ID,Tablename,Object_ID,Flags,PushID
869,SPELLREAGENTS,38683,0,110046
870,SPELLREAGENTS,38685,0,110046
871,SPELLREAGENTS,38848,0,110046
872,SPELLREAGENTS,38849,0,110046
873,SPELLREAGENTS,38850,0,110046
874,SPELLREAGENTS,38854,0,110046
875,SPELLREAGENTS,39093,0,110046
876,SPELLREAGENTS,39109,0,110046
877,SPAWNLOC,5186886,0,110060
878,SPAWNLOC,5186889,0,110060
879,SPAWNLOC,5186895,0,110060
880,SPAWNLOC,5186911,0,110060
881,SPAWNLOC,5186912,0,110060
882,SPAWNLOC,5186913,0,110060
883,SPAWNLOC,5186916,0,110060
884,SPAWNLOC,5186917,0,110060
885,SPAWNLOC,5186918,0,110060
886,SPAWNLOC,5186922,0,110060
887,SPAWNLOC,5186923,0,110060
888,SPELLMISC,858953,0,109952
889,SPELLSCRIPT,133376,0,109968
890,SPELLSCRIPTPACKAGE,81648,0,109968
891,WORLDSTATEACTION,109031,0,109986
892,WORLDSTATEACTION,109032,0,109986
893,WORLDSTATEACTION,109033,0,109986
894,WORLDSTATEACTION,109034,0,109986
895,WORLDSTATEACTIONSET,33887,0,109986
896,SPELLVISUALKITEFFECT,764748,0,109987
897,SPELLVISUALKITEFFECT,775425,0,109987
898,SPELLVISUALKITEFFECT,788460,0,109987
899,SPELLVISUALKITMODELATTACH,631672,0,109987
900,SPELLVISUALKITMODELATTACH,637662,0,109987
901,SPELL,1291700,0,110013
902,SPELL,1310764,0,110013
903,SPELLAURAOPTIONS,247939,0,110013
904,SPELLCATEGORIES,188040,0,110013
905,MODIFIERTREE,461826,0,110033
906,MODIFIERTREE,461827,0,110033
907,SPELLMISC,849166,0,110033
908,SPELLAURAOPTIONS,247943,0,110042
909,AREATRIGGERBOX,4078,0,110045
910,AREATRIGGERCREATEPROPERTIES,44642,0,110045
911,AREATRIGGERCREATEPROPERTIES,44643,0,110045
912,AREATRIGGERCYLINDER,1650,0,110045
913,NAMEDPOINT,183961,0,110045
914,NAMEDPOINT,183962,0,110045
915,SPELL,1314193,0,110045
916,SPELL,1314196,0,110045
917,SPELLEFFECT,1345962,0,110045
918,SPELLEFFECT,1345965,0,110045
919,SPELLMISC,860552,0,110045
920,SPELLMISC,860555,0,110045
921,SPELLSCRIPT,124006,0,110045
922,SPELLSCRIPTTEXT,28890,0,110045
923,SPELLSCRIPTTEXT,28891,0,110045
924,SPELLTARGETRESTRICTIONS,355569,0,110045
925,SPELLTARGETRESTRICTIONS,355571,0,110045
926,STRINGID,118859,0,110045
927,AREATRIGGERACTION,72947,0,109921
928,CREATURE,270001,0,109921
929,SPELL,1297650,0,109921
930,SPELL,1305844,0,109921
931,SPELL,1314061,0,109921
932,SPELLCATEGORIES,186570,0,109921
933,SPELLCATEGORIES,188112,0,109921
934,SPELLEFFECT,1320947,0,109921
935,SPELLEFFECT,1345744,0,109921
936,SPELLINTERRUPTS,248145,0,109921
937,SPELLMISC,840228,0,109921
938,SPELLMISC,842842,0,109921
939,SPELLMISC,843613,0,109921
940,SPELLMISC,845015,0,109921
941,SPELLMISC,845095,0,109921
942,SPELLMISC,852590,0,109921
943,SPELLMISC,860421,0,109921
944,SPELLSCRIPT,133346,0,109921
945,SPELLSCRIPT,133381,0,109921
946,SPELLSCRIPTPACKAGE,82312,0,109921
947,AI_GROUPACTION,1091047,0,109981
948,AI_GROUPACTION,1091058,0,109981
949,AI_GROUPACTION,1091059,0,109981
950,AI_GROUPACTIONSET,1209457,0,109981
951,AI_GROUPACTIONSET,1209458,0,109981
952,AI_GROUPACTIONSET,1209459,0,109981
953,AI_GROUPACTIONSET,1209460,0,109981
954,AI_GROUPACTIONSET,1209461,0,109981
955,AI_GROUPACTIONSET,1209462,0,109981
956,AI_GROUPACTIONSET,1209463,0,109981
957,AI_GROUPACTIONSET,1209464,0,109981
958,AI_GROUPACTIONSET,1209465,0,109981
959,AI_GROUPACTIONSET,1209466,0,109981
960,AI_GROUPACTIONSET,1209467,0,109981
961,AI_GROUPACTIONSET,1209471,0,109981
962,AI_GROUPACTIONSET,1209473,0,109981
963,AI_GROUPACTIONSET,1209474,0,109981
964,AI_GROUPACTIONSET,1209475,0,109981
965,AI_GROUPACTIONSET,1209476,0,109981
966,AI_GROUPACTIONSET,1209477,0,109981
967,AI_GROUPACTIONSET,1209478,0,109981
968,AI_GROUPACTIONSET,1209479,0,109981
969,AI_GROUPACTIONSET,1209480,0,109981
970,AI_GROUPACTIONSET,1209483,0,109981
971,AI_GROUPACTIONSET,1209484,0,109981
972,AI_GROUPACTIONSET,1209485,0,109981
973,AI_GROUPACTIONSET,1209486,0,109981
974,AI_GROUPACTIONSET,1209487,0,109981
975,AI_GROUPACTIONSET,1209488,0,109981
976,AI_TRIGGERACTION,219597,0,109981
977,AI_TRIGGERACTION,219598,0,109981
978,AI_TRIGGERACTION,219599,0,109981
979,AI_TRIGGERACTION,220180,0,109981
980,AI_TRIGGERACTION,220703,0,109981
981,AI_TRIGGERACTION,220704,0,109981
982,AI_TRIGGERACTION,223656,0,109981
983,SPELLINTERRUPTS,241541,0,109981
984,SPELLSCRIPT,133384,0,109981
985,SPELLSCRIPT,133385,0,109981
986,SPELLSCRIPTTEXT,28765,0,109981
987,SPELLSCRIPTTEXT,28766,0,109981
988,SPELLSCRIPTTEXT,28767,0,109981
989,SPELLSCRIPTTEXT,28770,0,109981
990,SPELLSCRIPTTEXT,28772,0,109981
991,SPELLSCRIPTTEXT,29696,0,109981
992,SPELLSCRIPTTEXT,29697,0,109981
993,CREATUREDIFFICULTY,351037,0,109994
994,QUESTV2,97016,0,109994
995,PLAYERDATAELEMENTACCOUNT,504,0,110064
996,QUESTV2,97661,0,110064
997,QUESTV2,97662,0,110064
998,QUESTV2,97668,0,110064
999,QUESTV2,97669,0,110064
1000,SPELL,1314214,0,110064
1001,SPELLEFFECT,1345984,0,110064
1002,SPELLEFFECT,1345985,0,110064
1003,SPELLMISC,860572,0,110064
1004,SPELLSCRIPT,125915,0,110064
1005,SPELLSCRIPTPACKAGE,77878,0,110064
1006,SPELLXSPELLVISUAL,531464,0,110064
1007,CREATURE,271782,0,109942
1008,CRITERIATREE,231914,0,109942
1009,CONVERSATIONLINE,98098,0,109946
1010,SPELLSCRIPT,133348,0,109985
1011,SPELLSCRIPT,130795,0,109995
1012,BROADCASTTEXT,308552,0,109996
1013,MODIFIERTREE,461805,0,109996
1014,MODIFIERTREE,461806,0,109996
1015,PLAYERCONDITION,162760,0,109996
1016,SPELLEFFECT,68406,0,110019
1017,SPELL,1300219,0,110020
1018,SPELLINTERRUPTS,248179,0,110020
1019,SPELLSCRIPT,131562,0,110021
1020,SPELLSCRIPT,131562,0,110022
1021,LFGDUNGEONS,3316,0,110041
1022,LFGDUNGEONS,3317,0,110041
1023,LFGDUNGEONS,3318,0,110041
1024,LFGDUNGEONS,3319,0,110041
1025,SPELL,1307803,0,110049
1026,SPELL,1314186,0,110049
1027,SPELLEFFECT,1345954,0,110049
1028,SPELLMISC,854583,0,110049
1029,SPELLMISC,860545,0,110049
1030,SPELLVISUAL,187892,0,110049
1031,SPELLVISUALKITMODELATTACH,631852,0,110049
1032,SPELLVISUALKITMODELATTACH,631853,0,110049
1033,SPELLVISUALKITMODELATTACH,631854,0,110049
1034,SPELLVISUALKITMODELATTACH,631855,0,110049
1035,SPELLXSPELLVISUAL,527265,0,110049
1036,SPELLXSPELLVISUAL,531441,0,110049
1037,SOUNDKIT,301844,0,110050
1038,SOUNDKIT,367772,0,110050
1039,SOUNDKIT,367780,0,110050
1040,SOUNDKIT,367782,0,110050
1041,SOUNDKIT,367790,0,110050
1042,SOUNDKIT,367797,0,110050
1043,SOUNDKIT,367798,0,110050
1044,SOUNDKIT,367799,0,110050
1045,SOUNDKIT,367802,0,110050
1046,SOUNDKIT,367805,0,110050
1047,SOUNDKIT,367808,0,110050
1048,SOUNDKIT,367809,0,110050
1049,SOUNDKIT,367810,0,110050
1050,SOUNDKIT,367811,0,110050
1051,SOUNDKIT,367812,0,110050
1052,SOUNDKIT,367813,0,110050
1053,SOUNDKIT,367814,0,110050
1054,SOUNDKITADVANCED,331364,0,110050
1055,SOUNDKITADVANCED,331372,0,110050
1056,SOUNDKITADVANCED,331374,0,110050
1057,SOUNDKITADVANCED,331382,0,110050
1058,SOUNDKITADVANCED,331389,0,110050
1059,SOUNDKITADVANCED,331390,0,110050
1060,SOUNDKITADVANCED,331391,0,110050
1061,SOUNDKITADVANCED,331394,0,110050
1062,SOUNDKITADVANCED,331396,0,110050
1063,SOUNDKITADVANCED,331399,0,110050
1064,SOUNDKITADVANCED,331400,0,110050
1065,SOUNDKITADVANCED,331401,0,110050
1066,SOUNDKITADVANCED,331402,0,110050
1067,SOUNDKITADVANCED,331403,0,110050
1068,SOUNDKITADVANCED,331404,0,110050
1069,SOUNDKITADVANCED,331405,0,110050
1070,SOUNDKITCHILD,49097,0,110050
1071,SOUNDKITCHILD,49100,0,110050
1072,SOUNDKITCHILD,49101,0,110050
1073,SOUNDKITENTRY,1689188,0,110050
1074,SOUNDKITENTRY,1689219,0,110050
1075,SOUNDKITENTRY,1689220,0,110050
1076,SOUNDKITENTRY,1689221,0,110050
1077,SOUNDKITENTRY,1689225,0,110050
1078,SOUNDKITENTRY,1689284,0,110050
1079,SOUNDKITENTRY,1689285,0,110050
1080,SOUNDKITENTRY,1689286,0,110050
1081,SOUNDKITENTRY,1689341,0,110050
1082,SOUNDKITENTRY,1689342,0,110050
1083,SOUNDKITENTRY,1689343,0,110050
1084,SOUNDKITENTRY,1689344,0,110050
1085,SOUNDKITENTRY,1689345,0,110050
1086,SOUNDKITENTRY,1689346,0,110050
1087,SOUNDKITENTRY,1689349,0,110050
1088,SOUNDKITENTRY,1689350,0,110050
1089,SOUNDKITENTRY,1689351,0,110050
1090,SOUNDKITENTRY,1689352,0,110050
1091,SOUNDKITENTRY,1689353,0,110050
1092,SOUNDKITENTRY,1689354,0,110050
1093,SOUNDKITENTRY,1689355,0,110050
1094,SOUNDKITENTRY,1689356,0,110050
1095,SOUNDKITENTRY,1689357,0,110050
1096,SOUNDKITENTRY,1689358,0,110050
1097,SOUNDKITENTRY,1689359,0,110050
1098,SOUNDKITENTRY,1689360,0,110050
1099,SOUNDKITENTRY,1689361,0,110050
1100,SOUNDKITENTRY,1689362,0,110050
1101,SOUNDKITENTRY,1689363,0,110050
1102,SOUNDKITENTRY,1689364,0,110050
1103,SOUNDKITENTRY,1689365,0,110050
1104,SOUNDKITENTRY,1689366,0,110050
1105,SOUNDKITENTRY,1689367,0,110050
1106,SOUNDKITENTRY,1689388,0,110050
1107,SOUNDKITENTRY,1689389,0,110050
1108,SOUNDKITENTRY,1689390,0,110050
1109,SOUNDKITENTRY,1689391,0,110050
1110,SOUNDKITENTRY,1689396,0,110050
1111,SOUNDKITENTRY,1689397,0,110050
1112,SOUNDKITENTRY,1689398,0,110050
1113,SOUNDKITENTRY,1689399,0,110050
1114,SOUNDKITENTRY,1689400,0,110050
1115,SOUNDKITENTRY,1689408,0,110050
1116,SOUNDKITENTRY,1689409,0,110050
1117,SOUNDKITENTRY,1689410,0,110050
1118,SOUNDKITENTRY,1689411,0,110050
1119,SOUNDKITENTRY,1689412,0,110050
1120,SOUNDKITENTRY,1689413,0,110050
1121,SOUNDKITENTRY,1689414,0,110050
1122,SOUNDKITENTRY,1689415,0,110050
1123,SOUNDKITENTRY,1689416,0,110050
1124,SOUNDKITENTRY,1689417,0,110050
1125,SOUNDKITENTRY,1689418,0,110050
1126,SOUNDKITENTRY,1689419,0,110050
1127,SOUNDKITENTRY,1689420,0,110050
1128,SOUNDKITENTRY,1689421,0,110050
1129,SOUNDKITENTRY,1689422,0,110050
1130,SOUNDKITENTRY,1689423,0,110050
1131,SOUNDKITENTRY,1689424,0,110050
1132,SOUNDKITENTRY,1689425,0,110050
1133,SOUNDKITENTRY,1689426,0,110050
1134,SOUNDKITENTRY,1689427,0,110050
1135,SOUNDKITENTRY,1689428,0,110050
1136,SOUNDKITENTRY,1689429,0,110050
1137,SOUNDKITENTRY,1689430,0,110050
1138,SOUNDKITENTRY,1689431,0,110050
1139,SOUNDKITENTRY,1689432,0,110050
1140,SOUNDKITENTRY,1689433,0,110050
1141,SOUNDKITENTRY,1689434,0,110050
1142,SOUNDKITENTRY,1689435,0,110050
1143,SOUNDKITENTRY,1689436,0,110050
1144,SOUNDKITENTRY,1689437,0,110050
1145,SOUNDKITENTRY,1689438,0,110050
1146,SOUNDKITENTRY,1689439,0,110050
1147,SOUNDKITENTRY,1689440,0,110050
1148,SOUNDKITENTRY,1689441,0,110050
1149,SOUNDKITENTRY,1689442,0,110050
1150,SOUNDKITENTRY,1689443,0,110050
1151,SOUNDKITENTRY,1689444,0,110050
1152,SOUNDKITENTRY,1689445,0,110050
1153,SOUNDKITENTRY,1689446,0,110050
1154,SPELLVISUAL,190359,0,110050
1155,SPELLVISUALANIM,434837,0,110050
1156,SPELLVISUALEVENT,561702,0,110050
1157,SPELLVISUALEVENT,561703,0,110050
1158,SPELLVISUALKIT,278646,0,110050
1159,SPELLVISUALKITEFFECT,756568,0,110050
1160,SPELLVISUALKITEFFECT,756570,0,110050
1161,SPELLVISUALKITEFFECT,756866,0,110050
1162,SPELLVISUALKITEFFECT,756867,0,110050
1163,SPELLVISUALKITEFFECT,756874,0,110050
1164,SPELLVISUALKITEFFECT,756875,0,110050
1165,SPELLVISUALKITEFFECT,756882,0,110050
1166,SPELLVISUALKITEFFECT,756885,0,110050
1167,SPELLVISUALKITEFFECT,788640,0,110050
1168,SPELLVISUALKITEFFECT,788651,0,110050
1169,SPELLVISUALKITEFFECT,788696,0,110050
1170,SPELLVISUALKITEFFECT,788701,0,110050
1171,SPELLVISUALKITEFFECT,788706,0,110050
1172,SPELLVISUALKITEFFECT,788712,0,110050
1173,SPELLVISUALKITEFFECT,788713,0,110050
1174,SPELLVISUALKITEFFECT,788716,0,110050
1175,SPELLVISUALKITEFFECT,788727,0,110050
1176,SPELLVISUALKITEFFECT,788745,0,110050
1177,SPELLVISUALKITEFFECT,788746,0,110050
1178,SPELLVISUALKITEFFECT,788748,0,110050
1179,SPELLVISUALKITEFFECT,788753,0,110050
1180,SPELLVISUALMISSILE,29048,0,110050
1181,SPELLXSPELLVISUAL,519726,0,110050
1182,CURVE,113130,0,110051
1183,CURVEPOINT,337805,0,110051
1184,CURVEPOINT,337806,0,110051
1185,TRAITDEFINITIONEFFECTPOINTS,25102,0,110051
1186,MAPDIFFICULTY,6204,0,110061
1187,AI_GROUPACTION,632835,0,109887
1188,AI_GROUPACTION,1091050,0,109887
1189,AI_GROUPACTION,1091051,0,109887
1190,AI_GROUPACTION,1091060,0,109887
1191,AI_GROUPACTION,1091061,0,109887
1192,AI_GROUPACTION,1091062,0,109887
1193,AI_GROUPACTION,1091063,0,109887
1194,AI_GROUPACTIONSET,650679,0,109887
1195,AI_GROUPACTIONSET,1209453,0,109887
1196,AI_GROUPACTIONSET,1209454,0,109887
1197,AI_GROUPACTIONSET,1209470,0,109887
1198,AI_GROUPACTIONSET,1209489,0,109887
1199,AI_GROUPACTIONSET,1209490,0,109887
1200,AI_GROUPACTIONSET,1209491,0,109887
1201,AI_GROUPACTIONSET,1209492,0,109887
1202,AI_GROUPACTIONSET,1209493,0,109887
1203,AI_GROUPACTIONSET,1209494,0,109887
1204,AI_GROUPACTIONSET,1209495,0,109887
1205,AI_TRIGGERACTION,136795,0,109887
1206,AI_TRIGGERACTION,218556,0,109887
1207,AI_TRIGGERACTION,218559,0,109887
1208,AI_TRIGGERACTION,219385,0,109887
1209,AI_TRIGGERACTION,219392,0,109887
1210,AI_TRIGGERACTION,219393,0,109887
1211,AI_TRIGGERACTION,221489,0,109887
1212,AI_TRIGGERACTION,221491,0,109887
1213,AI_TRIGGERACTION,221840,0,109887
1214,AI_TRIGGERACTION,221911,0,109887
1215,AI_TRIGGERACTION,224424,0,109887
1216,AI_TRIGGERACTION,224425,0,109887
1217,AI_TRIGGERACTIONSET,47206,0,109887
1218,AI_TRIGGERACTIONSET,48220,0,109887
1219,ANIMKIT,38151,0,109887
1220,ANIMKITSEGMENT,73921,0,109887
1221,AREATRIGGERCREATEPROPERTIES,43599,0,109887
1222,AREATRIGGERCYLINDER,1626,0,109887
1223,BEAMEFFECT,9641,0,109887
1224,BEAMEFFECT,9642,0,109887
1225,BEAMEFFECT,9643,0,109887
1226,CAMERAEFFECTENTRY,2051,0,109887
1227,CAMERAEFFECTENTRY,2052,0,109887
1228,CREATUREDIFFICULTY,139413,0,109887
1229,CREATUREDIFFICULTY,139421,0,109887
1230,CREATUREDIFFICULTY,140453,0,109887
1231,CREATUREDIFFICULTY,140454,0,109887
1232,CREATUREDIFFICULTY,351943,0,109887
1233,CREATUREDIFFICULTY,352027,0,109887
1234,CREATUREDIFFICULTY,352111,0,109887
1235,CREATUREDIFFICULTY,352378,0,109887
1236,CREATURESPELLDATA,50194,0,109887
1237,CREATURESPELLDATA,50284,0,109887
1238,CREATURESPELLDATA,50608,0,109887
1239,CREATURESPELLDATA,50638,0,109887
1240,CURVE,112798,0,109887
1241,CURVEPOINT,337081,0,109887
1242,CURVEPOINT,337082,0,109887
1243,DISSOLVEEFFECT,3053,0,109887
1244,EDGEGLOWEFFECT,8414,0,109887
1245,JOURNALENCOUNTERSECTION,18196,0,109887
1246,SPELL,1288235,0,109887
1247,SPELL,1293307,0,109887
1248,SPELL,1300714,0,109887
1249,SPELL,1300869,0,109887
1250,SPELL,1303138,0,109887
1251,SPELL,1303446,0,109887
1252,SPELL,1314051,0,109887
1253,SPELL,1314074,0,109887
1254,SPELL,1314082,0,109887
1255,SPELL,1314090,0,109887
1256,SPELL,1314091,0,109887
1257,SPELL,1314092,0,109887
1258,SPELL,1314093,0,109887
1259,SPELL,1314094,0,109887
1260,SPELL,1314095,0,109887
1261,SPELL,1314158,0,109887
1262,SPELLAURAOPTIONS,247415,0,109887
1263,SPELLCATEGORIES,182513,0,109887
1264,SPELLCATEGORIES,183585,0,109887
1265,SPELLCATEGORIES,188111,0,109887
1266,SPELLCATEGORIES,188116,0,109887
1267,SPELLCHAINEFFECTS,9353,0,109887
1268,SPELLEFFECT,711801,0,109887
1269,SPELLEFFECT,1306235,0,109887
1270,SPELLEFFECT,1307491,0,109887
1271,SPELLEFFECT,1313868,0,109887
1272,SPELLEFFECT,1317823,0,109887
1273,SPELLEFFECT,1325647,0,109887
1274,SPELLEFFECT,1325733,0,109887
1275,SPELLEFFECT,1325926,0,109887
1276,SPELLEFFECT,1328247,0,109887
1277,SPELLEFFECT,1328248,0,109887
1278,SPELLEFFECT,1328421,0,109887
1279,SPELLEFFECT,1328430,0,109887
1280,SPELLEFFECT,1328513,0,109887
1281,SPELLEFFECT,1328631,0,109887
1282,SPELLEFFECT,1336447,0,109887
1283,SPELLEFFECT,1336494,0,109887
1284,SPELLEFFECT,1336495,0,109887
1285,SPELLEFFECT,1340995,0,109887
1286,SPELLEFFECT,1342943,0,109887
1287,SPELLEFFECT,1343671,0,109887
1288,SPELLEFFECT,1345730,0,109887
1289,SPELLEFFECT,1345732,0,109887
1290,SPELLEFFECT,1345742,0,109887
1291,SPELLEFFECT,1345754,0,109887
1292,SPELLEFFECT,1345763,0,109887
1293,SPELLEFFECT,1345779,0,109887
1294,SPELLEFFECT,1345793,0,109887
1295,SPELLEFFECT,1345794,0,109887
1296,SPELLEFFECT,1345795,0,109887
1297,SPELLEFFECT,1345796,0,109887
1298,SPELLEFFECT,1345797,0,109887
1299,SPELLEFFECT,1345798,0,109887
1300,SPELLEFFECT,1345799,0,109887
1301,SPELLEFFECT,1345800,0,109887
1302,SPELLEFFECT,1345801,0,109887
1303,SPELLEFFECT,1345802,0,109887
1304,SPELLEFFECT,1345803,0,109887
1305,SPELLEFFECT,1345918,0,109887
1306,SPELLINTERRUPTS,241021,0,109887
1307,SPELLINTERRUPTS,242185,0,109887
1308,SPELLINTERRUPTS,248143,0,109887
1309,SPELLINTERRUPTS,248144,0,109887
1310,SPELLINTERRUPTS,248158,0,109887
1311,SPELLINTERRUPTS,248166,0,109887
1312,SPELLINTERRUPTS,248167,0,109887
1313,SPELLMISC,826786,0,109887
1314,SPELLMISC,835748,0,109887
1315,SPELLMISC,835759,0,109887
1316,SPELLMISC,835761,0,109887
1317,SPELLMISC,835911,0,109887
1318,SPELLMISC,836512,0,109887
1319,SPELLMISC,840736,0,109887
1320,SPELLMISC,843354,0,109887
1321,SPELLMISC,843421,0,109887
1322,SPELLMISC,847569,0,109887
1323,SPELLMISC,848353,0,109887
1324,SPELLMISC,848358,0,109887
1325,SPELLMISC,849659,0,109887
1326,SPELLMISC,849782,0,109887
1327,SPELLMISC,849845,0,109887
1328,SPELLMISC,849900,0,109887
1329,SPELLMISC,854844,0,109887
1330,SPELLMISC,854878,0,109887
1331,SPELLMISC,856906,0,109887
1332,SPELLMISC,860411,0,109887
1333,SPELLMISC,860434,0,109887
1334,SPELLMISC,860442,0,109887
1335,SPELLMISC,860450,0,109887
1336,SPELLMISC,860451,0,109887
1337,SPELLMISC,860452,0,109887
1338,SPELLMISC,860453,0,109887
1339,SPELLMISC,860454,0,109887
1340,SPELLMISC,860455,0,109887
1341,SPELLMISC,860518,0,109887
1342,SPELLSCRIPT,127907,0,109887
1343,SPELLSCRIPT,129483,0,109887
1344,SPELLSCRIPT,130006,0,109887
1345,SPELLSCRIPT,131588,0,109887
1346,SPELLSCRIPT,131723,0,109887
1347,SPELLSCRIPT,133377,0,109887
1348,SPELLSCRIPTPACKAGE,82310,0,109887
1349,SPELLSCRIPTTEXT,17679,0,109887
1350,SPELLSCRIPTTEXT,17680,0,109887
1351,SPELLSCRIPTTEXT,17711,0,109887
1352,SPELLSCRIPTTEXT,29035,0,109887
1353,SPELLSCRIPTTEXT,29040,0,109887
1354,SPELLSCRIPTTEXT,29053,0,109887
1355,SPELLSCRIPTTEXT,29055,0,109887
1356,SPELLSCRIPTTEXT,29078,0,109887
1357,SPELLTARGETRESTRICTIONS,350790,0,109887
1358,SPELLTARGETRESTRICTIONS,354959,0,109887
1359,SPELLTARGETRESTRICTIONS,355539,0,109887
1360,SPELLTARGETRESTRICTIONS,355545,0,109887
1361,SPELLTARGETRESTRICTIONS,355546,0,109887
1362,SPELLTARGETRESTRICTIONS,355560,0,109887
1363,SPELLVISUAL,179470,0,109887
1364,SPELLVISUAL,181462,0,109887
1365,SPELLVISUAL,185008,0,109887
1366,SPELLVISUAL,185060,0,109887
1367,SPELLVISUAL,190275,0,109887
1368,SPELLVISUAL,190286,0,109887
1369,SPELLVISUAL,190291,0,109887
1370,SPELLVISUAL,190292,0,109887
1371,SPELLVISUAL,190293,0,109887
1372,SPELLVISUAL,190294,0,109887
1373,SPELLVISUAL,190295,0,109887
1374,SPELLVISUAL,190342,0,109887
1375,SPELLVISUALANIM,432291,0,109887
1376,SPELLVISUALANIM,434808,0,109887
1377,SPELLVISUALANIM,434809,0,109887
1378,SPELLVISUALEVENT,540565,0,109887
1379,SPELLVISUALEVENT,544646,0,109887
1380,SPELLVISUALEVENT,551495,0,109887
1381,SPELLVISUALEVENT,551539,0,109887
1382,SPELLVISUALEVENT,561526,0,109887
1383,SPELLVISUALEVENT,561555,0,109887
1384,SPELLVISUALEVENT,561565,0,109887
1385,SPELLVISUALEVENT,561566,0,109887
1386,SPELLVISUALEVENT,561567,0,109887
1387,SPELLVISUALEVENT,561568,0,109887
1388,SPELLVISUALEVENT,561569,0,109887
1389,SPELLVISUALEVENT,561570,0,109887
1390,SPELLVISUALEVENT,561671,0,109887
1391,SPELLVISUALKIT,260761,0,109887
1392,SPELLVISUALKIT,270000,0,109887
1393,SPELLVISUALKIT,276144,0,109887
1394,SPELLVISUALKIT,278540,0,109887
1395,SPELLVISUALKIT,278550,0,109887
1396,SPELLVISUALKIT,278551,0,109887
1397,SPELLVISUALKIT,278553,0,109887
1398,SPELLVISUALKIT,278554,0,109887
1399,SPELLVISUALKIT,278555,0,109887
1400,SPELLVISUALKIT,278556,0,109887
1401,SPELLVISUALKIT,278557,0,109887
1402,SPELLVISUALKIT,278558,0,109887
1403,SPELLVISUALKIT,278626,0,109887
1404,SPELLVISUALKITDECALATTACH,114,0,109887
1405,SPELLVISUALKITEFFECT,766801,0,109887
1406,SPELLVISUALKITEFFECT,766829,0,109887
1407,SPELLVISUALKITEFFECT,766855,0,109887
1408,SPELLVISUALKITEFFECT,766856,0,109887
1409,SPELLVISUALKITEFFECT,780931,0,109887
1410,SPELLVISUALKITEFFECT,780932,0,109887
1411,SPELLVISUALKITEFFECT,780951,0,109887
1412,SPELLVISUALKITEFFECT,780953,0,109887
1413,SPELLVISUALKITEFFECT,788055,0,109887
1414,SPELLVISUALKITEFFECT,788402,0,109887
1415,SPELLVISUALKITEFFECT,788420,0,109887
1416,SPELLVISUALKITEFFECT,788421,0,109887
1417,SPELLVISUALKITEFFECT,788422,0,109887
1418,SPELLVISUALKITEFFECT,788423,0,109887
1419,SPELLVISUALKITEFFECT,788424,0,109887
1420,SPELLVISUALKITEFFECT,788427,0,109887
1421,SPELLVISUALKITEFFECT,788428,0,109887
1422,SPELLVISUALKITEFFECT,788429,0,109887
1423,SPELLVISUALKITEFFECT,788430,0,109887
1424,SPELLVISUALKITEFFECT,788431,0,109887
1425,SPELLVISUALKITEFFECT,788433,0,109887
1426,SPELLVISUALKITEFFECT,788434,0,109887
1427,SPELLVISUALKITEFFECT,788435,0,109887
1428,SPELLVISUALKITEFFECT,788436,0,109887
1429,SPELLVISUALKITEFFECT,788437,0,109887
1430,SPELLVISUALKITEFFECT,788438,0,109887
1431,SPELLVISUALKITEFFECT,788439,0,109887
1432,SPELLVISUALKITEFFECT,788440,0,109887
1433,SPELLVISUALKITEFFECT,788441,0,109887
1434,SPELLVISUALKITEFFECT,788442,0,109887
1435,SPELLVISUALKITEFFECT,788443,0,109887
1436,SPELLVISUALKITEFFECT,788444,0,109887
1437,SPELLVISUALKITEFFECT,788445,0,109887
1438,SPELLVISUALKITEFFECT,788446,0,109887
1439,SPELLVISUALKITEFFECT,788604,0,109887
1440,SPELLVISUALKITEFFECT,788609,0,109887
1441,SPELLVISUALKITEFFECT,788610,0,109887
1442,SPELLVISUALKITMODELATTACH,613601,0,109887
1443,SPELLVISUALKITMODELATTACH,613621,0,109887
1444,SPELLVISUALKITMODELATTACH,614860,0,109887
1445,SPELLVISUALKITMODELATTACH,627285,0,109887
1446,SPELLVISUALKITMODELATTACH,627294,0,109887
1447,SPELLVISUALKITMODELATTACH,627315,0,109887
1448,SPELLVISUALKITMODELATTACH,627316,0,109887
1449,SPELLVISUALKITMODELATTACH,634303,0,109887
1450,SPELLVISUALKITMODELATTACH,634319,0,109887
1451,SPELLVISUALKITMODELATTACH,634630,0,109887
1452,SPELLVISUALKITMODELATTACH,634631,0,109887
1453,SPELLVISUALKITMODELATTACH,637495,0,109887
1454,SPELLVISUALKITMODELATTACH,637633,0,109887
1455,SPELLVISUALKITMODELATTACH,637637,0,109887
1456,SPELLVISUALKITMODELATTACH,637639,0,109887
1457,SPELLVISUALKITMODELATTACH,637640,0,109887
1458,SPELLVISUALKITMODELATTACH,637641,0,109887
1459,SPELLVISUALKITMODELATTACH,637642,0,109887
1460,SPELLVISUALKITMODELATTACH,637643,0,109887
1461,SPELLVISUALKITMODELATTACH,637644,0,109887
1462,SPELLVISUALKITMODELATTACH,637645,0,109887
1463,SPELLVISUALKITMODELATTACH,637646,0,109887
1464,SPELLVISUALKITMODELATTACH,637647,0,109887
1465,SPELLVISUALKITMODELATTACH,637648,0,109887
1466,SPELLVISUALKITMODELATTACH,637649,0,109887
1467,SPELLVISUALKITMODELATTACH,637650,0,109887
