ID,SourceText_lang,PvpFaction,SourceTypeEnum,SpellID
2719,|cFFFFD200商人出售：|r希兹克·古斯提|n|cFFFFD200地区：|r荆棘谷海角|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,2,3857
2720,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,0,0,3858
2721,|cFFFFD200专业技能训练师：|r裁缝（150）|n|cFFFFD200价格：|r7|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,3859
2722,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,0,0,3860
2723,|cFFFFD200专业技能训练师：|r裁缝（185）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3861
2724,|cFFFFD200商人出售：|r格鲁克卡恩|n|cFFFFD200地区：|r尘泥沼泽|n|cFFFFD200价格：|r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,0,2,3862
2725,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,0,0,3863
2726,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,0,0,3864
2727,|cFFFFD200专业技能训练师：|r裁缝（110）|n|cFFFFD200价格：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,3866
2728,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落|n|n|cFFFFD200采集：|r世界采集点,0,0,3868
2729,|cFFFFD200商人出售：|r丹尼勒·希普斯迪|n|cFFFFD200地区：|r暮色森林|n|cFFFFD200价格：|r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,2,3869
2730,|cFFFFD200商人出售：|r世界商人|n|cFFFFD200价格：|r11|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,2,3870
2731,|cFFFFD200专业技能训练师：|r裁缝（170）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3871
2732,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,0,0,3872
2733,|cFFFFD200商人出售：|r纳尔克|n|cFFFFD200地区：|r荆棘谷海角|n|cFFFFD200价格：|r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,2,3873
2734,|cFFFFD200专业技能训练师：|r裁缝（30）|n|cFFFFD200价格：|r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,3914
2741,|cFFFFD200专业技能训练师：|r工程学（30）|n|cFFFFD200价格：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,3922
2742,|cFFFFD200专业技能训练师：|r工程学（30）|n|cFFFFD200价格：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t30|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,3923
2743,|cFFFFD200专业技能训练师：|r工程学（50）|n|cFFFFD200价格：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,3925
2744,|cFFFFD200专业技能训练师：|r工程学（60）|n|cFFFFD200价格：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3977
2745,|cFFFFD200专业技能训练师：|r工程学（90）|n|cFFFFD200价格：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3973
2746,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落|n|n|cFFFFD200采集：|r世界采集点,0,0,3928
2747,|cFFFFD200专业技能训练师：|r工程学（65）|n|cFFFFD200价格：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,3929
2748,|cFFFFD200专业技能训练师：|r工程学（65）|n|cFFFFD200价格：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,3931
2749,|cFFFFD200专业技能训练师：|r工程学（85）|n|cFFFFD200价格：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3932
2750,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落|n|n|cFFFFD200采集：|r世界采集点,0,0,3933
2751,|cFFFFD200专业技能训练师：|r工程学（100）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3934
2752,|cFFFFD200专业技能训练师：|r工程学（105）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t20|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,3936
2753,|cFFFFD200专业技能训练师：|r工程学（105）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,3937
2754,|cFFFFD200专业技能训练师：|r工程学（105）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,3938
2755,|cFFFFD200专业技能训练师：|r工程学（110）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,3978
2756,|cFFFFD200专业技能训练师：|r工程学（120）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3939
2757,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落|n|n|cFFFFD200采集：|r世界采集点,0,0,3940
2758,|cFFFFD200专业技能训练师：|r工程学（120）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3941
2759,|cFFFFD200专业技能训练师：|r工程学（125）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3942
2760,|cFFFFD200掉落：|r机械师瑟玛普拉格|n|cFFFFD200地区：|r诺莫瑞根,-1,0,3944
2761,|cFFFFD200专业技能训练师：|r工程学（125）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3945
2762,|cFFFFD200专业技能训练师：|r工程学（125）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3946
2763,|cFFFFD200专业技能训练师：|r工程学（130）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,3949
2764,|cFFFFD200专业技能训练师：|r工程学（140）|n|cFFFFD200价格：|r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3950
2765,|cFFFFD200商人出售：|r加格斯普吉特|n|cFFFFD200地区：|r北贫瘠之地|n|cFFFFD200价格：|r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,0,2,3952
2766,|cFFFFD200专业技能训练师：|r工程学（145）|n|cFFFFD200价格：|r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3953
2767,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,0,0,3954
2768,|cFFFFD200专业技能训练师：|r工程学（150）|n|cFFFFD200价格：|r7|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,3955
2769,|cFFFFD200专业技能训练师：|r工程学（150）|n|cFFFFD200价格：|r7|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,3956
2771,|cFFFFD200专业技能训练师：|r工程学（160）|n|cFFFFD200价格：|r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3958
2772,|cFFFFD200掉落：|r机械师瑟玛普拉格|n|cFFFFD200地区：|r诺莫瑞根,-1,0,3959
2773,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,0,0,3960
2774,|cFFFFD200专业技能训练师：|r工程学（170）|n|cFFFFD200价格：|r9|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3961
2775,|cFFFFD200专业技能训练师：|r工程学（175）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3962
2776,|cFFFFD200专业技能训练师：|r工程学（175）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3963
2777,|cFFFFD200专业技能训练师：|r工程学（180）|n|cFFFFD200价格：|r12|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3979
2778,|cFFFFD200专业技能训练师：|r工程学（185）|n|cFFFFD200价格：|r12|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3965
2779,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,0,0,3966
2780,|cFFFFD200专业技能训练师：|r工程学（190）|n|cFFFFD200价格：|r14|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3967
2781,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,0,0,3968
2782,|cFFFFD200商人出售：|r凯娅·托吉|n|cFFFFD200地区：|r晶歌森林|n|cFFFFD200价格：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人出售：|r格纳兹·枪焰|n|cFFFFD200地区：|r北荆棘谷|n|cFFFFD200价格：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,2,3969
2783,|cFFFFD200商人出售：|r萨恩·刀链|n|cFFFFD200地区：|r希尔斯布莱德丘陵|n|cFFFFD200价格：|r24|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,2,3971
2784,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,0,0,3972
2785,|cFFFFD200商人出售：|r安多德·法德兰|n|cFFFFD200地区：|r阿拉希高地|n|cFFFFD200价格：|r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,2,4097
2786,|cFFFFD200商人出售：|r吞克|n|cFFFFD200地区：|r阿拉希高地|n|cFFFFD200价格：|r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,2,4096
2790,|cFFFFD200任务：|r科多兽皮包|n|cFFFFD200地区：|r莫高雷,-1,1,5244
2791,|cFFFFD200专业技能训练师：|r工程学（135）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,6458
2792,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,0,0,6518
2793,|cFFFFD200专业技能训练师：|r锻造（110）|n|cFFFFD200价格：|r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,6517
2794,|cFFFFD200专业技能训练师：|r裁缝（90）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,6521
2796,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落|n|n|cFFFFD200采集：|r世界采集点,0,0,2673
2797,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落|n|n|cFFFFD200采集：|r世界采集点,0,0,3758
2798,|cFFFFD200专业技能训练师：|r裁缝（45）|n|cFFFFD200价格：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3755
2799,|cFFFFD200专业技能训练师：|r裁缝（80）|n|cFFFFD200价格：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3757
2800,|cFFFFD200专业技能训练师：|r裁缝（150）|n|cFFFFD200价格：|r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,3813
2801,|cFFFFD200商人出售：|r考吉尔德|n|cFFFFD200地区：|r奥格瑞玛|n|cFFFFD200价格：|r18|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,0,2,6624
2802,|cFFFFD200商人出售：|r哈格鲁斯|n|cFFFFD200地区：|r奥格瑞玛|n|cFFFFD200价格：|r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,0,2,6618
2803,|cFFFFD200商人出售：|r世界商人|n|cFFFFD200价格：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,0,2,6617
2804,|cFFFFD200专业技能训练师：|r制皮（190）|n|cFFFFD200价格：|r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,6661
2805,|cFFFFD200商人出售：|r世界商人|n|cFFFFD200价格：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,2,6686
2806,|cFFFFD200商人出售：|r世界商人|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200商人出售：|r世界商人|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,2,6688
2807,|cFFFFD200专业技能训练师：|r裁缝（135）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,6690
2809,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,0,0,6693
2811,|cFFFFD200商人出售：|r安德鲁·希尔伯特|n|cFFFFD200地区：|r银松森林|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,0,2,6702
2812,|cFFFFD200商人出售：|r布里克雷兹·古斯提|n|cFFFFD200地区：|r荆棘谷海角|n|cFFFFD200价格：|r28|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,0,2,6705
2813,|cFFFFD200商人出售：|r安德鲁·希尔伯特|n|cFFFFD200地区：|r银松森林|n|cFFFFD200价格：|r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,0,2,6703
2814,|cFFFFD200商人出售：|r世界商人|n|cFFFFD200价格：|r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,2,6704
2816,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落|n|n|cFFFFD200采集：|r世界采集点,0,0,7133
2817,|cFFFFD200专业技能训练师：|r制皮（115）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,7135
2818,|cFFFFD200专业技能训练师：|r制皮（160）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,7147
2819,|cFFFFD200商人出售：|r基纳|n|cFFFFD200地区：|r阿拉希高地|n|cFFFFD200价格：|r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,0,2,7149
2820,|cFFFFD200专业技能训练师：|r制皮（175）|n|cFFFFD200价格：|r12|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,7151
2821,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,0,0,7153
2822,|cFFFFD200专业技能训练师：|r制皮（190）|n|cFFFFD200价格：|r24|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,7156
2823,|cFFFFD200专业技能训练师：|r炼金（90）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,7179
2824,|cFFFFD200专业技能训练师：|r炼金（155）|n|cFFFFD200价格：|r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,7181
2826,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,0,0,7224
2827,|cFFFFD200专业技能训练师：|r锻造（185）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,7223
2828,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,0,0,7221
2829,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,0,0,7222
2830,|cFFFFD200商人出售：|r基达|n|cFFFFD200地区：|r石爪山脉|n|cFFFFD200价格：|r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,0,2,7257
2831,|cFFFFD200商人出售：|r格里克斯·布鲁维特|n|cFFFFD200地区：|r荆棘谷海角|n|cFFFFD200价格：|r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,0,2,7258
2832,|cFFFFD200商人出售：|r哈拉玛|n|cFFFFD200地区：|r北贫瘠之地|n|cFFFFD200价格：|r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200商人出售：|r卡兹克斯|n|cFFFFD200地区：|r暮色森林|n|cFFFFD200价格：|r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,0,2,7255
2833,|cFFFFD200商人出售：|r世界商人|n|cFFFFD200价格：|r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,2,7259
2834,|cFFFFD200商人出售：|r克里斯托弗·杰弗寇特|n|cFFFFD200地区：|r希尔斯布莱德丘陵|n|cFFFFD200价格：|r9|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,2,7256
2835,|cFFFFD200专业技能训练师：|r锻造（65）|n|cFFFFD200价格：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,7408
2840,|cFFFFD200专业技能训练师：|r附魔（15）|n|cFFFFD200价格：|r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,7420
2842,|cFFFFD200专业技能训练师：|r附魔（40）|n|cFFFFD200价格：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,7426
2844,|cFFFFD200专业技能训练师：|r工程学（50）|n|cFFFFD200价格：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,7430
2845,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落|n|n|cFFFFD200采集：|r世界采集点,0,0,7443
2846,|cFFFFD200专业技能训练师：|r附魔（50）|n|cFFFFD200价格：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,7457
2847,|cFFFFD200专业技能训练师：|r裁缝（30）|n|cFFFFD200价格：|r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,7623
2848,|cFFFFD200专业技能训练师：|r裁缝（30）|n|cFFFFD200价格：|r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,7624
2849,|cFFFFD200商人出售：|r世界商人|n|cFFFFD200价格：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,2,7630
2850,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落|n|n|cFFFFD200采集：|r世界采集点,0,0,7629
2851,|cFFFFD200商人出售：|r世界商人|n|cFFFFD200价格：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,2,7633
2853,|cFFFFD200商人出售：|r世界商人|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,2,7639
2854,|cFFFFD200商人出售：|r米利尔·格里高利|n|cFFFFD200地区：|r提瑞斯法林地|n|cFFFFD200地区：|r营救库尔迪拉|n|cFFFFD200价格：|r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200商人出售：|r拉尼克|n|cFFFFD200地区：|r北贫瘠之地|n|cFFFFD200价格：|r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,0,2,7643
2855,|cFFFFD200专业技能训练师：|r附魔（60）|n|cFFFFD200价格：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,7748
2856,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落|n|n|cFFFFD200采集：|r世界采集点,0,0,7766
2857,|cFFFFD200专业技能训练师：|r附魔（70）|n|cFFFFD200价格：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,7771
2858,|cFFFFD200商人出售：|r基萨斯|n|cFFFFD200地区：|r奥格瑞玛|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200商人出售：|r莉蕾|n|cFFFFD200地区：|r银松森林|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,2,7776
2859,|cFFFFD200专业技能训练师：|r附魔（80）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,7779
2860,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落|n|n|cFFFFD200采集：|r世界采集点,0,0,7782
2861,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落|n|n|cFFFFD200采集：|r世界采集点,0,0,7786
2862,|cFFFFD200专业技能训练师：|r附魔（90）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,7788
2863,|cFFFFD200专业技能训练师：|r附魔（100）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,7745
2864,|cFFFFD200商人出售：|r世界商人|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,2,7793
2865,|cFFFFD200专业技能训练师：|r锻造（95）|n|cFFFFD200价格：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,7817
2866,|cFFFFD200专业技能训练师：|r炼金（80）|n|cFFFFD200价格：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,7836
2867,|cFFFFD200专业技能训练师：|r炼金（130）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,7837
2868,|cFFFFD200专业技能训练师：|r炼金（100）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,7841
2869,|cFFFFD200专业技能训练师：|r炼金（140）|n|cFFFFD200价格：|r30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,7845
2870,|cFFFFD200专业技能训练师：|r附魔（120）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,7857
2871,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落|n|n|cFFFFD200采集：|r世界采集点,0,0,7859
2872,|cFFFFD200专业技能训练师：|r附魔（125）|n|cFFFFD200价格：|r14|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,7863
2873,|cFFFFD200商人出售：|r纳塔·黎明行者|n|cFFFFD200地区：|r莫高雷|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200商人出售：|r吉克希尔|n|cFFFFD200地区：|r希尔斯布莱德丘陵|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,0,2,7867
2874,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落|n|n|cFFFFD200采集：|r世界采集点,0,0,7892
2875,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落|n|n|cFFFFD200采集：|r世界采集点,0,0,7893
2879,|cFFFFD200掉落：|r卡利姆多,-1,0,8240
2880,|cFFFFD200掉落：|r机械师瑟玛普拉格|n|cFFFFD200地区：|r诺莫瑞根,-1,0,8243
2881,|cFFFFD200任务：|r月光外衣|n|cFFFFD200地区：|r泰达希尔,-1,1,8322
2882,|cFFFFD200专业技能训练师：|r工程学（100）|n|cFFFFD200价格：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,8334
2883,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落|n|n|cFFFFD200采集：|r世界采集点,0,0,8339
2885,|cFFFFD200任务：|r赤脊山的补给|n|cFFFFD200地区：|r丹莫罗,-1,1,8367
2888,|cFFFFD200专业技能训练师：|r裁缝（40）|n|cFFFFD200价格：|r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,8465
2889,|cFFFFD200专业技能训练师：|r裁缝（110）|n|cFFFFD200价格：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,8467
2890,|cFFFFD200专业技能训练师：|r裁缝（175）|n|cFFFFD200价格：|r7|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,8489
2891,|cFFFFD200专业技能训练师：|r裁缝（160）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,8483
2895,|cFFFFD200专业技能训练师：|r锻造（150）|n|cFFFFD200价格：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,8768
2896,|cFFFFD200专业技能训练师：|r裁缝（15）|n|cFFFFD200价格：|r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,8776
2897,|cFFFFD200专业技能训练师：|r裁缝（140）|n|cFFFFD200价格：|r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,8758
2898,|cFFFFD200专业技能训练师：|r裁缝（145）|n|cFFFFD200价格：|r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,8760
