Name_lang,ID,ParentUiMapID,Flags,System,Type,BountySetID,BountyDisplayLocation,TempVisibilityPlayerConditionID,VisibilityPlayerConditionID,HelpTextPosition,BkgAtlasID,AlternateUiMapGroup,ContentTuningID
黑暗帝国,2089,947,0,0,6,0,0,0,0,0,0,0,0
豺狼人战争,2090,13,4098,0,6,0,0,0,0,0,0,0,0
流沙之战,2091,12,4098,0,6,0,0,0,0,0,0,0,0
艾鱼拉斯,2092,113,0,0,6,0,0,0,0,0,0,0,0
诺库德阻击战,2093,1978,64,0,4,0,5,0,0,0,0,0,0
红玉新生法池,2094,2022,64,0,4,0,0,0,0,0,0,0,0
红玉新生法池,2095,2022,0,0,4,0,0,0,0,0,0,0,0
蕨皮山谷,2096,2024,0,0,4,0,0,0,0,0,0,0,0
艾杰斯亚学院,2097,2025,0,0,4,0,0,0,0,0,0,0,0
艾杰斯亚学院,2098,2025,0,0,4,0,0,0,0,0,0,0,0
艾杰斯亚学院,2099,2025,0,0,4,0,0,0,0,0,0,0,0
攻城育幼所,2100,2151,0,0,5,0,0,0,0,0,0,0,0
支援育幼所,2101,2151,0,0,5,0,0,0,0,0,0,0,0
战争育幼所,2102,2151,0,0,5,0,0,0,0,0,0,0,0
蕨皮山谷,2106,2024,0,0,4,0,0,0,0,0,0,0,0
禁忌离岛,2107,0,0,0,3,0,0,0,0,0,0,0,0
战争育幼所,2109,2118,0,0,5,0,0,0,0,0,0,0,0
支援育幼所,2110,2118,0,0,5,0,0,0,0,0,0,0,0
攻城育幼所,2111,2118,0,0,5,0,0,0,0,0,0,0,0
瓦德拉肯,2112,2025,4,0,3,119,0,0,0,0,0,0,0
禁忌离岛,2118,1978,6,0,3,0,0,0,102254,0,0,8,0
化身巨龙牢窟,2119,2025,0,0,4,0,0,0,0,0,0,0,0
化身巨龙牢窟,2120,2025,0,0,4,0,0,0,0,0,0,0,0
化身巨龙牢窟,2121,2025,0,0,4,0,0,0,0,0,0,0,0
化身巨龙牢窟,2122,2025,0,0,4,0,0,0,0,0,0,0,0
化身巨龙牢窟,2123,2025,0,0,4,0,0,0,0,0,0,0,0
化身巨龙牢窟,2124,2025,0,0,4,0,0,0,0,0,0,0,0
化身巨龙牢窟,2125,2025,0,0,4,0,0,0,0,0,0,0,0
化身巨龙牢窟,2126,2025,0,0,4,0,0,0,0,0,0,0,0
觉醒海岸,2127,2057,4,2,3,0,0,0,0,0,5350,0,0
碧蓝林海,2128,2057,4,2,3,0,0,0,0,0,5350,0,0
欧恩哈拉平原,2129,2057,4,2,3,0,0,0,0,0,5350,0,0
索德拉苏斯,2130,2057,4,2,3,0,0,0,0,0,5350,0,0
禁忌离岛,2131,0,4,2,3,0,0,0,0,0,5350,8,0
碧蓝林海,2132,2024,0,0,5,0,0,0,0,0,0,0,0
查拉雷克洞窟,2133,1978,6,0,3,119,0,0,0,0,0,0,0
瓦德拉肯,2134,2130,4,2,3,0,0,0,0,0,0,0,0
瓦德拉肯,2135,1978,0,0,6,0,0,0,0,0,0,0,0
东部林地,2146,18,0,0,6,0,0,0,0,0,0,0,0
艾泽拉斯,2147,0,4,2,2,0,0,0,0,0,5350,0,0
欧恩哈拉平原,2149,0,4,2,2,0,0,0,0,0,5350,0,0
龙颅岛,2150,2151,0,0,5,0,0,0,0,0,0,0,0
禁忌离岛,2151,1978,6,0,3,119,0,0,102255,0,0,0,0
霜石宝库,2154,2151,0,0,5,0,0,0,0,0,0,0,0
奥特兰克山谷,2162,25,0,0,6,0,0,0,0,0,0,0,0
直达通路,2165,2133,0,0,3,0,0,0,0,0,0,0,0
亚贝鲁斯，焰影熔炉,2166,2133,0,0,4,0,0,0,0,0,0,0,0
亚贝鲁斯，焰影熔炉,2167,2133,0,0,4,0,0,0,0,0,0,0,0
亚贝鲁斯，焰影熔炉,2168,2133,0,0,4,0,0,0,0,0,0,0,0
亚贝鲁斯，焰影熔炉,2169,2133,0,0,4,0,0,0,0,0,0,0,0
亚贝鲁斯，焰影熔炉,2170,2133,0,0,4,0,0,0,0,0,0,0,0
亚贝鲁斯，焰影熔炉,2171,2133,0,0,4,0,0,0,0,0,0,0,0
亚贝鲁斯，焰影熔炉,2172,2133,0,0,4,0,0,0,0,0,0,0,0
亚贝鲁斯，焰影熔炉,2173,2133,0,0,4,0,0,0,0,0,0,0,0
亚贝鲁斯，焰影熔炉,2174,2133,0,0,4,0,0,0,0,0,0,0,0
查拉雷克洞窟,2175,2057,131076,2,3,0,0,0,0,0,5350,0,0
大漩涡,2176,947,0,0,6,0,0,0,0,0,0,0,0
碧蓝魔馆,2183,2024,0,0,6,0,0,0,0,0,0,0,0
查拉雷克洞窟,2184,2133,0,0,5,0,0,0,0,0,0,0,0
年表圣殿,2190,2198,0,0,4,0,0,0,0,0,0,0,0
千禧阈限,2191,2198,0,0,4,0,0,0,0,0,0,0,0
永恒位点,2192,2198,0,0,4,0,0,0,0,0,0,0,0
永冬轮辐,2193,2198,0,0,4,0,0,0,0,0,0,0,0
宿命路口,2194,2198,0,0,4,0,0,0,0,0,0,0,0
永恒流汇,2195,2198,0,0,4,0,0,0,0,0,0,0,0
扭曲之途,2196,2198,0,0,4,0,0,0,0,0,0,0,0
遗忘战场,2197,2198,0,0,4,0,0,0,0,0,0,0,0
永恒黎明,2198,2025,262272,0,4,0,0,0,0,0,0,0,0
提尔要塞水库,2199,2025,0,0,6,0,0,109323,0,0,0,10,0
艾兹基拉斯,2201,947,0,0,4,0,0,0,0,0,0,0,0
艾泽怒斯,2202,946,0,0,4,0,0,0,0,0,0,0,0
哀泽拉斯,2203,118,0,0,4,0,0,0,0,0,0,0,0
艾鱼拉斯,2204,2092,0,0,4,0,0,0,0,0,0,0,0
奥达拉斯,2205,905,0,0,4,0,5,0,0,0,0,0,0
A.Z.E.R.O.T.H.,2206,1462,0,0,4,0,5,0,0,0,0,0,0
争霸之地,2207,947,0,0,4,0,0,0,0,0,0,0,0
黑暗帝国,2228,947,0,0,4,0,0,0,0,0,0,0,0
