ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
643,破桶而出的炎诛,642,1,0,19109,0,2
645,在2v2竞技场比赛中达到2200个人等级。,0,0,4,0,0,0
646,竞技场等级2200,645,2200,0,451,1,2
648,击败60级版本的奥妮克希亚。,0,1,8,0,0,0
649,唯一的方案,648,1,0,4437,4,2
650,铸造奎尔塞拉,648,1,0,4270,5,2
651,联盟的胜利,648,1,0,4266,1,2
652,艾斯卡达尔的项圈,648,1,0,4286,12,2
653,奥妮克希亚皮袋,648,1,0,4271,6,2
654,部落的胜利,648,1,0,4267,3,2
655,合适的弓弦,648,1,0,4268,2,2
656,死亡召唤者,648,1,0,4282,8,2
657,禁锢之戒,648,1,0,4284,10,2
658,龙鳞碎片,648,1,0,4287,13,2
659,放血者维斯卡格,648,1,0,4283,9,2
660,上古角石魔典,648,1,0,4272,7,2
661,萨菲隆斗篷,648,1,0,4285,11,2
663,在肯瑞托阵营中达到崇拜声望。,0,0,4,0,0,0
664,肯瑞托崇拜,663,42000,0,4742,1,2
666,装备过25种不同的战袍。,0,25,8,0,0,0
667,保卫者的战袍,666,1,0,2338,3,2
668,奥尔多战袍,666,1,0,2893,6,2
669,污染者战袍,666,1,0,2894,7,2
670,血骑士战袍,666,1,0,2895,8,2
671,银色黎明战袍,666,1,0,2925,38,2
672,防御者战袍,666,1,0,2926,39,2
673,破碎残阳战袍,666,1,0,2929,42,2
674,萨尔玛战袍,666,1,0,2931,44,2
675,塔奎林战袍,666,1,0,2932,45,2
676,战歌军服,666,1,0,2933,46,2
677,霜狼军服,666,1,0,2899,12,2
678,荣耀堡战袍,666,1,0,2901,14,2
679,骑士彩带,666,1,0,2903,16,2
680,贫民窟战袍,666,1,0,2905,18,2
681,奥格瑞拉战袍,666,1,0,2907,20,2
682,列兵战袍,666,1,0,2908,21,2
683,沙塔尔战袍,666,1,0,2911,24,2
684,天空卫队战袍,666,1,0,2913,26,2
685,阿拉索战袍,666,1,0,2335,0,2
686,奥法战袍,666,1,0,2924,37,2
687,孢子村战袍,666,1,0,2914,27,2
688,石头守卫的纹章,666,1,0,2915,28,2
689,冰霜战袍,666,1,0,2919,32,2
690,自然战袍,666,1,0,2921,34,2
691,占星者战袍,666,1,0,2910,23,2
692,时光守护者战袍,666,1,0,2902,15,2
693,暴风城战袍,666,1,0,2922,35,2
694,雷矛军服,666,1,0,2916,29,2
695,烈焰战袍,666,1,0,2918,31,2
696,库雷尼战袍,666,1,0,2904,17,2
697,夏日天空战袍,666,1,0,2923,36,2
698,愤怒战袍,666,1,0,2920,33,2
699,伊利达雷战袍,666,1,0,2337,2,2
700,公会战袍,666,1,0,2340,5,2
701,星界财团战袍,666,1,0,2336,1,2
702,冠军战袍,666,1,0,2898,11,2
703,血色十字军战袍,666,1,0,2928,41,2
704,塞纳里奥远征队战袍,666,1,0,2896,9,2
705,蛮力战袍,666,1,0,6172,49,2
706,探索者战袍,666,1,0,6171,48,2
707,绿色伊利达雷战袍,666,1,0,2900,13,2
708,玛格汉战袍,666,1,0,2906,19,2
709,博学者的罩衫,666,1,0,6151,47,2
710,银色北伐军战袍,666,1,0,6976,50,2
711,黑锋骑士团战袍,666,1,0,6977,51,2
712,龙眠联军战袍,666,1,0,6978,52,2
713,肯瑞托战袍,666,1,0,6979,53,2
714,狂怒角斗士的战袍,666,1,0,12598,69,2
715,夏日烈焰战袍,666,1,0,2339,4,2
716,虚空战袍,666,1,0,2930,43,2
717,尊崇公会战袍,666,1,0,16886,86,2
718,银翼军服,666,1,0,2912,25,2
719,光明使者战袍,666,1,0,13241,72,2
720,阿古斯之手战袍,666,1,0,2927,40,2
721,无情角斗士的战袍,666,1,0,12599,70,2
722,竞争者的战袍,666,1,0,2897,10,2
723,斥候的战袍,666,1,0,2909,22,2
724,暴怒角斗士的战袍,666,1,0,13242,73,2
725,辉煌战袍,666,1,0,2917,30,2
726,锈水财阀战袍,666,1,0,16325,80,2
727,征服之岛战袍（部落）,666,1,0,11761,68,2
728,大地之环战袍,666,1,0,16323,78,2
729,蛮锤部族战袍,666,1,0,16320,75,2
730,银色盟约战袍,666,1,0,11307,64,2
731,夺日者战袍,666,1,0,11308,65,2
732,银色北伐军战袍,666,1,0,11309,66,2
733,银月城战袍,666,1,0,11298,54,2
734,森金村战袍,666,1,0,11299,55,2
735,幽暗城战袍,666,1,0,11300,56,2
736,雷霆崖战袍,666,1,0,11301,57,2
737,达纳苏斯战袍,666,1,0,11302,58,2
738,埃索达战袍,666,1,0,11303,59,2
739,诺莫瑞根战袍,666,1,0,11304,60,2
740,铁炉堡战袍,666,1,0,11305,61,2
741,暴风城战袍,666,1,0,11306,62,2
742,征服之岛战袍（联盟）,666,1,0,11760,67,2
743,地狱咆哮近卫军战袍,666,1,0,16328,83,2
744,吉尔尼斯战袍,666,1,0,16326,81,2
745,奥格瑞玛战袍,666,1,0,11378,63,2
746,成就者战袍,666,1,0,12600,71,2
747,龙喉氏族战袍,666,1,0,16319,74,2
748,塞拉赞恩战袍,666,1,0,16321,76,2
749,海加尔守护者战袍,666,1,0,16322,77,2
750,拉穆卡恒战袍,666,1,0,16324,79,2
751,巴拉丁典狱官战袍,666,1,0,16327,82,2
752,克罗姆加战袍,666,1,0,16329,84,2
753,卓越公会战袍,666,1,0,16885,85,2
755,本服务器第一个达到450点钓鱼技能。,0,0,4,0,0,0
756,技能点数升到450点,755,450,0,5696,1,2
758,完成任务,0,0,5,0,0,0
759,日常任务,758,0,0,4984,2,0
760,任务总数,758,0,0,3631,1,0
762,消灭怪物数量,0,0,5,0,0,0
763,野兽,762,0,0,4948,1,0
764,元素生物,762,0,0,4951,4,0
765,人型生物,762,0,0,4953,6,0
766,机械,762,0,0,4954,7,0
767,亡灵,762,0,0,4955,8,0
768,未指定,762,0,0,4956,9,0
769,图腾,762,0,0,4957,10,0
770,恶魔,762,0,0,4949,2,0
771,龙类,762,0,0,4950,3,0
772,巨人,762,0,0,4952,5,0
774,消灭小动物数量,0,0,4,0,0,0
775,消灭小动物数量,774,0,0,4958,1,0
777,力竭而死,0,0,4,0,0,0
778,死于疲劳,777,0,0,148,1,0
780,对下列种族/职业组合使用一把玫瑰花瓣。,0,0,4,0,0,0
781,巨魔潜行者,780,1,0,6317,8,0
782,兽人死亡骑士,780,1,0,6302,2,0
783,暗夜精灵牧师,780,1,0,6314,4,0
784,兽人萨满祭司,780,1,0,6315,5,0
785,牛头人德鲁伊,780,1,0,6316,6,0
786,亡灵战士,780,1,0,6318,7,0
787,侏儒术士,780,1,0,6312,1,0
788,人类死亡骑士,780,1,0,6313,3,0
789,血精灵法师,780,1,0,6319,9,0
790,矮人猎人,780,1,0,6321,11,0
791,德莱尼圣骑士,780,1,0,6320,10,0
793,外域的博学者,0,0,4,0,0,0
794,背叛者之影,793,0,0,3889,6,32
795,,800,0,0,3885,0,32
796,刀锋之山,793,0,0,3887,4,32
797,进入虚空,793,0,0,3888,5,32
798,沼泽的秘密,793,0,0,3884,1,32
799,,800,0,0,3917,1,32
800,泰罗卡的恐惧,793,1,8,0,2,0
802,最高的制皮技能,0,0,4,0,0,0
803,制皮技能,802,525,0,5718,1,1
805,放弃任务,0,0,4,0,0,0
806,放弃任务,805,0,0,5289,1,0
808,刀锋山竞技场参赛,0,0,5,0,0,0
809,刀锋山竞技场参赛,808,0,0,5729,0,0
811,击败卡尔加·刺肋。,0,1,8,0,0,0
812,卡尔加·刺肋,811,1,0,18528,1,2
813,邪恶的盟友,811,1,0,4409,4,2
814,奥尔德的报复,811,1,0,4250,2,2
815,卡尔加·刺肋,811,1,0,4251,3,2
817,击败寒冰之王亚门纳尔。,0,1,8,0,0,0
820,寒冰之王亚门纳尔,817,1,0,24977,0,2
822,击败阿扎达斯。,0,1,8,0,0,0
823,阿扎达斯,822,1,0,18531,1,2
824,白金圆盘,822,1,0,4256,2,2
825,寻找宝贝,822,1,0,4257,3,2
826,修复项链,822,1,0,4258,4,2
828,击败乌克兹·沙顶。,0,0,4,0,0,0
829,乌克兹·沙顶,828,1,0,3265,1,2
831,击败瑟莱德丝公主。,0,1,8,0,0,0
832,瑟莱德丝公主,831,1,0,18532,1,2
833,大地的污染,831,1,0,4259,2,2
834,大地的污染,831,1,0,4260,3,2
836,试炼竞技场获胜,0,0,5,0,0,0
837,试炼竞技场获胜,836,0,0,5735,0,0
839,消灭塞安妮苟萨（英雄紫罗兰监狱）,0,0,4,0,0,0
840,塞安妮苟萨,839,1,0,5613,1,0
842,获得一头美酒节坐骑，或使用美酒节蛇麻草把你的坐骑变成一头美酒节坐骑。,0,1,8,0,0,0
843,,842,1,0,10968,7,2
844,美酒节科多兽,842,0,0,6207,1,2
845,,842,1,0,10966,5,2
846,美酒节赛羊,842,0,0,6209,3,2
847,,842,1,0,10967,6,2
848,,842,1,0,10969,8,2
849,迅捷美酒节山羊,842,0,0,6208,2,2
850,大型美酒节科多兽,842,0,0,6210,4,2
852,被范达尔·雷矛消灭,0,0,4,0,0,0
853,被范达尔·雷矛消灭,852,0,0,4965,1,0
855,在冬幕节期间，向穆拉丁·铜须投掷一枚雪球。,0,1,8,0,0,0
856,,855,1,0,10442,2,2
857,,855,1,0,10443,3,2
858,,855,1,0,10441,1,2
860,钓到250件物品。,0,0,4,0,0,0
861,钓到250条鱼,860,250,0,5288,1,1
863,完成下列“燃烧的远征”英雄副本成就。,0,0,4,0,0,0
864,能源舰英雄模式,863,0,0,4035,12,0
865,生态船英雄模式,863,0,0,4036,13,0
866,魔导师平台英雄模式,863,0,0,4038,15,0
867,奥金尼地穴英雄模式,863,0,0,4039,16,0
868,法力陵墓英雄模式,863,0,0,4027,5,0
869,破碎大厅英雄模式,863,0,0,4034,11,0
870,禁魔监狱英雄模式,863,0,0,4037,14,0
871,英雄地狱火城墙,863,0,0,4023,1,0
872,开启黑暗之门英雄模式,863,0,0,4032,9,0
873,蒸汽地窟英雄模式,863,0,0,4033,10,0
874,暗影迷宫英雄模式,863,0,0,4030,8,0
875,鲜血熔炉英雄模式,863,0,0,4024,2,0
876,奴隶围栏英雄模式,863,0,0,4025,3,0
877,幽暗沼泽英雄模式,863,0,0,4026,4,0
878,逃离敦霍尔德英雄模式,863,0,0,4028,6,0
879,塞泰克大厅英雄模式,863,0,0,4029,7,0
881,在阿拉希盆地以1600比0获胜。,0,1,8,0,0,8192
882,在阿拉希盆地以对方得零分获胜,881,1,0,611,0,2
884,进入25人团队副本的次数,0,0,4,0,0,0
885,完成25人副本次数,884,0,0,4989,1,0
887,击败奥妮克希亚（10人）。,0,0,4,0,0,0
888,奥妮克希亚,887,1,0,12558,1,2
890,击败奥妮克希亚（25人）。,0,0,4,0,0,0
891,奥妮克希亚,890,1,0,13345,1,2
893,花费在邮寄信件上的金币,0,0,4,0,0,0
894,花费在邮寄信件上的金币,893,0,0,3358,1,8
896,击败艾卓-尼鲁布的首领（英雄难度）。,0,0,4,0,0,0
897,看门者克里克希尔,896,1,0,6848,1,0
898,哈多诺克斯,896,1,0,6849,2,0
899,阿努巴拉克,896,1,0,5610,3,0
901,击败岩石大厅的首领。,0,0,4,0,0,0
902,悲伤圣女,901,1,0,5452,1,0
903,克莱斯塔卢斯,901,1,0,5453,3,0
904,塑铁者斯约尼尔,901,1,0,5454,4,0
905,远古法庭,901,1,0,6935,2,0
910,,0,0,4,0,0,0
911,贝丝缇拉克,910,1,0,18048,1,2
912,贝丝缇拉克,910,1,0,18049,2,2
914,在任意战场的一场战斗中，获得30个荣誉消灭。,0,1,8,0,0,0
915,在战歌峡谷完成30次荣誉消灭,914,30,0,1823,3,3
916,在阿拉希盆地完成30次荣誉消灭,914,30,0,1820,0,3
917,在风暴之眼完成30次荣誉消灭,914,30,0,1822,2,3
918,在奥特兰克山谷取得30次荣誉消灭,914,30,0,1821,1,3
919,在征服之岛完成30个荣誉消灭,914,30,0,12579,4,3
921,使用法师传送门,0,0,5,0,0,0
922,到达拉然的传送门,921,0,0,4993,1,0
923,到埃索达的传送门,921,0,0,4995,3,0
924,到沙塔斯的传送门,921,0,0,4996,4,0
925,到铁炉堡的传送门,921,0,0,4997,5,0
926,到银月城的传送门,921,0,0,4999,7,0
927,到斯通纳德的传送门,921,0,0,5000,8,0
928,到暴风城的传送门,921,0,0,5001,9,0
929,到塞拉摩的传送门,921,0,0,5002,10,0
930,到雷霆崖的传送门,921,0,0,5003,11,0
931,到幽暗城的传送门,921,0,0,5004,12,0
932,到达纳苏斯的传送门,921,0,0,4994,2,0
933,到沙塔斯的传送门,921,0,0,4992,0,0
934,到奥格瑞玛的传送门,921,0,0,4998,6,0
936,击败酋长卡加斯·刃拳（英雄难度）。,0,1,8,0,0,0
937,堡垒中的囚徒,936,1,0,4487,2,2
938,纳鲁的试炼：仁慈,936,1,0,4489,4,2
939,酋长卡加斯·刃拳,936,1,0,3719,1,2
940,堡垒中的囚徒,936,1,0,4488,3,2
942,升到40级。,0,0,4,0,0,0
943,升到40级,942,40,0,5212,1,2
945,试炼竞技场参赛,0,0,5,0,0,0
946,试炼竞技场比赛,945,0,0,5730,0,0
948,获得50枚先祖硬币。,0,0,4,0,0,0
949,获得50枚先祖硬币,948,50,0,472,1,1
951,击败纳克萨玛斯的萨菲隆（25人）。,0,0,4,0,0,0
952,萨菲隆,951,1,0,5135,1,2
954,击败纳克萨玛斯的克尔苏加德（25人）。,0,0,4,0,0,0
955,克尔苏加德,954,1,0,5136,1,2
957,击败无疤者奥摩尔。,0,1,8,0,0,0
958,无疤者奥摩尔,957,1,0,18536,1,2
959,攻陷城墙,957,1,0,4462,3,2
960,攻陷城墙,957,1,0,4461,2,2
962,击败击碎者克里丹。,0,0,4,0,0,0
963,击碎者克里丹,962,1,0,3239,1,2
965,消灭阿努巴拉克（艾卓-尼鲁布）,0,0,4,0,0,0
966,阿努巴拉克,965,1,0,3643,1,0
968,消灭先知萨隆亚（达克萨隆要塞）,0,0,4,0,0,0
969,先知萨隆亚,968,1,0,3651,1,0
970,先知萨隆亚,968,1,0,9258,2,0
971,先知萨隆亚,968,1,0,9259,3,0
973,战场荣誉消灭,0,0,5,0,0,0
983,竞技场荣誉消灭,0,0,5,0,0,0
986,,983,0,0,50456,0,2
990,在任意战场的一场战斗中造成300000点伤害或者治疗，并且这些伤害或治疗的目标必须是玩家。,0,1,8,0,0,0
991,在风暴之眼战斗中造成300000点伤害,990,300000,0,2403,4,3
992,在奥特兰克山谷战斗中造成超过300000点伤害,990,300000,0,2400,0,3
993,在奥特兰克山谷战斗中造成300000点治疗,990,300000,0,3364,8,3
994,在风暴之眼战斗中造成300000点治疗,990,300000,0,3366,9,3
995,在阿拉希盆地战斗中造成300000点治疗,79621,300000,0,3365,0,3
996,在战歌峡谷战斗中造成300000点治疗,990,300000,0,3367,10,3
997,在战歌峡谷战斗中造成300000点伤害,990,300000,0,2402,3,3
998,在阿拉希盆地战斗中造成300000点伤害,79619,300000,0,2401,0,3
999,在远古海滩战斗中造成300000点伤害,990,300000,0,5076,5,3
1000,在征服之岛战斗中造成300000点治疗,990,300000,0,12378,12,3
1001,在征服之岛战斗中造成300000点伤害,990,300000,0,12379,6,3
1002,在远古海滩战斗中造成300000点治疗,990,300000,0,5077,11,3
1003,"在双子峰中治疗量达到300,000",990,300000,0,16756,13,3
1004,"在吉尔尼斯之战中治疗量达到300,000",990,300000,0,16757,14,3
1005,"在双子峰中造成超过300,000伤害",990,300000,0,16771,1,3
1006,"在吉尔尼斯之战中造成超过300,000伤害",990,300000,0,16772,2,3
1008,获得头衔“统帅”。,0,0,4,0,0,0
1009,统帅,1008,0,0,729,1,2
1011,击败闪电大厅的首领。,0,0,4,0,0,0
1012,比亚格里将军,1011,1,0,5455,1,0
1013,艾欧纳尔,1011,1,0,5456,2,0
1014,洛肯,1011,1,0,5458,4,0
1015,沃尔坎,1011,1,0,5457,3,0
1017,完成1000个任务。,0,0,4,0,0,0
1018,,1017,1000,0,3631,0,1
1020,拥有“巫妖王之怒”典藏版赠送的冰龙宝宝宠物。,0,1,8,0,0,0
1021,霜霜的项圈,1020,1,0,592,0,2
1022,霜霜,1020,0,0,6156,1,2
1024,在你所属阵营的任意主城中消灭50个敌对阵营的玩家。,0,50,5,0,0,0
1025,奥格瑞玛,1024,50,0,5031,1,3
1026,猎人高地,1024,50,0,5036,6,3
1027,牧羊人之门,1024,50,0,5033,3,3
1028,雷霆崖,1024,50,0,5034,4,3
1029,灵魂高地,1024,50,0,5037,7,3
1030,预见之池,1024,50,0,5038,8,3
1031,幽暗城,1024,50,0,5039,9,3
1032,长者高地,1024,50,0,5035,5,3
1033,银月城,1024,50,0,5032,2,3
1035,击败大主教玛拉达尔。,0,1,8,0,0,0
1036,奥金顿……,1035,1,0,4465,2,2
1037,一切都会变好的,1035,1,0,4466,3,2
1038,大主教玛拉达尔,1035,1,0,3244,1,2
1040,击败夸格米拉（英雄难度）。,0,0,4,0,0,0
1041,夸格米拉,1040,1,0,3711,1,2
1043,拥有2008年BlizzCon赠送的暴雪巨熊。,0,1,8,0,0,0
1044,暴雪巨熊,1043,1,0,6974,1,2
1045,暴雪巨熊,1043,0,0,6975,2,2
1047,完成下列竞技场成就。,0,0,4,0,0,0
1048,最后一人,1047,0,0,3496,8,0
1049,世界冠军,1047,0,0,3488,1,0
1050,再接再厉,1047,0,0,3494,7,0
1051,野蛮的坚定,1047,0,0,3489,2,0
1052,五子登科：2200,1047,0,0,3492,5,0
1053,连战连胜,1047,0,0,3493,6,0
1054,三人行：2200,1047,0,0,3491,4,0
1055,两人世界：2200,1047,0,0,3490,3,0
1057,完成下列战场成就。,0,0,4,0,0,0
1058,阿拉希盆地主宰,1057,0,0,227,1,0
1060,风暴之眼主宰,1057,0,0,3503,3,0
1061,奥特兰克山谷主宰,1057,0,0,226,0,0
1062,战歌峡谷主宰,1057,0,0,229,2,0
1064,在阿拉希盆地中死亡,0,0,4,0,0,0
1065,阿拉希盆地死亡,1064,0,0,110,0,0
1067,最高的铭文技能,0,0,4,0,0,0
1068,铭文技能,1067,525,0,5716,1,1
1070,最高的剥皮技能,0,0,4,0,0,0
1071,剥皮技能,1070,525,0,5720,1,1
1073,最高的工程学技能,0,0,4,0,0,0
1074,工程学技能,1073,525,0,5722,1,1
1076,在阿拉希盆地夺取50面旗帜。,0,50,5,0,0,8193
1077,在阿拉希盆地夺取50面旗帜,1076,50,0,308,0,1
1079,在6分钟内获得阿拉希盆地的胜利。,0,0,4,0,0,0
1080,在6分钟内获胜,1079,1,0,44977,0,2
1082,击败纳克萨玛斯蜘蛛区的首领（10人）。,0,0,4,0,0,0
1083,阿努布雷坎,1082,1,0,5100,1,0
1084,迈克斯纳,1082,1,0,5102,3,0
1085,黑女巫法琳娜,1082,1,0,6430,2,0
1087,完成卡利姆多、东部王国和外域的糖果成就。,0,0,4,0,0,0
1088,东部王国的糖果,29050,0,0,2226,0,0
1089,外域的糖果,29054,0,0,2227,0,0
1090,卡利姆多的糖果,29052,0,0,2225,0,0
1092,从任意一座旅店的糖罐里获取一把糖果。,0,0,4,0,0,0
1093,一把糖果,1092,1,0,2231,1,2
1095,消灭茉艾拉·索瑞森、穆拉丁·铜须和弗斯塔德·蛮锤等议员。,0,0,4,0,0,0
1096,,1095,1,0,489,1,2
1097,,1095,1,0,16083,2,2
1098,,1095,1,0,16084,3,2
1100,探索洛克莫丹，走过世界地图中被遮住的各个角落。,0,0,4,0,0,0
1101,灰爪山,1100,1,0,1181,8,0
1102,莫格罗什要塞,1100,1,0,1175,3,0
1103,洛克湖,1100,1,0,1176,1,0
1104,塞尔萨玛,1100,1,0,1182,9,0
1105,碎石怪之谷,1100,1,0,1183,10,0
1106,国王谷,1100,1,0,1184,11,0
1107,北门小径,1100,1,0,1178,5,0
1108,旅行者营地,1100,1,0,1179,6,0
1109,铁环挖掘场,1100,1,0,1180,7,0
1110,巨石水坝,1100,1,0,1174,2,0
1111,银泉矿洞,1100,1,0,1177,4,0
1116,击败风暴烈酒酿造厂的破桶而出的炎诛。,0,0,4,0,0,0
1117,破桶而出的炎诛,1116,1,0,19108,1,2
1119,拥有2008年巴黎WWI赠送的泰瑞尔的剑柄。,0,1,8,0,0,0
1120,泰瑞尔的剑柄,1119,1,0,2430,1,2
1121,泰瑞尔,1119,0,0,6158,2,2
1123,荣誉消灭总数,0,0,4,0,0,0
1124,荣誉消灭,1123,0,0,13253,1,0
1126,获取“燃烧的远征”竞技场第二赛季的残酷角斗士的虚空幼龙。,0,1,8,0,0,0
1127,残酷角斗士的虚空幼龙,1126,1,0,1868,1,2
1128,残酷角斗士的虚空幼龙,1126,0,0,6168,2,2
1130,学习中级骑术。,0,0,4,0,0,0
1131,中级骑术,1130,2,0,1872,1,2
1133,学习高级骑术。,0,0,4,0,0,0
1134,高级骑术,1133,3,0,1872,1,2
1136,学习专家级骑术。,0,0,4,0,0,0
1137,专家级骑术,1136,1,0,50905,0,2
1139,在破碎残阳阵营中达到崇拜声望。,0,0,4,0,0,0
1140,破碎残阳崇拜,1139,42000,0,4761,1,2
1142,在玛格汉阵营中达到崇拜声望。,0,0,4,0,0,0
1143,玛格汉崇拜,1142,42000,0,5321,1,2
1145,在纳克萨玛斯中死亡的总次数,0,0,4,0,0,0
1146,在纳克萨玛斯中死亡,1145,0,0,943,1,0
1148,击败督军卡利瑟里斯。,0,1,8,0,0,0
1149,督军卡利瑟里斯,1148,1,0,3248,1,2
1150,纳鲁的试炼：力量,1148,1,0,4474,3,2
1151,督军的末日,1148,1,0,4473,2,2
1153,在一场阿拉希盆地的战斗中防守3座基地。,0,1,8,0,0,0
1154,防守3座基地,1153,3,0,3372,0,2
1159,击败总数,0,0,5,0,0,0
1160,荣誉消灭,1159,0,0,13253,2,0
1161,消灭NPC总数,1159,0,0,4944,1,0
1163,学习专业,0,1,7,0,0,0
1164,采矿,1163,1,0,5559,9,0
1165,裁缝,1163,1,0,5561,11,0
1166,工程学,1163,1,0,5554,4,0
1167,草药学,1163,1,0,5555,5,0
1168,炼金术,1163,1,0,5551,1,0
1169,锻造,1163,1,0,5552,2,0
1170,附魔,1163,1,0,5553,3,0
1171,制皮,1163,1,0,5558,8,0
1172,剥皮,1163,1,0,5560,10,0
1173,铭文,1163,1,0,5556,6,0
1174,珠宝加工,1163,1,0,5557,7,0
1176,专业技能达到上限,0,600,8,0,0,0
1177,铭文,1176,700,0,5716,4,0
1178,炼金术,1176,700,0,5565,0,0
1179,锻造,1176,700,0,5566,2,0
1180,附魔,1176,700,0,5567,5,0
1181,工程学,1176,700,0,5722,1,0
1182,草药学,1176,700,0,5569,3,0
1183,制皮,1176,700,0,5718,7,0
1184,采矿,1176,700,0,5573,8,0
1185,珠宝加工,1176,700,0,5571,6,0
1186,剥皮,1176,700,0,5720,9,0
1187,裁缝,1176,700,0,5575,10,0
1189,死亡的总次数,0,0,4,0,0,0
1190,死亡次数,1189,0,0,111,1,0
1192,在与其他玩家的决斗中获胜。,0,0,4,0,0,0
1193,在决斗中获胜,1192,1,0,3629,1,2
1195,为狂心氏族阵营完成下列8个日常任务。,0,0,4,0,0,0
1196,抓鸡狂欢节！,1195,1,0,2054,1,0
1197,战争的工具,1195,1,0,2056,3,0
1198,英雄的头盔,1195,1,0,2061,8,0
1199,狂心氏族的秘密武器,1195,1,0,2057,4,0
1200,雷雨之力,1195,1,0,2059,6,0
1201,日灼之力,1195,1,0,2058,5,0
1202,卡塔克的愤怒,1195,1,0,2055,2,0
1203,雷耶克：第一滴血,1195,1,0,2060,7,0
1211,购买额外的银行栏位,0,0,4,0,0,0
1212,,1211,0,0,2002,1,0
1214,完成卡利姆多、东部王国和外域的糖果成就。,0,0,4,0,0,0
1215,卡利姆多的糖果,1214,0,0,2228,2,0
1216,东部王国的糖果,1214,0,0,2229,1,0
1217,外域的糖果,1214,0,0,2230,3,0
1219,本服务器第一个达到80级的牧师。,0,0,4,0,0,0
1220,升到80级,1219,80,0,5216,1,2
1222,击败夸格米拉。,0,0,4,0,0,0
1223,夸格米拉,1222,1,0,3240,1,2
1225,击败时空猎手。,0,1,8,0,0,0
1226,时空猎手,1225,1,0,3242,1,2
1227,逃离敦霍尔德,1225,1,0,4467,2,2
1229,击败利爪之王艾吉斯。,0,1,8,0,0,0
1230,泰罗克的遗产,1229,1,0,4468,2,2
1231,利爪之王艾吉斯,1229,1,0,3245,1,2
1233,击败埃欧努斯。,0,1,8,0,0,0
1234,埃欧努斯,1233,1,0,3247,1,2
1235,麦迪文的触摸,1233,1,0,4471,2,2
1236,开启黑暗之门,1233,1,0,4472,3,2
1238,击败计算者帕萨雷恩。,0,1,8,0,0,0
1239,计算者帕萨雷恩,1238,1,0,3250,1,2
1240,如何杀入禁魔监狱,1238,1,0,4480,2,2
1242,亵渎部落在东部王国的篝火。,0,0,4,0,0,0
1243,永歌森林,1242,1,0,3134,4,0
1244,幽魂之地,1242,1,0,3135,5,0
1245,荒芜之地,1242,1,0,3132,1,0
1246,阿拉希高地,1242,1,0,3131,0,0
1247,银松森林,1242,1,0,3137,8,0
1248,悲伤沼泽,1242,1,0,3139,9,0
1249,希尔斯布莱德丘陵,1242,1,0,3136,6,0
1250,燃烧平原,1242,1,0,3133,3,0
1251,荆棘谷海角,1242,1,0,3138,10,0
1252,辛特兰,1242,1,0,3140,11,0
1253,提瑞斯法林地,1242,1,0,3141,12,0
1254,北荆棘谷,1242,1,0,17010,7,0
1256,亵渎联盟在东部王国的篝火。,0,0,4,0,0,0
1257,丹莫罗,1256,1,0,3164,4,0
1258,艾尔文森林,1256,1,0,3166,6,0
1259,洛克莫丹,1256,1,0,3168,7,0
1260,荆棘谷海角,1256,1,0,3170,11,0
1261,辛特兰,1256,1,0,3171,12,0
1262,西瘟疫之地,1256,1,0,3172,13,0
1263,西部荒野,1256,1,0,3173,14,0
1264,阿拉希高地,1256,1,0,3161,0,0
1265,燃烧平原,1256,1,0,3163,3,0
1266,赤脊山,1256,1,0,3169,9,0
1267,诅咒之地,1256,1,0,3162,2,0
1268,湿地,1256,1,0,5266,15,0
1269,暮色森林,1256,1,0,3165,5,0
1270,北荆棘谷,1256,1,0,17011,8,0
1272,风暴之眼的战斗,0,0,4,0,0,0
1273,风暴之眼战斗,1272,0,0,105,0,0
1275,在3分钟内消灭纳克萨玛斯的帕奇维克（10人）。,0,0,4,0,0,0
1276,帕奇维克,1275,1,0,7126,1,2
1278,夺取风暴之眼旗帜,0,0,4,0,0,0
1279,夺取风暴之眼旗帜,1278,0,0,438,0,0
1281,在奥格瑞玛和暴风城钓鱼。,0,0,4,0,0,0
1282,奥格瑞玛,1281,1,0,5274,1,0
1283,暴风城,1281,1,0,5275,2,0
1285,学习附魔公式,0,0,4,0,0,0
1287,学习附魔公式,1285,0,0,7225,0,0
1289,升到30级。,0,0,4,0,0,0
1290,升到30级,1289,30,0,5212,1,2
1292,祭拜地下城中的长者。,0,0,4,0,0,0
1293,黑石深渊的黎明长者,1292,1,0,1914,5,0
