Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
不眠的约萨希,暮光堡垒陷落之后，不眠的约萨希就尽心辅佐死亡之翼，帮助灭世者释放出被囚禁在大地深处的无面者。这些无面者拥有超乎想象的力量，而且他们的数量无穷无尽。而约萨希则渴望用忠诚换取可怕的奖励。,0.468265,0.499295,325,187,1295,3,3974,411,0,0,-1
奥卓克希昂,与其说奥卓克希昂是一条龙，还不如说他是一个充满黑暗能量的畸形怪物。他在自己短暂的一生中，不停地吸收虚空之龙的精华。他也是唯一受到死亡之翼赏识的暮光龙，只有在爆裂的能量溢出他那扭曲的躯壳时，他才会收起自己的傲慢。奥卓克希昂对他的主子忠心耿耿，发誓要摧毁龙眠神殿。,0.500329,0.45809,331,187,1297,5,4247,409,0,0,-1
战争大师黑角,曾经数量庞大的暮光龙如今所剩无几。这些久经考验的幸存者背上的骑手则是暮光之锤大军的余孽：精锐幼龙骑手。他们也是死亡之翼的私人卫队。在狡诈的战争大师黑角的带领下，他们为着邪恶的目标，誓死保卫他们的黑暗君主。,0.481521,0.171771,332,187,1298,6,4027,413,0,0,-1
疯狂的死亡之翼,这个丑陋、毫无理智的恐怖生物满怀炽烈的恨意，裹挟着无穷的力量，势不可挡。大地守护者奈萨里奥早已消亡，他的头脑和灵魂已经彻底被上古之神腐蚀并吞噬。现在，这个怪物唯一的目标就是摧毁并灭绝一切生命。,0.478702,0.538485,333,187,1299,8,4040,415,0,0,-1
疑之煞,当疑虑的实体形态于一万年前被皇帝少昊击败后，就被困在翡翠林中。疑之煞后来便开始纠缠青龙玉珑——睿智与远见之灵，现在正乐此不疲地想要腐化她的家园。,0.60893,0.590663,335,313,1439,4,4072,429,0,0,-1
憎恨女王阿丽萨巴尔,就在堕落法师把阿丽萨巴尔召唤到艾泽拉斯不久之后，肯瑞托就将这只希瓦尔拉囚禁在他们的紫罗兰监狱中。尽管奥术守卫限制了她的法力，负责看管她的守卫们还是在这只恶魔邪恶的影响下被突然的暴怒所控制，自相残杀。在大灾变发生之前，她被遣送到巴拉丁监狱，但这却让这座已沦为废墟的恐怖监狱雪上加霜。,0.479042,0.179641,339,75,1332,3,4120,282,0,2,15
贝恩的残影,贝恩·血蹄在时光之末的破碎阴影徘徊于黑曜石巨龙圣地的废墟之中，因为无法保护这个世界遭受灭顶之灾，更因为无法继承父亲的遗志保护部落，贝恩的阴影变成了恼羞成怒的怪物。在这支离破碎的艾泽拉斯的未来，虽然这不堪屈辱的破碎残影仍然和现世的牛头人大酋长一样强大，他更像是一个载满怨恨与愤怒的容器，寻求释放和平息。,0.367197,0.530952,340,184,1881,1,4138,404,0,0,-1
大主教本尼迪塔斯,大主教本尼迪塔斯是备受尊敬的圣光教会领导者。多年以来，是他睿智的指引让人性在最黯淡的时代灼灼生辉。然而，在他仁慈善心的背后，隐藏着令人震惊的事实：为了效忠他的邪恶主宰和其爪牙死亡之翼，本尼迪塔斯立誓消灭艾泽拉斯土地上的所有生灵。,0.473824,0.513754,341,186,1339,3,4150,400,0,0,-1
埃希拉·黎明克星,曾经的赏金猎人埃希拉·旭日行者一开始对暮光之锤的勾当持保留态度，但暮光教会慷慨的佣金很快使她就范。最终，她受到了她的邪恶雇主们深深的影响，逐渐屈从于堕落，甚至将自己改名为“黎明克星”。作为暮光教会最致命的杀手之一，埃希拉这次的任务是铲除萨尔和他的战友们。,0.407704,0.509356,342,186,1340,2,4167,399,0,0,-1
加摩拉,当邪教暮光之锤到来时，其信徒唤醒并囚禁了艾露恩神殿中的最后一只宁静生物。邪教徒们乐此不疲地将这只巨龟折磨了许多年，将它的灵魂与身体剥离，直到它终于陷入疯狂。邪教徒们把这只巨龟命名为加摩拉，试图控制它的野性，用它来保卫巢穴。,0.333333,0.60687,368,227,1667,1,9472,221,0,0,-1
审讯官格斯塔恩,暮光之锤邪教徒格斯塔恩向来沉湎于对生活品质的不懈追求：异国料理，靓衣华服，就连刑具都是由宝石镶嵌而成。囚徒那令人毛骨悚然的哭号声日夜在黑铁部族声名狼藉的禁闭室中回响。格斯塔恩骄傲地宣称，这骇人的声音是她谱写的尖叫交响曲，而她则时刻渴望在这和声中加入新的音色。,0.474044,0.922131,369,228,227,1,4630,242,0,0,-1
洛考尔,洛考尔对火元素诡计多端、尔虞我诈的本性感到深恶痛绝。为了能远离在熔火之心中效力的其它同类，这个强大的生物故意惹得火焰之王大发雷霆。洛考尔为自己的危险之举付出了代价——他被逐出了熔火之心，被迫孤绝地守卫黑石深渊。,0.556011,0.670082,370,228,228,2,4472,242,0,2,3
驯犬者格雷布玛尔,格雷布玛尔·蚤须的猎犬是他唯一的家人。早在许久以前，这个矮人孤儿就开始繁育幼犬，把它们当做同伴和看门狗。要是驯犬者没有带上他的忠实跟班在黑石深渊里巡逻，那他通常就是在黑铁酒吧里喂它们喝上好的黑铁啤酒。,0.535002,0.573466,371,228,229,3,4626,242,0,0,-1
秩序竞技场,对黑铁矮人犯下罪行的人只会受到一种惩罚，那就是死亡。根据古老的传统，有罪之人要在秩序竞技场中对抗来自艾泽拉斯的各种凶残生物，付出鲜血的代价。迄今为止，没人知道是否有在这残忍酷刑中侥幸生还的幸运儿。,0.497785,0.645796,372,228,230,4,4547,242,0,2,3
控火师罗格雷恩,罗格雷恩曾是大地之环中一位饱受尊敬的成员，后来却以不为人知的原因加入了暮光之锤。他最后来到了黑石深渊，突然对著名黑铁建筑师弗兰克罗恩·铸铁有了兴趣。他眼下究竟意欲何为，我们不得而知，但罗格雷恩始终忠于他的教派，任何反对教派的人都是他不共戴天的仇敌。,0.54918,0.94877,373,228,231,5,4496,243,0,2,3
伊森迪奥斯,迦顿男爵教伊森迪奥斯驾驭自己的破坏力，可男爵怎么也没有想到，这位仆从竟会带来如此大的威胁。对伊森迪奥斯篡权的担忧日滋夜长，迦顿终于决定将这炽热元素逐出熔火之心，命其守卫黑铁矮人传奇的黑铁砧。,0.564208,0.311475,374,228,232,6,4476,242,0,2,3
典狱官斯迪尔基斯,在对索瑞森大帝尽忠多年后，这位名叫斯迪尔基斯的狡诈法师赢得了大帝的信任，奉命看守其部族在黑色宝库中的宝箱。挚友驯犬者格雷布玛尔将一条凶犬——维雷克送给了这位忠心耿耿的矮人，以表达祝贺之情。法师对其善加利用，随时将它带在身边，以吓退那些擅闯宝库的贼人。,0.602459,0.659836,375,228,233,7,4386,243,0,0,-1
弗诺斯·达克维尔,首席建筑师弗诺斯·达克维尔将其它更具天赋泥瓦匠的创意据为己有，并因此声名鹊起。他的傲慢与心计使长眠地下的前辈——弗兰克罗恩·铸铁心生怨愤。这位已故首席建筑师的鬼魂想要从达克维尔手中夺回他那把威力无比的铁胆之锤，以防它被用来作恶。,0.635246,0.211066,376,228,234,8,4538,242,0,0,-1
贝尔加,可怕的熔岩巨人贝尔加在黑铁大道上隆隆缓行，黑铁大道是筑于黑石深渊内部的矮人工程学建筑奇迹。拉格纳罗斯将这巨人从火焰之地的中心地带引来这里，命他看守位于大道尽头的封印重门。相传，只有火焰领主和黑铁氏族最德高望重的成员才知道在那扇神秘的大门背后，究竟藏着什么。,0.251366,0.534836,377,228,235,9,4532,242,0,2,3
怒炉将军,经过毕生钻研，怒炉将军已成为矮人军事历史与用兵学的行家里手。他最近撰写了一篇抨击部族过往败绩的严苛文章，引得达格兰·索瑞森大帝大发雷霆。抛开这个政治错误不提，怒炉本质上还是个够格的黑铁矮人。为保护自己的人民与皇帝，他甘愿流血，乃至牺牲。,0.363388,0.82377,378,228,236,10,4508,243,0,2,3
傀儡统帅阿格曼奇,阿格曼奇毕生对长生不死的追求，使他按自己的样貌造出了魔法替身。有传闻说，他甚至使用了某种形式的黑暗魔法，当这位傀儡统帅的血肉之躯遭到毁坏时，他的新造物便能成为他灵魂的容器。,0.364754,0.651639,379,228,237,11,4501,243,0,2,3
霍尔雷·黑须,如果仅把黑须说成是黑铁酒吧的常客，那也太轻描淡写了。在过去十年间，这个搞怪的酒鬼只离开过酒吧一次，还是去偷雷霆啤酒的绝密配方。黑须偶尔也会清醒一阵子，亲自动手调制这美酒，并宣称喝下此酒的人能获得难以想象的力量与勇气。,0.505668,0.704778,380,228,238,12,4494,243,0,2,3
法拉克斯,在黑铁酒吧里几乎每天都上演着酒后滋事的戏码，直到最近才有所改观。酒吧老板普拉格派法拉克斯出马，大大降低了酒徒们闹事的频率，这是一个强大的魔像保镖，负责维持酒吧里的秩序，用极端暴力手段赶走那些无事生非的顾客。,0.458206,0.564745,381,228,239,13,4504,243,0,2,3
普拉格,他们说，在黑铁酒吧里，人人都知道彼此的名字。这种亲密无间的友爱之情都是普拉格的功劳，他是一位在诺莫瑞根陷落后来黑石深渊开创新生活的麻风侏儒。虽然他过去是个与魔鬼打交道的术士，但现在却对自己酒吧老板的身份引以为傲，确保让顾客的酒杯里永远美酒满溢。,0.47722,0.657122,383,228,241,15,4485,243,0,2,3
弗莱拉斯总大使,由于对拉格纳罗斯无比忠诚，弗莱拉斯以大使的尊贵身份被派往黑铁部族。这个卑鄙的家伙起初对他的矮人盟友们不屑一顾，但渐渐地对他们嗜好破坏的性格心生尊敬。为了展示团结，弗莱拉斯担负起守卫魔法之厅的重任，这是矮人们用来强化武器的圣所。,0.538251,0.485656,384,228,242,16,4482,243,0,2,3
黑铁七贤,几个世纪以前，巫王索瑞森和他麾下七位最强大的黑铁同伴误打误撞地将拉格纳罗斯召唤进了艾泽拉斯，并致使自己的整个部族都惨遭奴役。尽管七贤在仪式中死亡，但他们不得安息的灵魂却一直在黑石深渊徘徊，被迫为自己的元素主人和现在的黑铁统治者效命。,0.538251,0.247951,385,228,243,17,4471,243,0,2,3
玛格姆斯,弗莱拉斯大使让熔火巨人玛格姆斯守卫达格兰·索瑞森大帝的王座厅，但这一做法也没能让这位黑铁统治者放下忧虑。由于惧怕暗杀，大帝甚至允许玛格姆斯控制位于他王室门外的众多喷火雕像。,0.796448,0.118852,386,228,244,18,4480,243,0,2,3
达格兰·索瑞森大帝,达格兰·索瑞森大帝与敌对铜须部族的茉艾拉公主共掌统治大权。没人知道新娘究竟是受到了大帝的迷惑，还是自愿与他作伴。但不论真相如何，索瑞森的继续存在，始终会对他部族的未来造成不良影响。只要他还活着，黑铁矮人就仍是拉格纳罗斯的马前卒，也是艾泽拉斯各个王国的致命威胁。,0.909836,0.118852,387,228,245,19,4645,243,0,2,3
欧莫克大王,欧莫克以铁腕手段统治着塔内的食人魔。许多下属都提出过跟他单挑，希望借此夺取大王的头衔，但全都无一例外地倒地落败，根本碰不到他。这个神秘的现象引发了传言，说有黑暗魔法在保护着欧莫克。,0.386612,0.590164,388,229,267,1,4523,252,0,0,-1
暗影猎手沃什加斯,沃什加斯以她的美貌和神经病倾向在巨魔间享有盛名。作为深谙暗影猎手之道的大师，她精通妖术、诅咒与治疗魔法。,0.553279,0.692623,389,229,268,2,4525,251,0,0,-1
指挥官沃恩,在第二次战争期间，沃恩率奇袭小队深入高等精灵的腹地深处，执行英勇的任务。这个狡诈的巨魔之所以选择加入落败的部落，是为了要成为首席战略家，而并非认同黑手的价值观。在沃恩眼中，这卑微阵营的成员无异于丧家之犬，他乐于逾越不可克服的障碍，并享受因此获得的满足感。,0.52459,0.545082,390,229,269,3,4527,250,0,0,-1
烟网蛛后,几个世纪前，黑铁矮人钻入了烟网蛛后的巢穴，将这只巨型蜘蛛放进了尖塔的殿堂。从那时起，蛛后就在塔内大量繁衍蛛群，甚至就连黑手军团都不敢在烟网蛛后的地盘上随意穿行。,0.620736,0.741415,391,229,270,4,4543,251,0,0,-1
尤洛克·暗嚎,尤洛克是尖塔食人魔的真正领袖。这个阴险的家伙用邪恶魔法魅惑了他信赖的助手——欧莫克大王，让他代替自己控制麾下的爪牙。他不遗余力地保持着这份深居幕后的神秘感，残忍地将那些胆敢质疑欧莫克统治的食人魔尽数消灭。,0.454918,0.557377,392,229,271,5,4552,253,0,0,-1
军需官兹格雷斯,在第一次战争结束后，兽人猎手兹格雷斯因儿戏般地追捕和屠杀暴风城难民而变得臭名昭著。他厌恶黑石塔内幽闭恐怖的殿堂，但他相信，自己终有一天能在露天的战场上再次展开猎杀。,0.539617,0.844263,393,229,272,6,4568,254,0,0,-1
哈雷肯,哈雷肯来自以残忍和忠诚著称的伟大座狼家族。多年以来，由这位狼群之母繁育出的凶蛮后代数量惊人。有传言称，她是燃烧军团某位深渊领主送给雷德·黑手的恶魔猎犬。,0.379781,0.840164,394,229,274,7,4572,254,0,0,-1
奴役者基兹鲁尔,在黑暗部落里很少有人见过避世隐居、神出鬼没的基兹鲁尔。只有当配偶哈雷肯发出召唤时，这只巨兽才会从他那阴暗的巢穴中钻出来。这两只可怕的怪物已经生出了不少又大又凶残的座狼，载入了兽人繁育座狼的史册。,0.394808,0.793032,395,229,273,8,4584,254,0,0,-1
维姆萨拉克,黑色龙兽维姆萨拉克管理着黑石塔下层的军队，随时准备向矮人发动全面攻势。他对落败的部落及其凶残的成员并无好感，为了保护自己的主人奈法利安，就算要牺牲多少黑手军团的爪牙也在所不惜。,0.575137,0.60041,396,229,275,9,4587,255,0,0,-1
瑟雷姆·刺蹄,为了向燃烧军团证明自己的价值，瑟雷姆·刺蹄告诉他的主人，他能奴役那些仍在厄运之槌徘徊的强大先祖。当他意识到自身力量的不足时，刺蹄就开始从其它生灵身上寻找额外的能量，将他们在祭坛上杀死，在其苦痛难耐的临终之际收集他们的精魄。,0.575137,0.743852,402,230,343,1,4655,240,0,0,-1
海多斯博恩,当名叫瑟雷姆·刺蹄的萨特想要控制厄运之槌的元素时，在他祭坛下方池塘中平静居住的海多斯博恩引起了他的注意力。在他进行邪恶的献祭仪式时，元素突然变得暴怒不安，出水攻击刺蹄的恶魔爪牙。一晃许多年过去了，刺蹄不断用牺牲者的能量激起海多斯博恩的狂怒，渐渐使他甘心接受自己的命令。,0.536885,0.715164,403,230,344,2,5004,240,0,0,-1
蕾瑟塔蒂丝,厄运之槌的扭曲能量将蕾瑟塔蒂丝从远方吸引而来，令对奥术魔法有着无尽渴求的她看到了希望。她用献祭牺牲者的肌肉和韧带制出了特殊的网，从东翼虹吸腐化之力。让她高兴的是，她发现这个装置能收集并贮存势不可当的强大力量，足以送所有敌人归西。,0.438525,0.481557,404,230,345,3,4994,239,0,0,-1
荒野变形者奥兹恩,荒野变形者奥兹恩毕生最大的追求就是彻底腐化菲拉斯，但当他在厄运之槌中发现艾德雷斯神殿以前，他没有取得丝毫成功。现在，被奴役先祖的力量任他指挥，奥兹恩将附近森林的生命之力悉数汇聚到自己的巢穴中，随意支配。,0.56694,0.288934,405,230,346,4,4921,240,0,0,-1
