ID,Directory,MapName_lang,MapDescription0_lang,MapDescription1_lang,PvpShortDescription_lang,PvpLongDescription_lang,Corpse[0],Corpse[1],MapType,InstanceType,ExpansionID,AreaTableID,LoadingScreenID,TimeOfDayOverride,ParentMapID,CosmeticParentMapID,TimeOffset,MinimapIconScale,CorpseMapID,MaxPlayers,WindSettingsID,ZmpFileDataID,WdtFileDataID,NavigationMaxDistance,Flags[0],Flags[1],Flags[2]
1610,Artifact-SerenityLegionScenario,占位符,,,,,0,0,1,5,6,0,327,-1,870,870,0,1,-1,0,0,0,1360075,0,680541789,134479888,0
1611,DeathKnightCampaign-LightsHopeChapel,占位符,,,,,0,0,1,5,6,0,4,-1,-1,0,0,1,-1,0,0,0,1369037,0,8396381,134479888,0
1612,TheRuinsofFalanaar,法兰纳尔废墟,,,,,0,0,1,5,6,0,417,0,1220,1220,0,1,-1,0,0,0,1370726,0,8396381,134479888,0
1616,Faronaar,法罗纳尔,,,,,0,0,1,5,6,0,411,-1,-1,1220,0,1,-1,0,0,0,1374093,0,142622301,134480528,0
1617,DeathKnightCampaign-Undercity,死亡骑士战役 - 幽暗城,,,,,0,0,1,5,6,0,376,-1,-1,0,0,1,-1,0,0,0,1375793,0,8396381,134479888,0
1618,DeathKnightCampaign-ScarletMonastery,死亡骑士战役 - 血色修道院,,,,,0,0,1,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1375889,0,8396381,134479888,0
1620,ArtifactStormwind,神器 - 暴风城,,,,,0,0,1,5,6,0,4,-1,-1,0,0,1,-1,0,0,0,1377489,0,679493213,134479888,0
1621,BlackTemple-Legion,黑暗神殿 - 军团,,,,,0,0,1,5,6,0,215,-1,-1,-1,0,1,-1,0,0,0,1378055,0,8396381,134479872,0
1622,IllidanTemp,泰洛古斯裂隙场景战役,,,,,0,0,1,5,6,0,411,-1,-1,-1,0,1,-1,0,0,0,1381605,0,142614109,134479888,0
1623,MageCampaign-TheOculus,法师战役 - 魔环,,,,,0,0,1,5,6,0,227,-1,-1,-1,0,1,-1,0,0,0,1383393,0,8404573,134479888,0
1624,BattleofExodar,埃索达之战,,,,,0,0,1,5,6,0,3,-1,-1,-1,0,1,-1,0,0,0,1383625,0,134225501,134479920,0
1625,TrialoftheSerpent,青龙的试炼,,,,,0,0,1,5,6,0,311,-1,-1,-1,0,1,-1,0,0,0,1387170,0,679493213,134479872,0
1626,TheCollapseSuramarScenario,崩塌 - 苏拉玛场景战役,,,,,0,0,1,5,6,0,411,-1,-1,1220,0,1,-1,0,11,0,1389386,0,142614109,134479888,0
1627,FelHammerDHScenario,邪能之槌号恶魔猎手场景战役,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,2449146,0,3585,134479880,0
1628,Transport251513,传送：联盟战舰,,,,,0,0,3,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3585,134479872,0
1629,NetherlightTemplePrison,虚空之光神殿,,,,,0,0,1,5,6,0,406,-1,-1,-1,0,1,-1,0,0,0,1394350,0,679480925,134479872,0
1630,TolBarad1,托尔巴拉德,,,,,0,0,1,5,6,0,265,-1,-1,-1,0,1,-1,0,0,0,1395634,0,9821,134479872,0
1632,TheArcwaySuramarScenario,魔法回廊 - 苏拉玛场景战役,,,,,0,0,1,5,6,0,402,-1,-1,-1,0,1,-1,0,0,0,1398800,0,8396381,134479888,0
1637,TransportAllianceShipPhaseableMO,Transport: Alliance Ship PhaseableMO,,,,,0,0,3,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3585,134479872,0
1638,TransportHordeShipPhaseableMO,Transport: Horde Ship PhaseableMO,,,,,0,0,3,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3585,134479872,0
1639,TransportKvaldirShipPhaseableMO,Transport: Kvaldir Ship PhaseableMO,,,,,0,0,3,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3585,134479872,0
1642,Zandalar,赞达拉,,,,,0,0,1,0,7,0,552,-1,-1,-1,0,1,-1,0,12,1602425,1436413,0,142622301,134218768,128
1643,KulTiras,库尔提拉斯,,,,,0,0,1,0,7,0,551,-1,-1,-1,0,1,-1,0,12,1602424,1433921,0,142622301,134218768,128
1644,PlunderIsle,劫掠岛,,,,,0,0,1,0,6,0,0,-1,-1,-1,0,1,-1,0,12,0,1440315,0,142622301,134479888,0
1646,BlackRookSenario,黑鸦堡垒,,,,,0,0,1,5,6,0,404,-1,-1,-1,0,1,-1,0,14,0,1446568,0,142622301,134479888,0
1647,VoljinsFuneralPyre,沃金的火葬柴堆,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1777356,0,3585,134479872,0
1648,Helhiem2,勇气试炼,,,,,0,0,1,2,6,0,422,-1,-1,-1,0,1,-1,0,0,0,1447924,0,8396381,134480384,0
1649,Transport254124,传送：部落战舰,,,,,0,0,3,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3585,134479872,0
1650,Acherus,军团指挥舰传送,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1777267,0,3649,134479920,0
1651,Karazahn1,重返卡拉赞,,,,,-11110.407,-2004.0653,1,1,6,3457,423,-1,-1,-1,0,1,0,10,20,0,1453131,0,8396381,134480400,0
1653,LightsHeart,黑暗虚空,,,,,0,0,1,5,6,0,411,-1,-1,-1,0,1,-1,0,0,0,1467292,0,144711261,134479872,0
1657,BladesEdgeArena2,刀锋山竞技场,,,,,0,0,1,0,6,0,218,-1,-1,-1,0,1,-1,0,11,0,1496187,0,8396381,134479888,0
1662,SuramarEndScenario,苏拉玛,,,,,0,0,1,5,6,0,0,-1,-1,1220,0,1,-1,0,0,0,1512034,0,15965,134479920,0
1666,BrokenShoreIntro,突袭破碎海滩,,,,,0,0,1,5,6,0,411,-1,1220,1220,0,1,-1,0,0,0,1515095,0,-2004861347,134481936,0
1667,LegionShipVertical,Legion Ship - Vertical,,,,,0,0,1,5,6,0,411,-1,-1,-1,0,1,-1,0,0,0,1515286,0,8396381,134479920,0
1668,LegionShipHorizontal,Legion Ship - Horizontal,,,,,0,0,1,5,6,0,411,-1,-1,-1,0,1,-1,0,0,0,1515295,0,8396381,134479920,0
1669,Argus 1,阿古斯,,,,,0,0,1,0,6,0,432,-1,-1,-1,0,1,-1,0,12,1693424,1516755,0,10493533,134479920,0
1670,BrokenshorePristine,破碎海滩,,,,,0,0,1,0,6,0,411,-1,-1,-1,0,1,-1,0,0,0,1516083,0,8396381,134479920,0
1671,BrokenShorePrepatch,Broken Shore - Prepatch 7.2 (Backup),,,,,0,0,1,0,6,0,411,-1,1220,1220,0,1,-1,0,0,1559806,1516357,0,8396381,134479920,128
1672,bladesedgearena2b,刀锋山竞技场,,,,,0,0,1,4,6,3702,424,-1,-1,-1,0,1,-1,0,11,0,1517581,0,8396381,135004176,0
1673,EyeofEternityScenario,The Eye of Eternity - Scenario,,,,,0,0,1,5,6,0,236,-1,-1,-1,0,1,-1,0,0,0,1518035,0,671096413,134480432,0
1675,WinterAB,Winter AB_old,,,,,0,0,1,0,6,0,411,-1,-1,-1,0,1,-1,0,12,0,1522385,0,142622301,134479888,0
1676,TombofSargerasRaid,萨格拉斯之墓,,,,,0,0,1,2,6,0,427,-1,-1,1220,0,1,-1,0,12,0,1532459,0,-2004869539,134480656,0
1677,TombofSargerasDeungeon,永夜大教堂,,,,,0,0,1,1,6,0,426,-1,-1,-1,0,1,-1,0,12,0,1536793,0,-2004861347,134480400,0
1678,ABPhase1,AB Phase 1,,,,,0,0,1,0,6,0,411,-1,-1,-1,0,1,-1,0,12,0,1524817,0,142622301,134479888,0
1679,ABPhase2,AB Phase 2,,,,,0,0,1,0,6,0,411,-1,-1,-1,0,1,-1,0,12,0,1524716,0,142622301,134479888,0
1680,ABPhase3,AB Phase 3,,,,,0,0,1,0,6,0,411,-1,-1,-1,0,1,-1,0,12,0,1777334,0,142622301,134479888,0
1681,ABWinter,阿拉希盆地之冬,阿拉希盆地是人类与被遗忘者在艾泽拉斯的主战场之一。,阿拉希盆地是人类与被遗忘者在艾泽拉斯的主战场之一。,,,0,0,1,3,6,0,425,-1,-1,-1,0,1,-1,0,13,0,1524403,0,142622301,135004176,0
1682,ArtifactsDemonHunterOrderHallPhase,The Fel Hammer Terrain Phase,,,,,0,0,1,0,6,0,396,-1,-1,-1,0,1,-1,0,0,0,1527026,0,10763869,134480144,0
1683,ArtifactGnomeregan,Artifact - Gnomeregan,,,,,0,0,1,5,6,0,193,-1,-1,-1,0,1,-1,0,0,0,1526661,0,671096413,134479920,0
1684,dreadscarriftwarlockplatform,Dread Scar Rift - Warlock Scenario Platform,,,,,0,0,1,5,6,0,401,-1,-1,-1,0,1,-1,0,0,0,1530364,0,671096413,134480560,0
1687,WailingCavernsPetBattle,哀嚎洞穴,,,,,0,0,1,5,0,0,143,-1,-1,-1,0,1,-1,0,0,0,1530808,0,7765,134479912,0
1688,DeadminesPetBattle,死亡矿井,,,,,0,0,1,5,0,0,142,-1,-1,-1,0,1,-1,0,0,0,1538471,0,7765,134479904,0
1689,EyeofEternityMageClassMount,The Eye of Eternity - Mage Class Mount,,,,,0,0,1,5,6,0,236,-1,-1,-1,0,1,-1,0,0,0,1530966,0,671096413,134479920,0
1691,CookingImpossible,碟中碟,"该乱斗位于四风谷。

碟中碟是10人夺旗战斗。","该乱斗位于四风谷。

碟中碟是10人夺旗战斗。",完成诺米的辣酱食谱,"- 从谷地收集原料并交给诺米
- 首先收集到10个原料的一方获胜
- 死亡或昏迷会使你的原料掉落",0,0,1,3,7,0,354,-1,-1,870,0,1,-1,0,0,0,1535693,0,142622301,135004176,0
1692,PitofSaronDeathKnight,Pit of Saron - Death Knight Campaign,,,,,5592.057,2010.2709,1,0,6,0,252,-1,-1,-1,0,1,-1,0,0,0,1537230,0,1565,134479872,0
1693,MardumScenarioClientScene,Stormstout Brewery - Monk Scenario,,,,,0,0,1,5,6,0,318,-1,-1,-1,0,1,-1,0,0,0,1537717,0,10501725,134479888,0
1694,GnomereganPetBattle,诺莫瑞根,,,,,0,0,1,5,0,0,193,-1,-1,-1,0,1,-1,0,0,0,1538553,0,7765,134479904,0
1695,BrokenShoreBattleshipFinale,战舰：毁灭号,,,,,0,0,1,5,6,0,411,-1,-1,1220,0,1,-1,0,0,0,1543351,0,545275485,134479888,0
1696,LegionCommandCenter,Legion - Command Center,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1777281,0,3585,134479880,0
1697,LegionSpiderCave,Legion - Legion Spider Cave,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1777275,0,3585,134479880,0
1698,ArtifactAcquisitionTank,Artifact - Acquisition - Tank,,,,,0,0,1,5,6,0,411,-1,-1,-1,0,1,-1,0,0,0,1544153,0,679485021,134480384,0
1699,LegionFelCave,Legion - Legion Fel Cave,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1777328,0,3585,134479880,0
1700,LegionFelFirenovaArea,Legion - Legion Fel Firenova Area,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1777322,0,3585,134479880,0
1701,LegionBarracks,Legion - Legion Barracks,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1777316,0,3585,134479880,0
1702,ArtifactHighmountainDualBoss,Artifact - Highmountain - Dual Boss,,,,,0,0,1,5,6,0,407,-1,-1,1220,0,1,-1,0,0,0,1548191,0,-1467998627,134480528,0
1703,HallsofValorScenario,Halls of Valor - Scenario,,,,,0,0,1,5,6,0,415,-1,-1,-1,0,1,-1,0,0,0,1548957,0,671096413,134480432,0
1704,LegionShipHorizontalValsharah,Legion Ship - Horizontal - Valsharah,,,,,0,0,1,5,6,0,411,-1,-1,1220,0,1,-1,0,0,0,1550329,0,-2139079075,134480176,0
1705,LegionShipHorizontalAzsuna,Legion Ship - Horizontal - Azsuna,,,,,0,0,1,5,6,0,411,-1,-1,1220,0,1,-1,0,0,0,1561525,0,-2139079075,134480176,0
1706,LegionShipHorizontalHighMountain,Legion Ship - Vertical - HighMountain,,,,,0,0,1,5,6,0,411,-1,-1,1220,0,1,-1,0,0,0,1561487,0,-2139079075,134480176,0
1707,LegionShipHorizontalStormheim,Legion Ship - Vertical - Stormheim,,,,,0,0,1,5,6,0,411,-1,-1,1220,0,1,-1,0,0,0,1561550,0,-2139079075,134480176,0
1708,StratholmePaladinClassMount,Stratholme - Paladin Class Mount,,,,,0,0,1,5,6,0,101,-1,-1,-1,0,1,-1,0,0,0,1551840,0,671096413,134479920,0
1710,BlackRookHoldArtifactChallenge,Black Rook Hold - Artifact Challenge,,,,,0,0,1,5,6,0,404,-1,-1,-1,0,1,-1,0,0,0,1561681,0,671096413,134480432,0
1711,SouthseaPirateShip715BoatHoliday,联盟潜水艇,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,1537,134479880,0
1712,ArgusRaid,安托鲁斯，燃烧王座,,,,,0,0,1,2,6,0,431,1260,-1,-1,0,1,-1,0,0,0,1569154,0,142614109,134481456,0
1714,HallsOfValorWarriorClassMount,Halls Of Valor - Warrior Class Mount,,,,,0,0,1,5,6,0,415,-1,-1,-1,0,1,-1,0,0,0,1570457,0,704650845,134479920,0
1715,BlackrockMountainBrawl,黑石山之战,,,,,0,0,1,3,6,0,189,-1,-1,0,0,1,-1,0,0,0,1570599,0,15965,135004176,0
1716,brokenshorewardentower,破碎海滩法师塔,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1777304,0,134221313,134479880,0
1718,Nazjatar,纳沙塔尔,,,,,0,0,1,0,7,0,571,-1,-1,-1,0,1,-1,0,12,0,1574136,0,142622301,134480912,0
1719,warlockmountscenario,Dread Scar Rift - Warlock Mount Scenario,,,,,0,0,1,5,6,0,401,-1,-1,-1,0,1,-1,0,0,0,1573557,0,671096413,134479920,0
1723,ColdridgeValley,寒脊山谷,,,,,0,0,1,5,6,0,4,-1,-1,0,0,1,-1,0,0,0,1576633,0,8404573,134479888,0
1728,HallsofValorHunterScenario,英灵殿,,,,,0,0,1,5,6,0,415,0,-1,-1,0,1,-1,0,0,0,1579362,0,15965,134479872,0
1729,EyeofEternityMageClassMountShort,The Eye of Eternity - Mage Class Mount (Shorter Version),,,,,0,0,1,5,6,0,236,-1,-1,-1,0,1,-1,0,0,0,1579593,0,671096413,134479920,0
1730,ShrineofAvianaDefenseScenario,Shrine of Aviana Defense - Scenario,,,,,0,0,1,5,6,0,3,-1,-1,1,0,1,-1,0,0,0,1583240,0,536878685,134479920,0
1731,DruidMountFinaleScenario,Druid Mount Finale - Scenario,,,,,0,0,1,5,6,0,411,-1,-1,1220,0,1,-1,0,0,0,1583279,0,671096413,134479920,0
1732,FelwingLedgeDemonHunterClassMount,Felwing Ledge - Demon Hunter Class Mount,,,,,0,0,1,5,6,0,396,-1,-1,-1,0,1,-1,0,0,0,1584314,0,-1467998627,134479920,0
1733,AzerothsWarningScenario,艾泽拉斯的警示场景战役,,,,,0,0,1,5,6,0,4,-1,-1,-1,0,1,-1,0,12,0,1585040,0,142622301,134479888,0
1734,ThroneoftheFourWindsShamanClassMounts,风神王座 - 萨满祭司职业坐骑,,,,,0,0,1,5,6,0,271,-1,-1,-1,0,1,-1,0,0,0,1585873,0,679485021,134480432,0
1735,DKMountScenario,冰冻废土,,,,,0,0,1,5,6,0,216,-1,-1,-1,0,1,-1,0,0,0,1586010,0,15965,134479872,0
1736,RubySanctumDKMountScenario,红玉圣殿,,,,,0,0,1,5,6,0,254,-1,-1,-1,0,1,-1,0,0,0,1586117,0,15965,134479872,0
1737,AkazamarakHatScenario,Pocket Dimension Akazamzaraks Hat Scenario,,,,,0,0,1,5,6,0,411,-1,-1,-1,0,1,-1,0,0,0,1586908,0,671096413,134479920,0
1738,LostGlacierDKMountScenario,失落冰川,,,,,0,0,1,5,6,0,216,-1,-1,-1,0,1,-1,0,0,0,1590424,0,15965,134479872,0
1741,ExodarDalaran,维迪卡尔,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1777298,0,3585,134479880,0
1744,MogWeek,时尚试炼,,,,,0,0,1,5,6,0,224,-1,-1,-1,0,1,-1,0,0,0,1601575,0,7773,134479922,0
1746,ArcatrazScenario,风暴要塞：禁魔监狱,,,,,0,0,1,5,6,0,206,-1,-1,-1,0,1,-1,0,0,0,1603401,0,15965,134479872,0
1750,Azuremyst Isle (7.3 Intro),秘蓝岛,,,,,0,0,1,0,6,0,198,-1,-1,530,0,1,-1,0,0,0,1610885,0,-2147475875,134479904,0
1751,AllianceBattleship73Intro,Alliance Battleship (7.3 Intro),,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,2449133,0,3585,134479872,0
1752,SunstriderShip73Intro,Sunstrider Battleship (7.3 Intro),,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,2449137,0,3585,134479872,0
1753,ArgusDungeon,执政团之座,,,,,0,0,1,1,6,0,430,-1,-1,-1,0,1,-1,0,12,0,1618081,0,8396381,134480432,0
1754,PirateTownDungeon,自由镇,,,,,0,0,1,1,7,0,547,360,-1,-1,0,1,-1,0,12,0,1618501,0,8404573,134480432,0
1756,ChromieScenario,克罗米之死,,,,,0,0,1,5,6,0,428,-1,-1,-1,0,1,-1,0,0,0,1619285,0,7773,134479920,0
1760,LordaeronScenario,洛丹伦,,,,,0,0,1,5,6,0,4,720,-1,-1,0,1,-1,0,12,0,1629013,0,142622301,134480658,0
1762,CityofGoldInteriorDungeon,诸王之眠,,,,,0,0,1,1,7,0,439,720,-1,-1,0,1,-1,0,12,0,1660008,0,8404573,134480400,0
1763,CityofGoldExteriorDungeon,阿塔达萨,,,,,0,0,1,1,7,0,438,720,-1,-1,0,1,-1,0,12,0,1659857,0,8396381,134480432,0
1764,EndlessHallsScenario,无尽大殿,,,,,0,0,1,5,6,0,330,-1,-1,-1,0,1,-1,0,0,0,1661384,0,15965,134480000,0
1771,KulTirasPrison,托尔达戈,,,,,0,0,1,1,7,0,550,-1,-1,1643,0,1,-1,0,13,0,1663684,0,-2139079075,134481680,0
1773,VoildElf,艾泽拉斯之影,,,,,0,0,1,0,0,0,4,-1,0,0,0,1,-1,0,12,0,1669000,0,134364765,134479896,128
1774,LightforgedDraenei,万世熔炉,,,,,0,0,1,5,0,0,411,-1,-1,-1,0,1,-1,0,12,0,1669055,0,134233693,134479896,0
1775,HighmountainMaw,恩佐斯之喉,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1777229,0,3585,134479880,0
1776,OrgrimmarEmbassy,部落战舰 - 女妖之啸号,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,1777223,0,3585,134479872,0
1779,Argus_Rifts,侵入点,,,,,0,0,1,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1670743,0,8396381,134479920,0
1782,SilithusBG,涌泉海滨,"该战场位于四风谷。

夺金之战是一座15V15的资源争夺战场。","该战场位于四风谷。

夺金之战是一座15V15的资源争夺战场。",从希利苏斯收集艾泽里特,- 为你的阵营收集10份艾泽里特以赢得胜利,0,0,1,3,6,0,3,-1,-1,1,0,1,-1,0,0,0,1673777,0,8396381,135004176,0
1785,Islands_Pirateship_Plank,8.0 Islands - Ship - Pirateship,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449153,0,3585,134479872,0
1786,Islands_Transport_Horde_Zeppelin,8.0 Islands - Zeppelin - Goblin,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449154,0,3585,134479872,0
1787,Islands_PA_Mogu_Crypt_07,8.0 Islands - Micro - Mogu Crypt,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449155,0,3585,134479872,0
1795,ShwayderLand,锦绣谷,,,,,0,0,1,0,7,0,327,-1,870,-1,0,1,-1,0,0,0,1680166,0,8404573,134479888,128
1803,AzeriteBG1,涌泉海滩,菲拉斯近海一座被遗忘的神秘海岛上发现了大量的艾泽里特，如今那里被称作涌泉海滩。,菲拉斯近海一座被遗忘的神秘海岛上发现了大量的艾泽里特，如今那里被称作涌泉海滩。,收集艾泽里特,- 收集1500份艾泽里特,0,0,1,3,6,0,436,-1,-1,-1,0,1,-1,0,0,0,1686724,0,8404573,135004176,0
1806,StormwindEmbassy,联盟战舰 - 风之救赎号,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,1777211,0,3585,134479872,0
1812,SuramarNightborneUnlock,苏拉玛,,,,,0,0,1,5,6,0,0,-1,-1,1220,0,1,-1,0,0,0,1699486,0,134233693,134479920,0
1813,Islands801,Un'gol Ruins (Islands 1),,,Test - Islands - Un'gol Ruins,,0,0,1,5,7,0,549,-1,-1,-1,0,1,-1,0,12,0,1702779,0,411057757,138839600,0
1814,Islands802,Havenswood (Islands 2),,,,,0,0,1,5,7,0,549,-1,-1,-1,0,1,-1,0,12,0,1705997,0,411057757,138839600,0
1815,Silithus,希利苏斯,,,,,0,0,1,0,6,0,3,-1,-1,-1,0,1,-1,0,0,0,1708051,0,142622301,134479888,0
1817,SilithusPhase01,希利苏斯：创伤之痕,,,,,0,0,1,0,0,0,3,-1,1,-1,0,1,-1,0,0,1771936,1711065,0,8404573,134480144,128
1818,SilvermoonCity,银月城,,,,,0,0,1,5,0,0,0,-1,-1,-1,0,1,-1,0,12,0,1711924,0,134233693,134479896,0
1822,BoralusDungeon,围攻伯拉勒斯,,,,,0,0,1,1,7,0,542,-1,-1,1643,0,1,-1,0,12,0,1721709,0,-2139079075,-2013002960,0
1825,KulTirasArena,锚角港,,,,,0,0,1,4,7,0,545,0,-1,-1,0,1,-1,0,12,0,1712797,0,8396381,135005456,0
1839,KarazanChess,卡拉赞象棋,,,,,0,0,1,0,7,0,200,-1,-1,-1,0,1,-1,0,11,0,1720699,0,8396381,134479888,0
1840,SunwellUnlockScenario,太阳之井,,,,,12551.763,-6774.5654,1,5,6,0,411,-1,-1,-1,0,1,530,25,0,0,1721446,0,134233693,134479896,0
1841,UnderrotDungeon,地渊孢林,,,,,0,0,1,1,7,0,553,-1,-1,-1,0,1,-1,0,20,0,1721901,0,8396381,134480432,0
1844,Islands_7FK_Forsaken_Ship03,8.0 Islands - Event,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,1777259,0,3585,134479872,0
1845,Islands_7VR_Vrykul_Ship01,8.0 Islands - Event,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,1777253,0,3585,134479872,0
1846,Islands_6HU_Transport_Cargoship,8.0 Islands - Ship - 6HU Cargoship,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,1777247,0,3585,134479872,0
1850,Islands_6HU_Transport_Buccaneer,8.2.5 - MSEM - 1850,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,1777194,0,3585,134479872,0
1851,Islands_7FK_Transport_Buccaneer,8.0 Islands - Ship - 7FK Buccaneer,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,1777188,0,3585,134479872,0
1855,LightforgedVindicaar,维迪卡尔,,,,,0,0,4,0,6,0,411,-1,-1,-1,0,1,-1,0,0,0,2449138,0,3649,134479920,0
1856,TransportAzeriteBGAllianceAirship,Transport: Azerite BG - Alliance Airship,,,,,0,0,3,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3585,135004176,0
1857,TransportAzeriteBGHordeGunship,Transport: Azerite BG - Horde Gunship,,,,,0,0,3,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3585,135004176,0
1860,LightforgedDraeneiVindicaar,维迪卡尔,,,,,0,0,1,0,6,0,411,-1,-1,-1,0,1,-1,0,0,0,1757750,0,7773,134479920,0
1861,NazmirRaid,奥迪尔,,,,,0,0,1,2,7,0,548,-1,-1,-1,0,1,-1,0,12,0,1778295,0,142614109,134481456,0
1862,DrustvarDungeon,维克雷斯庄园,,,,,0,0,1,1,7,0,437,0,-1,-1,0,1,-1,0,20,0,1780520,0,8404573,134480384,0
1864,SeaPriestDungeon,风暴神殿,,,,,0,0,1,1,7,0,543,-1,-1,1643,0,1,-1,0,13,0,1784882,0,-2139079075,134480432,0
1865,VoidElfHub,泰洛古斯裂隙,,,,,0,0,1,0,6,0,411,-1,-1,-1,0,1,-1,0,0,0,1795847,0,142614109,134479888,0
1876,WarfrontsArathi,阿拉希战线 - 部落,,,,,0,0,1,5,7,0,544,-1,-1,0,0,1,-1,0,12,0,1803607,0,-931119523,134482192,0
1877,SnakeDungeon,塞塔里斯神庙,,,,,0,0,1,1,7,0,441,-1,-1,-1,0,1,-1,0,12,0,1810984,0,8396381,134480432,0
1879,rymoore,约伦达尔,,,,,0,0,1,5,7,0,549,-1,-1,-1,0,1,-1,0,12,0,1819921,0,411057757,138839600,0
1882,Islands10,Verdant Wilds (Islands 8),,,,,0,0,1,5,7,0,549,-1,-1,-1,0,1,-1,0,12,0,1821204,0,411057757,138839600,0
1883,Islands01,Whispering Reef (Islands 10),,,,,0,0,1,5,7,0,549,-1,-1,-1,0,1,-1,0,12,0,1821844,0,411057757,138839600,0
1884,SiegeOfOrgrimmarZone,决战奥格瑞玛 - 玛格汉兽人解锁场景战役,,,,,0,0,1,5,7,0,359,-1,-1,-1,0,1,-1,0,12,0,1822089,0,8396381,134479872,0
1892,Islands11,The Rotting Mire (Islands 9),,,,,0,0,1,5,7,0,549,-1,-1,-1,0,1,-1,0,12,0,1832179,0,411057757,138839600,0
1893,NecromancyIsland,The Dread Chain (Islands 4),,,,,0,0,1,5,7,0,549,-1,-1,-1,0,1,-1,0,12,0,1838370,0,411057757,138839600,0
1897,Islands24,Molten Cay (Islands 6),,,,,0,0,1,5,7,0,549,-1,-1,-1,0,1,-1,0,12,0,1841511,0,411057757,138839600,0
1898,Islands22,Skittering Hollow (Islands 5),,,,,0,0,1,5,7,0,549,-1,-1,-1,0,1,-1,0,12,0,1845569,0,411057757,138839600,0
1902,SilithusAllianceGunship,希利苏斯联盟炮艇,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,2449147,0,3585,134479880,0
1903,SilithusHordeGunship,希利苏斯部落炮艇,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,2449148,0,3585,134479880,0
1904,escapefromstockades,暴风城监狱大逃亡,,,,,0,0,1,5,7,0,4,0,-1,-1,0,1,-1,0,17,0,1858956,0,7773,134479920,0
1906,zandalarcontinentfinale,赞达拉大陆终章,,,,,0,0,1,5,7,0,434,-1,-1,1642,0,1,-1,0,12,0,1860054,0,411057757,134480944,0
1907,Islands_Panderan_Farm,Snowblossom Village (Islands 3),,,,,0,0,1,5,7,0,549,-1,-1,-1,0,1,-1,0,12,0,1868260,0,411057757,138839600,0
1909,TransportKulTirasBridgeportShip,[UNUSED] Transport: Kul Tiras - Bridgeport,,,,,0,0,3,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3585,134479872,0
1910,TransportKulTirasBridgeportMaidens,Transport: Kul Tiras - Bridgeport - The Maiden's Virtue,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449161,0,3585,134479872,0
1911,ZandalariArena,穆贾巴拉,,,,,0,0,1,4,7,0,546,-1,-1,-1,0,1,-1,0,12,0,1890596,0,8404573,135005232,0
1913,PhaseableMONazmirTriangulationPlatform,PhaseableMO: Nazmir - Triangulation Platform,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449169,0,3585,134479872,0
