OverrideName_lang,OverrideSubtext_lang,OverrideDescription_lang,ID,SpellID,OverrideIcon,OverridesSpellID,VisibleSpellID
,,制作板甲时，+$ev1 $en1。,30147,0,0,0,0
,,学习使用附加材料来为大多数护甲设计图提升物品等级。,30148,0,0,0,0
铸甲,,提高制作板甲的能力，每有一点此专精，获得+$ev1 $en1。,30149,0,4624381,0,0
护手,,,30150,0,4615259,0,0
臂甲,,,30151,0,4615256,0,0
腰带,,,30152,0,4615254,0,0
精良护甲,,,30153,0,4624385,0,0
靴子,,,30154,0,4615255,0,0
肩铠,,,30155,0,4615262,0,0
头盔,,,30156,0,4615260,0,0
塑造护甲,,,30157,0,4624391,0,0
护胫,,,30158,0,4615261,0,0
盾牌,,,30159,0,4614006,0,0
胸甲,,,30160,0,4615258,0,0
大型板甲,,,30161,0,4624389,0,0
铸甲,,专精于制作和自定义高品质的板甲。,30162,0,4624381,0,0
,,学习制作和使用$@spellname375166成品材料，在制作腰部锁甲时提升技能。,36269,375166,0,0,0
,,制作腰部锁甲时，+$ev1 $en1。,36270,0,0,0,0
,,制作腰部锁甲时，+$ev1 $en1。,36271,0,0,0,0
,,制作腰部锁甲时，+$ev1 $en1。,36272,0,0,0,0
,,学习制作$@spellname375123。,36273,375123,0,0,0
腰带,,提高制作腰部锁甲的能力，每有一点此专精，获得+$ev1 $en1。,36274,0,4628902,0,0
,,学习制作和使用$@spellname375166成品材料，在制作肩部锁甲时提升技能。,36275,375166,0,0,0
,,制作肩部锁甲时，+$ev1 $en1。,36276,0,0,0,0
,,制作肩部锁甲时，+$ev1 $en1。,36277,0,0,0,0
,,制作肩部锁甲时，+$ev1 $en1。,36278,0,0,0,0
,,学习制作$@spellname375122。,36279,375122,0,0,0
护肩,,提高制作肩部锁甲的能力，每有一点此专精，获得+$ev1 $en1。,36280,0,4628914,0,0
,,学习制作和使用$@spellname375166成品材料，在制作脚部锁甲时提升技能。,36281,375166,0,0,0
,,制作脚部锁甲时，+$ev1 $en1。,36282,0,0,0,0
,,制作脚部锁甲时，+$ev1 $en1。,36283,0,0,0,0
,,制作脚部锁甲时，+$ev1 $en1。,36284,0,0,0,0
,,学习制作$@spellname375118。,36285,375118,0,0,0
靴子,,提高制作脚部锁甲的能力，每有一点此专精，获得+$ev1 $en1。,36286,0,4628903,0,0
,,学习制作和使用$@spellname375166成品材料，在制作手部锁甲时提升技能。,36287,375166,0,0,0
,,制作锁甲手套时，+$ev1 $en1。,36288,0,0,0,0
,,制作锁甲手套时，+$ev1 $en1。,36289,0,0,0,0
,,制作锁甲手套时，+$ev1 $en1。,36290,0,0,0,0
,,学习制作$@spellname375119。,36291,375119,0,0,0
护手,,提高制作手部锁甲的能力，每有一点此专精，获得+$ev1 $en1。,36292,0,4628907,0,0
,,学习最终副专精。|n|n学习在精致锁甲图样中使用链油成品材料。,36293,0,0,0,0
,,学习你选择的一个副专精。|n|n制作精致锁甲时，+$ev1 $en1。,36294,0,0,0,0
,,学习你选择的一个副专精。,36295,0,0,0,0
,,制作精致锁甲时，+$ev1 $en1。,36296,0,0,0,0
,,学习你选择的一个副专精。,36297,0,0,0,0
,,制作精致锁甲时，+$ev1 $en1。,36298,0,0,0,0
,,学习使用附加材料来指定许多精致锁甲图样的副属性。,36299,0,0,0,0
精致锁甲,,提高制作手部、脚部、腿部和腰部精致锁甲的能力，每有一点此专精，获得+$ev1 $en1。,36300,0,4635260,0,0
,,学习制作和使用$@spellname375166成品材料，在制作腕部锁甲时提升技能。,36301,375166,0,0,0
,,制作腕部锁甲时，+$ev1 $en1。,36302,0,0,0,0
,,制作腕部锁甲时，+$ev1 $en1。,36303,0,0,0,0
,,制作腕部锁甲时，+$ev1 $en1。,36304,0,0,0,0
,,学习制作$@spellname375124。,36305,375124,0,0,0
护腕,,提高制作腕部锁甲的能力，每有一点此专精，获得+$ev1 $en1。,36306,0,4628904,0,0
,,学习制作和使用$@spellname375166成品材料，在制作头部锁甲时提升技能。,36307,375166,0,0,0
,,制作锁甲头盔时，+$ev1 $en1。,36308,0,0,0,0
,,制作锁甲头盔时，+$ev1 $en1。,36309,0,0,0,0
,,制作锁甲头盔时，+$ev1 $en1。,36310,0,0,0,0
,,学习制作$@spellname375120。,36311,375120,0,0,0
锁甲头盔,,提高制作头部锁甲的能力，每有一点此专精，获得+$ev1 $en1。,36312,0,4628908,0,0
,,学习制作和使用$@spellname375166成品材料，在制作腿部锁甲时提升技能。,36313,375166,0,0,0
,,制作腿部锁甲时，+$ev1 $en1。,36314,0,0,0,0
,,制作腿部锁甲时，+$ev1 $en1。,36315,0,0,0,0
,,制作腿部锁甲时，+$ev1 $en1。,36316,0,0,0,0
,,学习制作$@spellname375121。,36317,375121,0,0,0
护胫,,提高制作腿部锁甲的能力，每有一点此专精，获得+$ev1 $en1。,36318,0,4628913,0,0
,,学习制作和使用$@spellname375166成品材料，在制作胸部锁甲时提升技能。,36319,375166,0,0,0
,,制作胸部锁甲时，+$ev1 $en1。,36320,0,0,0,0
,,制作胸部锁甲时，+$ev1 $en1。,36321,0,0,0,0
,,制作胸部锁甲时，+$ev1 $en1。,36322,0,0,0,0
,,学习制作$@spellname375117。,36323,375117,0,0,0
锁甲护胸,,提高制作胸部锁甲的能力，每有一点此专精，获得+$ev1 $en1。,36324,0,4628906,0,0
,,学习最终副专精。|n|n学习在大型锁甲图样中使用链油成品材料。,36325,0,0,0,0
,,学习你选择的一个副专精。|n|n制作大型锁甲时，+$ev1 $en1。,36326,0,0,0,0
,,学习你选择的一个副专精。,36327,0,0,0,0
,,制作大型锁甲时，+$ev1 $en1。,36328,0,0,0,0
,,学习你选择的一个副专精。,36329,0,0,0,0
,,制作大型锁甲时，+$ev1 $en1。,36330,0,0,0,0
,,学习使用附加材料来指定许多大型锁甲图样的副属性。,36331,0,0,0,0
大型锁甲,,提高制作胸部、肩部、头部和腕部大型锁甲的能力，每有一点此专精，获得+$ev1 $en1。,36332,0,4635262,0,0
,,打造护甲速度提高$ev1%。|n|n制作锁甲时，+$ev2 $en2 和 +$ev3 $en3。,36333,0,0,0,0
,,制作锁甲时，+$ev1 $en1。,36334,0,0,0,0
,,学习最终副专精。,36335,0,0,0,0
,,制作锁甲时，+$ev1 $en1。,36336,0,0,0,0
,,学习你选择的一个副专精。,36337,0,0,0,0
,,制作锁甲时，+$ev1 $en1。,36338,0,0,0,0
,,学习使用附加材料来为大多数锁甲设计图提升物品等级。,36339,0,0,0,0
锁甲制作,,提高制作锁甲的能力，每有一点此专精，获得+$ev1 $en1。,36340,0,4635254,0,0
腰带,,,36341,0,4628902,0,0
护肩,,,36342,0,4628914,0,0
靴子,,,36343,0,4628903,0,0
护手,,,36344,0,4628907,0,0
精致锁甲,,,36345,0,4635260,0,0
护腕,,,36346,0,4628904,0,0
锁甲头盔,,,36347,0,4628908,0,0
护胫,,,36348,0,4628913,0,0
锁甲护胸,,,36349,0,4628906,0,0
大型锁甲,,,36350,0,4635262,0,0
锁甲制作,,专精于制作高品质的锁甲。,36351,0,4635254,0,0
,,学习制作和使用$@spellname375166成品材料，在制作脚部皮甲时提升技能。,36393,375166,0,0,0
,,制作脚部皮甲时，+$ev1 $en1。,36394,0,0,0,0
,,制作脚部皮甲时，+$ev1 $en1。,36395,0,0,0,0
,,制作脚部皮甲时，+$ev1 $en1。,36396,0,0,0,0
,,学习制作$@spellname375110。,36397,375110,0,0,0
靴子,,提高制作脚部皮甲的能力，每有一点此专精，获得+1技能。,36398,0,4581053,0,0
,,学习制作和使用$@spellname375166成品材料，在制作腰部皮甲时提升技能。,36399,375166,0,0,0
,,制作腰部皮甲时，+$ev1 $en1。,36400,0,0,0,0
,,制作腰部皮甲时，+$ev1 $en1。,36401,0,0,0,0
,,制作腰部皮甲时，+$ev1 $en1。,36402,0,0,0,0
,,学习制作$@spellname375115。,36403,375115,0,0,0
腰带,,提高制作腰部皮甲的能力，每有一点此专精，获得+1技能。,36404,0,4581052,0,0
,,学习制作和使用$@spellname375166成品材料，在制作手部皮甲时提升技能。,36405,375166,0,0,0
,,制作皮甲手套时，+$ev1 $en1。,36406,0,0,0,0
,,制作皮甲手套时，+$ev1 $en1。,36407,0,0,0,0
,,制作皮甲手套时，+$ev1 $en1。,36408,0,0,0,0
,,学习制作$@spellname375111。,36409,375111,0,0,0
手套,,提高制作皮甲手套的能力，每有一点此专精，获得+1技能。,36410,0,4581057,0,0
,,学习制作和使用$@spellname375166成品材料，在制作腿部皮甲时提升技能。,36411,375166,0,0,0
,,制作腿部皮甲时，+$ev1 $en1。,36412,0,0,0,0
,,制作腿部皮甲时，+$ev1 $en1。,36413,0,0,0,0
,,制作腿部皮甲时，+$ev1 $en1。,36414,0,0,0,0
,,学习制作$@spellname375113。,36415,375113,0,0,0
护腿,,提高制作腿部皮甲的能力，每有一点此专精，获得+1技能。,36416,0,4581059,0,0
,,学习最终副专精。|n|n学习在刺绣皮甲图样中使用固化剂成品材料。,36417,0,0,0,0
,,学习你选择的一个副专精。|n|n制作刺绣皮甲图样时，+$ev1 $en1。,36418,0,0,0,0
,,学习你选择的一个副专精。,36419,0,0,0,0
,,制作刺绣皮甲图样时，+$ev1 $en1。,36420,0,0,0,0
,,学习你选择的一个副专精。,36421,0,0,0,0
,,制作刺绣皮甲图样时，+$ev1 $en1。,36422,0,0,0,0
,,学习使用附加材料来指定许多刺绣皮甲图样的副属性。,36423,0,0,0,0
刺绣皮甲,,提高制作腿部、手部、腰部和脚部皮甲的能力，每有一点此专精，获得+$ev1 $en1。,36424,0,4635257,0,0
,,学习制作和使用$@spellname375166成品材料，在制作腕部皮甲时提升技能。,36425,375166,0,0,0
,,制作腕部皮甲时，+$ev1 $en1。,36426,0,0,0,0
,,制作腕部皮甲时，+$ev1 $en1。,36427,0,0,0,0
,,制作腕部皮甲时，+$ev1 $en1。,36428,0,0,0,0
,,学习制作$@spellname375116。,36429,375116,0,0,0
裹腕,,提高制作腕部皮甲的能力，每有一点此专精，获得+1技能。,36430,0,4581054,0,0
,,学习制作和使用$@spellname375166成品材料，在制作肩部皮甲时提升技能。,36431,375166,0,0,0
,,制作肩部皮甲时，+$ev1 $en1。,36432,0,0,0,0
,,制作肩部皮甲时，+$ev1 $en1。,36433,0,0,0,0
,,制作肩部皮甲时，+$ev1 $en1。,36434,0,0,0,0
,,学习制作$@spellname375114。,36435,375114,0,0,0
肩甲,,提高制作肩部皮甲的能力，每有一点此专精，获得+1技能。,36436,0,4581060,0,0
,,学习制作和使用$@spellname375166成品材料，在制作头部皮甲时提升技能。,36437,375166,0,0,0
,,制作皮甲头盔时，+$ev1 $en1。,36438,0,0,0,0
,,制作皮甲头盔时，+$ev1 $en1。,36439,0,0,0,0
,,制作皮甲头盔时，+$ev1 $en1。,36440,0,0,0,0
,,学习制作$@spellname375112。,36441,375112,0,0,0
头盔,,提高制作皮甲头盔的能力，每有一点此专精，获得+1技能。,36442,0,4581058,0,0
,,学习制作和使用$@spellname375166成品材料，在制作胸部皮甲时提升技能。,36443,375166,0,0,0
,,制作胸部皮甲时，+$ev1 $en1。,36444,0,0,0,0
,,制作胸部皮甲时，+$ev1 $en1。,36445,0,0,0,0
,,制作胸部皮甲时，+$ev1 $en1。,36446,0,0,0,0
,,学习制作$@spellname375109。,36447,375109,0,0,0
胸甲,,提高制作胸部皮甲的能力，每有一点此专精，获得+1技能。,36448,0,4581056,0,0
,,学习最终副专精。|n|n学习在塑形皮甲图样中使用固化剂成品材料。,36449,0,0,0,0
,,学习你选择的一个副专精。|n|n制作塑形皮甲图样时，+$ev1 $en1。,36450,0,0,0,0
,,学习你选择的一个副专精。,36451,0,0,0,0
,,制作塑形皮甲图样时，+$ev1 $en1。,36452,0,0,0,0
,,学习你选择的一个副专精。,36453,0,0,0,0
,,制作塑形皮甲图样时，+$ev1 $en1。,36454,0,0,0,0
,,学习使用附加材料来指定许多塑形皮甲图样的副属性。,36455,0,0,0,0
塑形皮甲,,提高制作胸部、头部、肩部和腕部塑形皮甲的能力，每有一点此专精，获得+1$ev1 $en1。,36456,0,4635275,0,0
,,打造护甲速度提高$ev1%。|n|n制作皮甲时，+$ev2 $en2 和 +$ev3 $en3。,36457,0,0,0,0
,,制作皮甲时，+$ev1 $en1。,36458,0,0,0,0
,,学习最终副专精。,36459,0,0,0,0
,,制作皮甲时，+$ev1 $en1。,36460,0,0,0,0
,,学习你选择的一个副专精。,36461,0,0,0,0
,,制作皮甲时，+$ev1 $en1。,36462,0,0,0,0
,,学习使用附加材料来为大多数皮甲图样提升物品等级。,36463,0,0,0,0
皮甲制作,,提高制作皮甲的能力，每有一点此专精，获得+$ev1 $en1。,36464,0,4635265,0,0
靴子,,,36465,0,4581053,0,0
腰带,,,36466,0,4581052,0,0
手套,,,36467,0,4581057,0,0
护腿,,,36468,0,4581059,0,0
刺绣皮甲,,,36469,0,4635257,0,0
裹腕,,,36470,0,4581054,0,0
肩甲,,,36471,0,4581060,0,0
头盔,,,36472,0,4581058,0,0
胸甲,,,36473,0,4581056,0,0
塑形皮甲,,,36474,0,4635275,0,0
皮甲制作,,专精于制作高品质的皮甲。,36475,0,4635265,0,0
,,进一步提升宝石簇的宝石产量。,36510,0,0,0,0
,,制作棱镜和玻璃器皿时，+$ev1 $en1。,36511,0,0,0,0
,,学习制作$@spellname374551，这种宝石簇可以提供许多宝石。,36512,374551,0,0,0
,,制作棱镜和玻璃器皿时，+$ev1 $en1。,36513,0,0,0,0
,,学习制作$@spellname377960，永不过时的装饰性眼镜。,36514,377960,0,0,0
,,提升宝石簇的宝石产量。,36515,0,0,0,0
,,制作棱镜和玻璃器皿时，+$ev1 $en1。,36516,0,0,0,0
,,制作宝石簇的冷却时间缩短50%。,36517,0,0,0,0
,,制作棱镜和玻璃器皿时，+$ev1 $en1。,36518,0,0,0,0
,,学习制作$@spellname374518，使玩家可以暂时变成另一名玩家的外形。,36519,374518,0,0,0
玻璃器皿,,提升你制作棱镜、玻璃器皿和宝石簇的能力，制作这些产品时，获得+$ev1 $en1。,36520,0,4631357,0,0
,,制作大部分材料和专业装备时，+$ev1 $en1。,36521,391782,0,0,0
,,制作大部分材料和专业装备时，+$ev1 $en1。,36522,0,0,0,0
,,制作大部分材料和专业装备时，+$ev1 $en1。,36523,0,0,0,0
,,制作大部分材料和专业装备时，+$ev1 $en1。,36524,0,0,0,0
,,制作大部分材料和专业装备时，+$ev1 $en1。,36525,0,0,0,0
,,制作大部分材料和专业装备时，+$ev1 $en1。,36526,0,0,0,0
,,学习制作$@spellname374484，这是铭文师经常需要的一种成品材料。,36527,374484,0,0,0
奢侈品,,提升你制作所有种类的非玻璃器皿材料和专业装备的能力，制作这些产品时，获得+$ev1 $en1。,36528,0,4548902,0,0
,,对棱光矿石进行选矿时，有几率获得卡兹格罗金矿石。|n|n选矿速度提升$ev1%。,36529,0,0,0,0
,,提升你选矿时获得未加工的宝石的几率。,36530,0,0,0,0
,,选矿时，+$ev1 $en1。,36531,0,0,0,0
,,提升你选矿时获得玻璃的几率。,36532,0,0,0,0
,,选矿速度提高$ev1%。,36533,0,0,0,0
,,你现在可以在选矿时发现棱光矿石。棱光矿石本身可以进行进一步选矿，从而产出更多的宝石。,36534,0,0,0,0
选矿,,改善选矿的技巧从而提升产量和效率，每有一点此专精，选矿时获得+$ev1 $en1。,36535,0,134081,0,0
,,学习最终副专精。|n|n学习制作$@spellname374522玩具。,36536,374522,0,0,0
,,制作所有种类的材料、玻璃器皿和专业装备时，+$EV1 $EN1。,36537,0,0,0,0
,,学习你选择的一个副专精。|n|n学习制作和使用$@spellname391782成品材料，在制作这些物品时提高技能。,36538,391782,0,0,0
,,学习制作$@spellname392697，工程师可以用来制作气阀灵魂吸入器，捕捉元素之魂。,36539,392697,0,0,0
,,学习你选择的一个副专精。|n|n获得使用抛光布的能力，可以为你的设计添加画龙点睛之笔。,36540,0,0,0,0
,,制作所有种类的材料、玻璃器皿和专业装备时，+$EV1 $EN1。,36541,0,0,0,0
,,学习制作$@spellname374483，这是铭文师经常需要的一种成品材料。,36542,374483,0,0,0
事业心,,更加擅长珠宝生意，每有一点此专精，选矿，制作所有种类的材料以及专业装备时获得+$ev1 $en1。,36543,0,4631356,0,0
玻璃器皿,,,36544,0,4631357,0,0
奢侈品,,,36545,0,4548902,0,0
选矿,,,36546,0,134081,0,0
事业心,,专精于利用选矿来获得宝石，以及制作基础材料和成品材料，这些材料既可以用在你自己的专业制作中，也可以用在其他专业中。,36547,0,4631356,0,0
,,学习用冰霜精华切割无限钻石，从而制作$@spellname374470。,36548,374470,0,0,0
,,切割冰霜宝石时，+$ev1 $en1。,36549,0,0,0,0
,,学习制作和使用$@spellname391782成品材料，在切割冰霜宝石时提升技能。,36550,391782,0,0,0
,,切割冰霜宝石时，+$ev1 $en1。,36551,0,0,0,0
,,学习切割$@spellname374449。,36552,374449,0,0,0
,,切割冰霜宝石时，+$ev1 $en1。,36553,0,0,0,0
,,学习切割$@spellname374458。,36554,374458,0,0,0
,,切割冰霜宝石时，+$ev1 $en1。,36555,0,0,0,0
,,学习制作$@spellname374548，使你可以周期性地将秘术青玉转化为玛里苟石。,36556,374548,0,0,0
冰霜,,提升切割冰霜宝石的能力，每有一点此专精，所有冰霜宝石切割都获得+$ev1 $en1。,36557,0,4554439,0,0
,,学习用火焰精华切割无限钻石，从而制作$@spellname374465。,36558,374465,0,0,0
,,切割火焰宝石时，+$ev1 $en1。,36559,0,0,0,0
,,学习制作和使用$@spellname391782成品材料，在切割火焰宝石时提升技能。,36560,391782,0,0,0
,,切割火焰宝石时，+$ev1 $en1。,36561,0,0,0,0
,,学习切割$@spellname374445。,36562,374445,0,0,0
,,切割火焰宝石时，+$ev1 $en1。,36563,0,0,0,0
,,学习切割$@spellname374450。,36564,374450,0,0,0
,,切割火焰宝石时，+$ev1 $en1。,36565,0,0,0,0
,,学习制作$@spellname374546，使你可以周期性地将女王红玉转化为阿莱克丝塔萨之玉。,36566,374546,0,0,0
火焰,,提升切割火焰宝石的能力，每有一点此专精，所有火焰宝石切割都获得+$ev1 $en1。,36567,0,4554438,0,0
,,学习用大地精华切割无限钻石，从而制作$@spellname374468。,36568,374468,0,0,0
,,切割大地宝石时，+$ev1 $en1。,36569,0,0,0,0
,,学习制作和使用$@spellname391782成品材料，在切割大地宝石时提升技能。,36570,391782,0,0,0
,,切割大地宝石时，+$ev1 $en1。,36571,0,0,0,0
,,学习切割$@spellname374459。,36572,374459,0,0,0
,,切割大地宝石时，+$ev1 $en1。,36573,0,0,0,0
,,学习切割$@spellname374448。,36574,374448,0,0,0
,,切割大地宝石时，+$ev1 $en1。,36575,0,0,0,0
,,学习制作$@spellname374549，使你可以周期性地将裂痕玛瑙转化为奈萨晶。,36576,374549,0,0,0
大地,,提升切割大地宝石的能力，每有一点此专精，所有大地宝石切割都获得+$ev1 $en1。,36577,0,4554437,0,0
,,学习用空气精华切割无限钻石，从而制作$@spellname374467。,36578,374467,0,0,0
,,切割空气宝石时，+$ev1 $en1。,36579,0,0,0,0
,,学习制作和使用$@spellname391782成品材料，在切割空气宝石时提升技能。,36580,391782,0,0,0
,,切割空气宝石时，+$ev1 $en1。,36581,0,0,0,0
,,学习切割$@spellname374455。,36582,374455,0,0,0
