ID,NameSubtext_lang,Description_lang,AuraDescription_lang
1906,,冲锋敌人，造成伤害并使其移动速度降低$s3%，持续$d。,移动速度降低$s3%
1936,,,
1940,,对半径3码范围内的所有敌人造成$s1点火焰伤害。,
1943,,"终结技，撕裂目标，对其造成持续的流血伤害。根据连击点数决定持续时间：

   1点：8秒内${$o1*2}点伤害
   2点：12秒内${$o1*3}点伤害
   3点：16秒内${$o1*4}点伤害
   4点：20秒内${$o1*5}点伤害
   5点：24秒内${$o1*6}点伤害$?s193531|((s394320|s394321}s457512)&!s193531)[
   6点：28秒内${$o1*7}点伤害][]$?s193531&(s394320|s394321|s457512)[
   7点：32秒内${$o1*8}点伤害][]",每$t1秒受到$w1点流血伤害。
1949,,"点燃施法者，对自身造成每秒$1949m2点火焰伤害，对周围所有敌人造成每$t1秒$5857m1点火焰伤害。

你可以在引导地狱烈焰时移动。

|cFFFFFFFF每秒消耗$s3块灵魂碎片裂片。|r",对自身和附近的所有敌人造成伤害。
1950,,,
1953,,"将你传送至前方$A1码处，路线上有障碍物则会停止，解除所有昏迷和定身状态。$?a382289[

在你使用闪现术后，获得一个可吸收相当于你最大生命值$382289s1%伤害的护盾，持续$382290d。][]",闪现。
1966,,做出闪避动作，使你在$d内$?a134735&a79008[受到的伤害降低$s2%]?a79008[因范围攻击而受到的伤害降低$s1%，受到的所有其他伤害降低$s2%][因范围攻击而受到的伤害降低$s1%]。,受到的范围攻击伤害降低$s1%$?$w2!=0[，受到的所有其他伤害减少$w2%。][。]
2000,,,
2006,,复活一个死去的盟友，复活后该盟友拥有$s1%的生命值和法力值。无法在战斗中施放。,
2008,,使灵魂返回身体，将一个死去的目标复活，并为其恢复$s1%的最大生命值与法力值。无法在战斗中施放。,
2018,,使铁匠可以制造基础武器和护甲。需要使用采矿技能采集的岩石和金属。,
2020,,,
2021,,,
2023,,恢复$s1点法力值。,
2024,,恢复$s1点生命值。,
2050,,"施展神迹，为一名盟友恢复$s1点生命值。$?s63733[

|cFFFFFFFF你施放的治疗术或快速治疗可以使该技能的冷却时间缩短$s2秒。|r][]",
2060,,高效的法术，为一名盟友恢复$s1点生命值。,
2061,,快捷的法术，为一名盟友恢复$s1点生命值。,
2094,,使目标$?a200733[附近的所有敌人][]暂时失明并迷惑地乱转，持续$d。任何伤害都可能打断此效果。只能对一个目标使用。,迷惑。
2096,,使施法者通过目标的眼睛观察世界，持续$d。如果目标位于另一个副本或者另外一块大陆，则无法起作用。,以目标的视角观察世界。
2098,,"终结技，斩击敌人，根据连击点数决定造成的伤害：
   1点：${$m1*1}点伤害
   2点：${$m1*2}点伤害
   3点：${$m1*3}点伤害
   4点：${$m1*4}点伤害
   5点：${$m1*5}点伤害$?s193531|((s394320|s394321)&!s193531)[
   6点：${$m1*6}点伤害][]$?s193531&(s394320|s394321)[
   7点：${$m1*7}点伤害][]",
2108,,使制皮匠可以制造皮甲和锁甲。需要使用剥皮技能采集的皮革碎片和皮毛。,
2110,,,
2118,等级 1,使你的躲闪几率提高1%。,
2119,等级 1,使你对自然法术的抗性提高4点。,
2120,,"召唤一根火柱，燃烧区域内的所有敌人，造成$s1点火焰伤害，并使其移动速度降低$s2%，持续$d。目标数量超过$s3个后造成的伤害降低$?a205037[

留下一片火焰，燃烧其中的敌人，在$205470d内造成${8*$205472s1}点火焰伤害。][]",移动速度降低$s2%。
2123,等级 1,使你的神圣魔法技能提高$s1点，但暗影抗性降低$s2点。,
2139,,反制敌人施放的法术，使其在$d内无法施放任何该系法术$?s12598[，并且沉默$55021d。][。],
2140,等级 1,,移动速度降低$s1%。
2147,,周期性治疗效果,每$t1秒回复$s1点生命值。
2148,,周期性地施放暗影风暴。,周期性地施放暗影风暴。
2149,,,
2152,,,
2153,,,
2154,,,
2155,,,
2156,,,
2157,,,
2158,,,
2159,,,
2160,,,
2161,,,
2162,,,
2163,,,
2164,,,
2165,,,
2166,,,
2167,,,
2168,,,
2169,,,
2259,,"使炼金师可以配制基础的药水。需要草药学技能采集的草药。

|CFFFFFFFF专业奖励：药剂混合学|R
当你饮用你可以制作的药剂或合剂时，其效果和持续时间都将提高。",
2275,,,
2280,,,
2313,,,
2329,,,
2330,,,
2331,,,
2332,,,
2333,,,
2334,,,
2335,,,
2336,,能够理解对立阵营的普通语言，持续$d。,能够理解对立阵营的普通语言。
2337,,,
2366,,从灌木丛和其他植物采集草药供炼金术及铭文使用。,
2367,,使你的力量提高$s1点，持续$d。战斗药剂。,力量提高$w1点。战斗药剂。
2368,,寻找并采集更高级的草药。使你的草药学技能上限提高到150点。,
2369,,,
2370,,恢复$s1点法力值和$s2点生命值。,
2371,,,
2372,,,
2373,,,
2374,,使敏捷提高$s1点，持续$d。战斗药剂。,敏捷提高$w1点。战斗药剂。
2378,,使你的最大生命值提高$s1点，持续$d。守护药剂。,生命值上限提高$w1点。守护药剂。
2379,,使你的奔跑速度提高$s1%，持续$d。等级高于$maxcast时无效。,奔跑速度提高$s1%。
2382,,,
2383,,在微缩地图上显示附近所有药草的位置。,寻找草药。
2385,,,
2386,,,
2387,,,
2389,,,
2392,,,
2393,,,
2394,,,
2395,,,
2396,,,
2397,,,
2399,,,
2400,,,
2401,,,
2402,,,
2403,,,
2406,,,
2425,,,
2426,,,
2442,,,
2443,,,
2444,,,
2446,,,
2479,,,此时敌人杀死你将不会获得任何荣誉点数。
2481,种族特长,使矮人可以感知附近宝藏的位置，并将其显示在小地图上，持续$d。,寻找财宝。
2484,,在指定位置召唤一个图腾，持续$d，使$3600A1码范围内敌人的移动速度降低$3600s1%。,
2538,,,
2539,,,
2540,,,
2541,,,
2542,,,
2543,,,
2544,,,
2545,,,
2546,,,
2547,,,
2548,,,
2549,,,
2550,,使厨师可以制造基础食物。需要使用野兽掉落的肉类和营火才能烹饪。,
2551,,,
2565,,举起盾牌，格挡所有对你发动的近战攻击，持续$132404d。$?s76857[这些格挡可以是精确格挡。][]$?c3[激活时盾牌猛击的伤害提高$132404s2%。][],
2567,,,
2575,,从矿脉中采掘矿石和其他矿物质以用于工程学、锻造和珠宝加工。,
2576,,更高级的采矿技能，技能级别上限为150点。,
2580,,在微缩地图上显示附近所有矿脉的位置。,寻找矿脉。
2581,,,
2582,,,
2584,,留在灵魂医者的复活法术范围内等待复活。,留在灵魂医者的复活法术范围内等待复活。
2585,等级 1,,
2596,,,
2597,,恢复$s1点法力值和$s2点生命值。,
2599,,恢复$s1点法力值和$s2点生命值。,
2600,,恢复$s1点法力值和$s2点生命值。,
2601,,为盟友施加火焰之盾，每$t1秒对施法者周围的所有敌人造成一次火焰伤害，持续$d。,每$t1秒对施法者周围敌人造成$3054s1点火焰伤害。
2602,,使一名盟友全身笼罩一层火焰之盾，所有在其附近的敌人每$t1秒受到火焰伤害。持续$d。,每$t1秒对施法者周围的所有敌人造成一次火焰伤害。
2606,等级 2,立即向目标射出一支闪电箭，对其造成自然伤害。,
2629,,,
2630,,,
2633,,,
2634,,,
2636,,,
2637,,使敌方目标沉睡，最多持续$d，任何伤害都会唤醒被催眠的目标。在同一时间内只能强制使一个目标进入休眠状态，只对野兽和龙类有效。,沉睡。
2639,,恢复${$s1*$d/5}点生命值和$o2点法力值，持续$d。进食时必须保持坐姿。,每秒恢复$/5;s1点生命值和$/5;s2点法力值。
2641,,暂时解散你的宠物。之后你可以重新召唤它。,
2643,,"发射多枚箭矢，对你的当前目标及附近$A2码范围内的所有敌人造成$s2点物理伤害$?s115939[并触发野兽顺劈][]。目标数量超过$s1个后造成的伤害降低。$?s19434[

|cFFFFFFFF每击中一个目标产生$213363s1点集中值。|r][]",
2645,,变成一头幽魂之狼，移动速度提高$?s382215[${$s2+$382216s1}][$s2]%，且移动速度不会降低至$s3%以下。,"移动速度提高$?s382215[${$382216s1+$w2}][$w2]%。$?$w3!=0[
受到的减速效果影响降低。][]"
2649,基础技能,你的宠物向目标发出低吼，产生威胁值，嘲讽目标攻击自己。,被嘲讽。
2656,,可以访问有关采矿技能、矿脉和专精的信息。还可以管理你的采矿装备。,
2657,,使矿工可以将铜矿石熔炼成一块铜锭。需要有熔炉才能进行。,
2658,,使矿工可以将银矿石熔炼成一块银锭。需要有熔炉才能进行。,
2659,,使矿工可以将一块锡锭和一块铜锭熔炼成两块青铜锭。需要有熔炉才能进行。,
2660,,,
2661,,,
2662,,,
2663,,,
2664,,,
2665,,,
2666,,,
2667,,,
2668,,,
2670,,,
2671,,,
2672,,,
2673,,,
2674,,,
2675,,,
2676,,粉碎附近的敌人，使其在$d内无法施法。,
2691,,用反魔法飞箭击中一名敌人，消耗其$s1%的法力值。飞箭每消耗一点法力值，目标就受到$e1点伤害。,
2737,,,
2738,,,
2739,,,
2740,,,
2741,,,
2742,,,
2764,,向目标掷出一把投掷武器。,
2782,,抵消友方目标身上的腐蚀效果，移除所有诅咒和中毒效果。,
2795,,,
2812,,射出一支圣光之箭冲击敌人，造成$s1点神圣伤害，并使目标在接下来的$d内无法造成爆击效果。,无法造成爆击。
2818,,$@spelldesc2823,每$t1秒$w1点自然伤害。
2823,,使用致命药膏给一件武器浸毒，效果持续$d。每次攻击都有$h%的几率使敌人中毒，并使其在$2818d内受到${$2818m1*$2818d/$2818t1}点自然伤害。随后产生的毒药效果将立即造成$113780s1点自然伤害。,每次攻击都有一定几率使目标在$2818d内每$2818t1秒受到一次自然伤害。随后产生的毒药效果将立即造成自然伤害。
2825,,"使所有小队及团队成员的急速提高$s1%，持续$d。

受到该效果影响的盟友将变得心满意足，在$57724d内无法再受到嗜血或时间扭曲效果的影响。",急速提高$w1%。
2828,等级 1,打磨你的锋利武器，使其武器伤害提高$ec1点，持续1小时。不能对物品等级高于$ecix的物品使用。,
2829,,打磨你的锋利武器，使其武器伤害提高$ec1点，持续1小时。不能对物品等级高于$ecix的物品使用。,
2830,,打磨你的锋利武器，使其武器伤害提高$ec1点，持续1小时。不能对物品等级高于$ecix的物品使用。,
2831,,永久性地为一件穿戴在胸部、腿部、手部或脚上的装备提供护甲值+$ec1的效果。不能对物品等级高于$ecix的物品使用。,
2832,,永久性地为一件穿戴在胸部、腿部、手部或脚上的装备提供护甲值+$ec1的效果。不能对物品等级高于$ecix的物品使用。,
2833,,永久性地为一件穿戴在胸部、腿部、手部或脚上的装备提供护甲值+$ec1的效果。不能对物品等级高于$ecix的物品使用。,
2834,,周期性地施放雷霆一击。,周期性地施放雷霆一击。
2836,被动,极大提高侦测陷阱的能力。,正在侦测陷阱。
2871,等级 1,使目标在$d内对所有疾病免疫，且清除目标身上现有的所有疾病效果。,免疫疾病。
2880,,有一定几率在成功击中目标后令其昏迷$d。,昏迷。
2881,,,
2908,,安抚目标，驱散所有激怒效果。,
2948,,"灼烧敌人，对其造成$s1点火焰伤害。

对生命值低于$s2%的目标施放时，灼烧必定爆击$?a450746[，造成的伤害提高$450746s1%][]，使你的移动速度提高$236060s1%，持续$236060d。

可在移动中施放。",
2950,等级 2,,
2963,,,
2964,,,
2969,,,
2983,,"使你的移动速度提高$s1%，持续$d。可在潜行状态下使用。$?s245751[

使你可以在水上奔跑。][]","移动速度提高$w1%。$?s245751[

你可以在水上奔跑。][]"
3011,等级 1,向目标发射烈焰，造成火焰伤害。,
3018,,,
3019,,施法者造成的物理伤害提高，效果持续$d。,物理伤害能力提高$s1点。
3025,,,
3026,,$@spelldesc20707,
3050,,,
3052,,对所有周围敌人造成$s1点火焰伤害。,
3053,,对附近的敌人造成火焰伤害。,
3054,,对附近的敌人造成火焰伤害。,
3055,,对附近的敌人造成火焰伤害。,
3100,,使铁匠可以制造基础武器和护甲。需要使用采矿技能采集的岩石和金属。,
3101,,"使炼金师可以配制基础的药水。需要草药学技能采集的草药。

|CFFFFFFFF专业奖励：药剂混合学|R
当你饮用你可以制作的药剂或合剂时，其效果和持续时间都将提高。",
3102,,使厨师可以制造基础食物。需要使用野兽掉落的肉类和营火才能烹饪。,
3104,,使制皮匠可以制造皮甲和锁甲。需要使用剥皮技能采集的皮革碎片和皮毛。,
3105,,使敌人的所有属性降低$s1%，持续$d。,所有属性降低$s1%。
3106,,对附近的敌人造成自然伤害。,
3107,,召唤$s1个伊莉莎的卫兵为她作战，持续$d。,
3108,,从一名敌人身上吸取生命值，并使施法者恢复最多相当于该数值一半的生命值。,
3109,,使指定区域内的所有敌人因恐惧而无法移动，持续$d。,因恐惧而不能动弹。
3110,基础攻击,"对一个目标造成$s1点火焰伤害。

|cFF777777(点击右键以启用或禁用该技能)|r",
3112,,强化你的钝器，使其武器伤害提高$ec1点，持续1小时。不能对物品等级高于$ecix的物品使用。,
3113,,强化你的钝器，使其武器伤害提高$ec1点，持续1小时。不能对物品等级高于$ecix的物品使用。,
3114,,强化你的钝器，使其武器伤害提高$ec1点，持续1小时。不能对物品等级高于$ecix的物品使用。,
3115,,,
3116,,,
3117,,,
3120,,,
3121,,,
3127,,有一定几率招架敌人的近战攻击。,
3129,,对一个锥形区域内的敌人造成$s1点冰霜伤害。,
3130,,对目标造成$s1%武器伤害，并使其攻击间隔延长$s1%，持续$d。,攻击间隔延长$s1%。
3131,,对一个敌人造成冰霜伤害。,
3132,,每$t1秒对敌人造成$s1点冰霜伤害，并使其移动速度降低$s2%，持续$d。,"每$t1秒对敌人造成$s1点冰霜伤害。
移动速度降低$s2%。"
3136,,使附近所有友方玩家的攻击速度提高$s1%，持续$d。,攻击速度提高$s1%。
3143,,对附近的敌人造成冰霜伤害，并使它们昏迷$d。,昏迷。
3145,,使目标的移动速度降低$s1%，持续$d。,移动速度降低$s1%。
3146,,使附近敌人的力量降低$s1点，敏捷降低$s2点，持续$d。,"力量降低$s1点。
敏捷降低$s2点。"
3147,,每$t1秒对一名敌人造成一次伤害，持续$d。,每$t1秒造成一次伤害。
3148,,使一名敌人的耐力降低，持续$d。,耐力降低$s1%。
3149,,使附近友方单位的力量提高，持续$d。,力量提高$s1%。
3150,,使敌人的生命值回复速度降低$s1%，耐力降低$s2%，智力降低$s3%，持续$d。,"生命值回复速度降低$s1%。
耐力降低$s2%。
智力降低$s3%。"
3151,,使施法者的攻击速度提高$s1%，持续$d。,攻击速度提高$s1%。
3160,,使敏捷提高$s1点，持续$d。战斗药剂。,敏捷提高$w1点。战斗药剂。
