Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,RewardItemID,Criteria_tree,Shares_criteria,CovenantID
在60级时获得头衔“百夫长”。,百夫长,,448,-1,0,0,15279,0,0,2048,12,236620,0,2232,0,0
在60级时获得头衔“血卫士”。,血卫士,,449,-1,0,0,15279,0,0,2048,9,236618,0,7413,0,0
在60级时获得头衔“高阶军士”。,高阶军士,,450,-1,0,0,15279,0,0,2048,6,236615,0,4630,0,0
在60级时获得头衔“石头守卫”。,石头守卫,,451,-1,0,0,15279,0,0,2048,8,236617,0,3108,0,0
在60级时获得头衔“一等军士长”。,一等军士长,,452,-1,0,0,15279,0,0,2048,7,236616,0,1449,0,0
在60级时获得头衔“中士”。,中士,,453,-1,0,0,15279,0,0,2048,5,236614,0,6966,0,0
在60级时获得头衔“侦察兵”。,侦察兵,,454,-1,0,0,15279,0,0,2048,3,236612,0,3659,0,0
参与在本服务器首次消灭黑岩守护者萨塔里奥（25人）。,服务器第一！黑曜石杀手,头衔奖励：黑曜石杀手,456,615,-1,0,81,0,0,768,107,236471,0,10281,0,0
本服务器第一个达到80级的玩家。,服务器第一！80级,,457,-1,-1,0,81,0,0,0,4,236569,0,1872,0,0
本服务器第一个达到80级的潜行者。,服务器第一！80级潜行者,,458,-1,-1,0,81,0,0,256,40,135428,0,2694,0,0
本服务器第一个达到80级的战士。,服务器第一！80级战士,,459,-1,-1,0,81,0,0,256,35,135328,0,3352,0,0
本服务器第一个达到80级的法师。,服务器第一！80级法师,,460,-1,-1,0,81,0,0,256,32,135150,0,5109,0,0
本服务器第一个达到80级的死亡骑士。,服务器第一！80级死亡骑士,,461,-1,-1,0,81,0,0,256,29,135771,0,2169,0,0
本服务器第一个达到80级的猎人。,服务器第一！80级猎人,,462,-1,-1,0,81,0,0,256,26,135495,0,3702,0,0
本服务器第一个达到80级的术士。,服务器第一！80级术士,,463,-1,-1,0,81,0,0,256,23,136020,0,2697,0,0
本服务器第一个达到80级的牧师。,服务器第一！80级牧师,,464,-1,-1,0,81,0,0,256,20,135167,0,1219,0,0
本服务器第一个达到80级的圣骑士。,服务器第一！80级圣骑士,,465,-1,-1,0,81,0,0,256,17,132325,0,1760,0,0
本服务器第一个达到80级的德鲁伊。,服务器第一！80级德鲁伊,,466,-1,-1,0,81,0,0,256,14,132136,0,1754,0,0
本服务器第一个达到80级的萨满祭司。,服务器第一！80级萨满祭司,,467,-1,-1,0,81,0,0,256,11,136012,0,1769,0,0
在60级时获得头衔“步兵”。,步兵,,468,-1,0,0,15279,0,0,2048,4,236613,0,1772,0,0
在60级时获得头衔“军团士兵”。,军团士兵,,469,-1,0,0,15279,0,0,2048,10,236619,0,439,0,0
在60级时获得头衔“下士”。,下士,,470,-1,1,0,15279,0,0,2048,19,236578,0,1775,0,0
在60级时获得头衔“中士”。,中士,,471,-1,1,0,15279,0,0,2048,20,236579,0,1667,0,0
在60级时获得头衔“骑士中尉”。,骑士中尉,,472,-1,1,0,15279,0,0,2048,24,236583,0,3561,0,0
在60级时获得头衔“统帅”。,统帅,,473,-1,1,0,15279,0,0,2048,29,236588,0,1008,0,0
击败乌特加德城堡的首领。,乌特加德城堡,,477,574,-1,0,14806,0,10,0,1,236528,0,4309,0,0
击败魔枢的首领。,魔枢,,478,576,-1,0,14806,0,10,0,3,236498,0,1729,0,0
击败时光之穴：斯坦索姆的首领。,净化斯坦索姆,,479,595,-1,0,14806,0,10,0,23,236478,0,1704,0,0
击败艾卓-尼鲁布的首领。,艾卓-尼鲁布,,480,601,-1,0,14806,0,10,0,5,236468,0,2172,0,0
击败安卡赫特：古代王国的首领。,安卡赫特：古代王国,,481,619,-1,0,14806,0,10,0,7,236463,0,6281,0,0
击败达克萨隆要塞的首领。,达克萨隆要塞,,482,600,-1,0,14806,0,10,0,9,250122,0,1748,0,0
击败紫罗兰监狱的塞安妮苟萨。,紫罗兰监狱,,483,608,-1,0,14806,0,10,0,11,236513,0,1710,0,0
击败古达克的首领。,古达克,,484,604,-1,0,14806,0,10,0,13,236488,0,1839,0,0
击败岩石大厅的首领。,岩石大厅,,485,599,-1,0,14806,0,10,0,15,236518,0,901,0,0
击败闪电大厅的首领。,闪电大厅,,486,602,-1,0,14806,0,10,0,17,236523,0,1011,0,0
击败魔环的首领。,魔环,,487,578,-1,0,14806,0,10,0,19,236503,0,2177,0,0
击败乌特加德之巅的首领。,乌特加德之巅,,488,575,-1,0,14806,0,10,0,21,236533,0,3760,0,0
击败乌特加德城堡的首领（英雄难度）。,乌特加德城堡（英雄难度）,,489,574,-1,477,14806,0,10,0,2,236527,0,2774,0,0
击败魔枢的首领（英雄难度）。,魔枢（英雄难度）,,490,576,-1,478,14806,0,10,0,4,236497,0,7611,0,0
击败艾卓-尼鲁布的首领（英雄难度）。,艾卓-尼鲁布（英雄难度）,,491,601,-1,480,14806,0,10,0,6,236467,0,896,0,0
击败安卡赫特：古代王国的首领（英雄难度）。,安卡赫特：古代王国（英雄难度）,,492,619,-1,481,14806,0,10,0,8,236462,0,8999,0,0
击败达克萨隆要塞的首领（英雄难度）。,达克萨隆要塞（英雄难度）,,493,600,-1,482,14806,0,10,0,10,250121,0,8381,0,0
击败紫罗兰监狱的塞安妮苟萨（英雄难度）。,紫罗兰监狱（英雄难度）,,494,608,-1,483,14806,0,10,0,12,236512,0,120,0,0
击败古达克的首领（英雄难度）。,古达克（英雄难度）,,495,604,-1,484,14806,0,10,0,14,236487,0,14228,0,0
击败岩石大厅的首领（英雄难度）。,岩石大厅（英雄难度）,,496,599,-1,485,14806,0,10,0,16,236517,0,3136,0,0
击败闪电大厅的首领（英雄难度）。,闪电大厅（英雄难度）,,497,602,-1,486,14806,0,10,0,18,236522,0,2780,0,0
击败魔环的首领（英雄难度）。,魔环（英雄难度）,,498,578,-1,487,14806,0,10,0,20,236502,0,2786,0,0
击败乌特加德之巅的首领（英雄难度）。,乌特加德之巅（英雄难度）,,499,575,-1,488,14806,0,10,0,22,236532,0,2183,0,0
击败时光之穴：斯坦索姆的首领（英雄难度）。,净化斯坦索姆（英雄难度）,,500,595,-1,479,14806,0,10,0,24,236477,0,5741,0,0
完成50个任务。,完成50个任务,,503,-1,-1,0,96,0,10,0,2,236664,0,4808,0,0
完成100个任务。,完成100个任务,,504,-1,-1,503,96,0,10,0,3,236665,0,1845,0,0
完成250个任务。,完成250个任务,,505,-1,-1,504,96,0,10,0,4,236666,0,4633,0,0
完成500个任务。,完成500个任务,,506,-1,-1,505,96,0,10,0,5,236667,0,7344,0,0
完成1000个任务。,完成1000个任务,,507,-1,-1,506,96,0,10,0,6,236668,0,1017,0,0
完成1500个任务。,完成1500个任务,,508,-1,-1,507,96,0,10,0,7,236669,0,1848,0,0
达到10000个荣誉消灭。,10000个荣誉消灭,,509,-1,-1,512,95,0,10,4096,6,236655,0,549,0,0
达到5000个荣誉消灭。,5000个荣誉消灭,,512,-1,-1,516,95,0,10,0,5,236652,0,5781,0,0
达到100个荣誉消灭。,100个荣誉消灭,,513,-1,-1,238,95,0,10,0,2,236648,0,2547,0,0
达到500个荣誉消灭。,500个荣誉消灭,,515,-1,-1,513,95,0,10,0,3,236649,0,1851,0,0
达到1000个荣誉消灭。,1000个荣誉消灭,,516,-1,-1,515,95,0,10,0,4,236650,0,3652,0,0
在30个势力中达到崇拜声望。,30个声望崇拜,,518,-1,-1,519,201,0,10,131200,7,236686,0,77086,0,0
在25个势力中达到崇拜声望。,25个声望崇拜,,519,-1,-1,520,201,0,10,131200,6,236685,0,77258,0,0
在20个势力中达到崇拜声望。,20个声望崇拜,,520,-1,-1,521,201,0,10,131200,5,236684,0,77430,0,0
在15个势力中达到崇拜声望。,15个声望崇拜,,521,-1,-1,524,201,0,10,131200,4,236683,0,77602,0,0
在一个势力中达到崇拜声望。,有人喜欢我,,522,-1,-1,0,201,0,10,131072,1,236681,0,78118,0,0
在5个势力中达到崇拜声望。,5个声望崇拜,,523,-1,-1,522,201,0,10,131200,2,236681,0,77946,0,0
在10个势力中达到崇拜声望。,10个声望崇拜,,524,-1,-1,523,201,0,10,131200,3,236682,0,77774,0,0
去理发店改变你的外观。,理发修面,,545,-1,-1,0,92,0,10,0,27,133801,0,461,0,0
购买7个额外的银行栏位。,安全仓库,,546,-1,-1,0,92,0,10,0,14,132594,0,4070,0,0
完成包括“返回安加萨”在内的龙骨荒野系列任务。,天谴之门的精英,,547,-1,-1,0,14863,1,10,0,14,236797,0,8043,0,0
在身上的每一个装备栏中都装备一件物品等级不低于213级的史诗品质物品（“争霸艾泽拉斯”上线前）。,史诗,,556,-1,-1,0,15446,0,0,2048,19,132885,0,0,0,0
在身上的每一个装备栏中都装备一件物品等级不低于187级的精良品质物品（“争霸艾泽拉斯”上线前）。,精良,,557,-1,-1,0,15446,0,0,2048,11,135865,0,0,0,0
在掷贪婪骰子决定物品等级高于185的精良或更高品质物品归属时，以100点获胜。,贪婪,,558,-1,-1,0,15446,0,0,2048,30,133787,0,204,0,0
在掷需求骰子决定物品等级高于185的精良或更高品质物品归属时，以100点获胜。,需求,,559,-1,-1,0,15446,0,0,2048,31,133784,0,270,0,0
使用臭泥鱼诱饵钓起祖尔格拉布的加兹兰卡。,致命垂钓,,560,-1,-1,0,15278,0,0,2048,3,134169,0,8133,0,0
通过完成包括“刺杀哈罗德·兰恩”在内的一系列任务，用行动支持仁德会的理念。,仁德会拥护者,,561,-1,-1,0,14863,0,10,0,13,236732,0,6469,0,0
击败纳克萨玛斯蜘蛛区的首领（10人）。,蜘蛛区（10人）,,562,533,-1,0,14922,0,10,0,5,135442,0,1082,0,0
击败纳克萨玛斯蜘蛛区的首领（25人）。,蜘蛛区（25人）,,563,533,-1,0,14922,0,10,0,6,135442,0,1430,0,0
击败纳克萨玛斯构造区的首领（10人）。,构造区（10人）,,564,533,-1,0,14922,0,10,0,7,236271,0,5750,0,0
击败纳克萨玛斯构造区的首领（25人）。,构造区（25人）,,565,533,-1,0,14922,0,10,0,8,236271,0,3083,0,0
击败纳克萨玛斯瘟疫区的首领（10人）。,瘟疫区（10人）,,566,533,-1,0,14922,0,10,0,9,133781,0,8192,0,0
击败纳克萨玛斯瘟疫区的首领（25人）。,瘟疫区（25人）,,567,533,-1,0,14922,0,10,0,10,133781,0,3370,0,0
击败纳克萨玛斯军事区的首领（10人）。,军事区（10人）,,568,533,-1,0,14922,0,10,0,11,135771,0,3204,0,0
击败纳克萨玛斯军事区的首领（25人）。,军事区（25人）,,569,533,-1,0,14922,0,10,0,12,135771,0,5806,0,0
击败纳克萨玛斯的萨菲隆（10人）。,萨菲隆之死（10人）,,572,533,-1,0,14922,0,10,0,13,134155,0,5858,0,0
击败纳克萨玛斯的萨菲隆（25人）。,萨菲隆之死（25人）,,573,533,-1,0,14922,0,10,0,14,134155,0,951,0,0
击败纳克萨玛斯的克尔苏加德（10人）。,击败克尔苏加德（10人）,,574,533,-1,0,14922,0,10,0,15,135444,0,3877,0,0
击败纳克萨玛斯的克尔苏加德（25人）。,击败克尔苏加德（25人）,,575,533,-1,0,14922,0,10,0,16,135444,0,954,0,0
击败纳克萨玛斯的所有首领（10人）。,纳克萨玛斯的陨落（10人）,,576,-1,-1,0,14922,0,25,131072,17,236493,0,14873,0,0
击败纳克萨玛斯的所有首领（25人）。,纳克萨玛斯的陨落（25人）,,577,-1,-1,0,14922,0,50,131072,18,236490,0,8744,0,0
以少于9人的阵容击败纳克萨玛斯的所有首领（10人）。,少数精锐（10人）,,578,533,-1,0,14922,0,25,0,19,136187,0,4487,0,0
以少于21人的阵容击败纳克萨玛斯的所有首领（25人）。,少数精锐（25人）,,579,533,-1,0,14922,0,50,0,20,136187,0,4503,0,0
在一场奥特兰克山谷的战斗中，突袭一座墓地，保卫一座墓地，突袭一座哨塔，保卫一座哨塔，并且在征战平原上杀掉一名敌方成员。,奥特兰克山谷的全能明星,,582,30,-1,0,14801,0,20,0,15,135919,0,5560,0,0
在一场阿拉希盆地的战斗中，突袭并防守两座基地。,阿拉希盆地全能明星,,583,-1,-1,0,14802,0,20,0,14,236310,0,7604,0,0
在一场阿拉希盆地的战斗中，在每座基地获得5个荣誉消灭。,阿拉希盆地刺客,,584,-1,-1,0,14802,0,20,0,15,132205,0,4847,0,0
夺取风暴之眼旗帜,夺取风暴之眼旗帜,,585,-1,-1,0,153,0,0,1,10,136243,0,1278,0,0
归还战歌峡谷旗帜,归还战歌峡谷旗帜,,586,-1,-1,0,153,0,0,1,34,136243,0,5224,0,0
在一场风暴之眼的战斗中，在每座基地获得5个荣誉消灭。,风暴刺客,,587,566,-1,0,14803,0,10,0,9,236154,0,4060,0,0
荣誉消灭总数,荣誉消灭总数,,588,-1,-1,0,136,0,0,1,1,136243,0,1123,0,0
,最高的5v5战队等级,,589,-1,-1,0,152,0,0,524289,44,136243,0,5227,0,0
,最高的3v3战队等级,,590,-1,-1,0,152,0,0,524289,45,136243,0,1857,0,0
,最高的3v3个人等级,,595,-1,-1,0,152,0,0,1,42,136243,0,5492,0,0
,最高的5v5个人等级,,596,-1,-1,0,152,0,0,524289,41,136243,0,2156,0,0
在下列主城中各消灭5名联盟玩家。,部落之怒,,603,-1,0,0,95,0,10,0,20,135445,0,5203,0,0
在下列主城中各消灭5名部落玩家。,联盟之怒,,604,-1,1,0,95,0,10,0,21,135438,0,5209,0,0
获得一枚先祖硬币。,1枚先祖硬币,,605,-1,-1,0,160,0,10,0,1,133858,0,1307,0,0
获得5枚先祖硬币。,5枚先祖硬币,,606,-1,-1,605,160,0,10,0,2,133858,0,192,0,0
获得10枚先祖硬币。,10枚先祖硬币,,607,-1,-1,606,160,0,10,0,3,133858,0,5495,0,0
获得25枚先祖硬币。,25枚先祖硬币,,608,-1,-1,607,160,0,10,0,4,133858,0,1818,0,0
获得50枚先祖硬币。,50枚先祖硬币,,609,-1,-1,608,160,0,10,0,5,133858,0,948,0,0
对萨鲁法尔大王造成伤害，直到他装死来迁就你为止。,远征奥格瑞玛,,610,1,1,0,15279,0,0,2048,108,132338,0,18950,0,0
消灭贝恩·血蹄。,流血的血蹄,,611,1,1,0,15279,0,0,2048,118,236555,0,5498,0,0
消灭奥格瑞玛的希尔瓦娜斯·风行者。,黑暗女王之死,,612,-1,1,0,15279,0,0,2048,109,236560,0,5501,0,0
消灭洛瑟玛·塞隆。,死于奎尔萨拉斯,,613,530,1,0,95,0,10,0,23,236558,0,428,0,0
消灭部落的领袖。,为了联盟！,奖励：黑色战熊,614,-1,1,0,95,0,20,131072,24,132486,44223,5769,0,0
消灭安度因·乌瑞恩国王。,暴风城的风暴,,615,0,0,0,15279,0,0,2048,117,236557,0,4369,0,0
消灭茉艾拉·索瑞森、穆拉丁·铜须和弗斯塔德·蛮锤等议员。,推翻议会,,616,0,0,0,95,0,10,0,25,236805,0,1095,0,0
消灭泰兰德·语风。,不再永恒,,617,1,0,0,15279,0,0,2048,11,236561,0,3209,0,0
消灭先知维伦。,熄灭圣光,,618,530,0,0,95,0,10,0,26,236559,0,4909,0,0
消灭联盟的领袖。,为了部落！,奖励：黑色战熊,619,-1,0,0,95,0,20,131072,28,132485,44224,2961,0,0
收集1种战袍外观。,代表,,621,-1,-1,0,15246,0,10,131072,1,135026,0,60642,0,0
击败玛里苟斯（10人）。,织法者的陨落（10人）,,622,616,-1,0,14922,0,10,0,41,236504,0,7617,0,0
击败玛里苟斯（25人）。,织法者的陨落（25人）,,623,616,-1,0,14922,0,25,0,42,236505,0,1581,0,0
以少于9人的阵容击败黑岩守护者萨塔里奥以及其它暮光幼龙（10人）。,少即是多（10人）,,624,615,-1,0,14922,0,10,0,3,236472,0,2265,0,0
击败黑岩守护者萨塔里奥（25人）。,击败黑龙军团（25人）,,625,615,-1,0,14922,0,25,0,2,236470,0,2271,0,0
使用先祖硬币购买一件节日裤装或者节日裙装。,春节服装,,626,-1,-1,0,160,1,10,0,6,132700,0,4901,0,0
探索丹莫罗，走过世界地图中被遮住的各个角落。,探索丹莫罗,,627,-1,-1,0,14777,0,10,2097152,2,236755,0,5681,0,0
击败“船长”曲奇。,死亡矿井,,628,-1,-1,0,14808,1,10,0,2,134169,0,3809,0,0
击败熔岩守卫戈多斯。,怒焰裂谷,,629,-1,-1,0,14808,1,10,0,1,135726,0,4327,0,0
击败吞噬者穆坦努斯。,哀嚎洞穴,,630,-1,-1,0,14808,1,10,0,3,236425,0,7357,0,0
击败高弗雷勋爵。,影牙城堡,,631,-1,-1,0,14808,1,10,0,4,412514,0,3382,0,0
击败阿库麦尔。,黑暗深渊,,632,-1,-1,0,14808,0,10,0,5,236403,0,4230,0,0
击败霍格。,暴风城监狱,,633,34,-1,0,14808,1,10,0,6,134163,0,3385,0,0
击败机械师瑟玛普拉格。,诺莫瑞根,,634,-1,-1,0,14808,1,10,0,8,236424,0,3812,0,0
击败卡尔加·刺肋。,剃刀沼泽,,635,-1,-1,0,14808,1,10,0,7,236405,0,811,0,0
击败寒冰之王亚门纳尔。,剃刀高地,,636,-1,-1,0,14808,1,10,0,9,236400,0,817,0,0
击败血色修道院的大检察官怀特迈恩。,血色修道院,,637,1004,-1,0,14808,0,10,0,11,135955,0,3990,0,0
击败阿扎达斯。,奥达曼,,638,-1,-1,0,14808,1,10,0,12,236401,0,822,0,0
击败乌克兹·沙顶。,祖尔法拉克,,639,209,-1,0,14808,0,10,0,13,236406,0,828,0,0
击败瑟莱德丝公主。,玛拉顿,,640,-1,-1,0,14808,1,10,0,14,236432,0,831,0,0
击败伊兰尼库斯的阴影。,沉没的神庙,,641,-1,-1,0,14808,1,10,0,15,236434,0,8188,0,0
击败达格兰·索瑞森大帝。,黑石深渊,,642,-1,-1,0,14808,1,10,0,16,236410,0,248,0,0
击败维姆萨拉克。,黑石塔下层,,643,-1,-1,0,14808,1,10,0,17,236429,0,7684,0,0
扫清厄运之槌的所有分支。,厄运之槌的国王,,644,429,-1,0,14808,0,10,0,18,132340,0,4978,0,0
击败黑暗院长加丁。,通灵学院,,645,1007,-1,0,14808,0,10,0,19,135974,0,253,0,0
击败隐藏在斯坦索姆城中的邪恶头目。,斯坦索姆,,646,329,-1,0,14808,0,10,0,21,237511,0,257,0,0
击败无疤者奥摩尔。,地狱火城墙,,647,-1,-1,0,14805,1,10,0,1,236427,0,957,0,0
击败击碎者克里丹。,鲜血熔炉,,648,542,-1,0,14805,0,10,0,2,236417,0,962,0,0
击败夸格米拉。,奴隶围栏,,649,547,-1,0,14805,0,10,0,3,236433,0,1222,0,0
击败黑色阔步者。,幽暗沼泽,,650,-1,-1,0,14805,1,10,0,4,254502,0,5290,0,0
击败节点亲王沙法尔。,法力陵墓,,651,-1,-1,0,14805,1,10,0,5,236426,0,2494,0,0
击败时空猎手。,逃离敦霍尔德,,652,-1,-1,0,14805,1,10,0,7,254647,0,1225,0,0
击败利爪之王艾吉斯。,塞泰克大厅,,653,-1,-1,0,14805,1,10,0,8,236435,0,1229,0,0
击败摩摩尔。,暗影迷宫,,654,-1,-1,0,14805,1,10,0,9,254501,0,2498,0,0
击败埃欧努斯。,开启黑暗之门,,655,-1,-1,0,14805,1,10,0,10,254086,0,1233,0,0
击败督军卡利瑟里斯。,蒸汽地窟,,656,-1,-1,0,14805,1,10,0,11,236436,0,1148,0,0
击败酋长卡加斯·刃拳。,破碎大厅,,657,-1,-1,0,14805,1,10,0,12,254093,0,2686,0,0
击败计算者帕萨雷恩。,能源舰,,658,-1,-1,0,14805,1,10,0,13,236430,0,1238,0,0
击败迁跃扭木。,生态船,,659,-1,-1,0,14805,1,10,0,14,236437,0,3592,0,0
击败预言者斯克瑞斯。,禁魔监狱,,660,-1,-1,0,14805,1,10,0,15,236414,0,4322,0,0
击败凯尔萨斯·逐日者。,魔导师平台,,661,-1,-1,0,14805,1,10,0,16,250117,0,4318,0,0
拥有《魔兽世界》典藏版赠送的迷你破坏神宠物。,典藏版：迷你破坏神,,662,-1,-1,0,15268,1,0,133120,16,132787,0,2247,0,0
拥有《魔兽世界》典藏版赠送的熊猫宠物。,典藏版：熊猫,,663,-1,-1,0,15268,1,0,133120,17,132494,0,5799,0,0
拥有《魔兽世界》典藏版赠送的跳虫宠物。,典藏版：跳虫,,664,-1,-1,0,15268,1,0,133120,18,136217,0,20087,0,0
拥有“燃烧的远征”典藏版赠送的虚空龙宝宝宠物。,典藏版：虚空龙宝宝,,665,-1,-1,0,15268,1,0,133120,19,134539,0,3740,0,0
击败大主教玛拉达尔。,奥金尼地穴,,666,-1,-1,0,14805,1,10,0,6,236411,0,1035,0,0
击败地狱火城墙的首领（英雄难度）。,地狱火城墙（英雄难度）,,667,543,-1,0,14805,0,10,0,17,236427,0,8029,0,0
击败击碎者克里丹（英雄难度）。,鲜血熔炉（英雄难度）,,668,542,-1,0,14805,0,10,0,18,236417,0,529,0,0
击败夸格米拉（英雄难度）。,奴隶围栏（英雄难度）,,669,547,-1,0,14805,0,10,0,19,236433,0,1040,0,0
击败黑色阔步者（英雄难度）。,幽暗沼泽（英雄难度）,,670,546,-1,0,14805,0,10,0,20,254502,0,2370,0,0
击败节点亲王沙法尔（英雄难度）。,法力陵墓（英雄难度）,,671,557,-1,0,14805,0,10,0,21,236426,0,4438,0,0
击败大主教玛拉达尔（英雄难度）。,奥金尼地穴（英雄难度）,,672,558,-1,0,14805,0,10,0,22,236411,0,2738,0,0
击败时空猎手（英雄难度）。,逃离敦霍尔德（英雄难度）,,673,560,-1,0,14805,0,10,0,23,254647,0,5803,0,0
击败利爪之王艾吉斯（英雄难度）。,塞泰克大厅（英雄难度）,,674,556,-1,0,14805,0,10,0,24,236435,0,4975,0,0
击败摩摩尔（英雄难度）。,暗影迷宫（英雄难度）,,675,-1,-1,0,14805,1,10,0,25,254501,0,6195,0,0
击败埃欧努斯（英雄难度）。,开启黑暗之门（英雄难度）,,676,269,-1,0,14805,0,10,0,26,254086,0,6166,0,0
击败督军卡利瑟里斯（英雄难度）。,蒸汽地窟（英雄难度）,,677,-1,-1,0,14805,1,10,0,27,236436,0,2373,0,0
击败酋长卡加斯·刃拳（英雄难度）。,破碎大厅（英雄难度）,,678,-1,-1,0,14805,1,10,0,28,254093,0,936,0,0
击败计算者帕萨雷恩（英雄难度）。,能源舰（英雄难度）,,679,554,-1,0,14805,0,10,0,29,236430,0,425,0,0
击败迁跃扭木（英雄难度）。,生态船（英雄难度）,,680,553,-1,0,14805,0,10,0,30,236437,0,6207,0,0
击败预言者斯克瑞斯（英雄难度）。,禁魔监狱（英雄难度）,,681,-1,-1,0,14805,1,10,0,31,236414,0,2235,0,0
击败凯尔萨斯·逐日者（英雄难度）。,魔导师平台（英雄难度）,,682,585,-1,0,14805,0,10,0,32,250117,0,3432,0,0
拥有“巫妖王之怒”典藏版赠送的冰龙宝宝宠物。,典藏版：冰霜龙宝宝,,683,-1,-1,0,15268,1,0,133120,20,237441,0,1020,0,0
击败60级版本的奥妮克希亚。,奥妮克希亚的巢穴（60级）,,684,-1,-1,0,15278,1,0,2048,1,254650,0,648,0,0
击败奈法利安。,黑翼之巢,,685,-1,-1,0,14808,1,10,0,24,254649,0,552,0,0
击败拉格纳罗斯。,熔火之心,,686,-1,-1,0,14808,1,10,0,23,254652,0,579,0,0
