Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
未眠者尤沙吉,自從暮光堡壘倒下之後，未眠者尤沙吉便成為死亡之翼的死忠班底，為這位毀滅者提供更多從地底深處的監獄所釋放出的無面者。這些無面者多如牛毛，力量強大，因此尤沙吉打算從他的忠心效勞中獲取絕大的回報。,0.468265,0.499295,325,187,1295,3,3974,411,0,0,-1
奧特拉賽恩,相較於一條龍，奧特拉賽恩更像個黑暗能量下的憎惡體。牠把一生的時間都花在吸收其他被俘虜虛空龍身上的精華。奧特拉賽恩是死亡之翼唯一看得起的暮光龍，牠高傲的程度幾可與牠扭曲肉體內流竄的充沛能量相比。奧特拉賽恩為了表示對牠主人的忠誠，誓言要摧毀龍眠神殿。,0.500329,0.45809,331,187,1297,5,4247,409,0,0,-1
將領黑角,數量曾經非常可觀的暮光龍，到現在也只剩下寥寥幾十隻倖存。而騎乘在這些頑強飛龍之上的戰士就是暮光之錘軍隊最後的殘兵:作為死亡之翼私人護航的飛龍騎兵精英。由陰險狡詐的將領黑角所帶領， 他們的所作所為都不懷好意，只為了要保護他們的黑暗之主。,0.481521,0.171771,332,187,1298,6,4027,413,0,0,-1
死亡之翼的狂亂,炙熱仇恨與深不可測能量的渾沌結合體，這個沒有形態，沒有意識的恐怖生物無人可擋。曾經身為大地守護者的奈薩里奧早已不復存在，牠的心志和靈魂被牠身為古神的主人所侵蝕吞噬。這個可怕的生物只想要破壞、毀滅、與終結所有的一切。,0.478702,0.538485,333,187,1299,8,4040,415,0,0,-1
疑惑之煞,在10000年前被紹昊大帝擊敗後，這個「懷疑」的實體化身便被困於翠玉林之中。疑惑之煞後來對玉蛟，也就是智慧與先知之靈的玉龍產生了極大的興趣，如今它以腐化她的家園為樂。,0.60893,0.590663,335,313,1439,4,4072,429,0,0,-1
『仇恨仕女』阿利札巴,在腐化的巫術師召喚希瓦拉到艾澤拉斯後沒過多久，祈倫托就把阿利札巴囚禁在他們固若金湯的紫羅蘭堡內。即使秘法結界可以限制她的能量，但光是惡魔的存在就能讓周遭充滿惡意，使警衛們突然暴怒將自己的同伴打死。在大災變前就被調至巴拉丁堡的她，對已經混亂不堪的監牢來說無疑是雪上加霜。,0.479042,0.179641,339,75,1332,3,4120,282,0,2,15
貝恩的回音,貝恩‧血蹄內心的憤怒無法抑止，因為他無法保護這個世界，還有最重要的部落，那長時間受到折磨摧殘的身影出沒在黑曜龍殿的廢墟裡。縱使他依然跟現任的牛頭人酋長一樣強大，然而在這破滅的未來艾澤拉斯裡，滿懷罪惡感的他只不過是個憤怒與兇念無法止息的殘破軀殼。,0.367197,0.530952,340,184,1881,1,4138,404,0,0,-1
大主教本尼迪塔斯,大主教本尼迪塔斯是聖光教會所尊崇的領袖。多年來，在他睿智的領導下，幫助人類度過黑暗的年代。然而在他仁慈親切的外表下隱藏了一個驚人的事實，本尼迪塔斯保證要讓艾澤拉斯的所有生靈都消滅殆盡，代替他的黑暗主人 - 死亡之翼來完成這心願。,0.473824,0.513754,341,186,1339,3,4150,400,0,0,-1
阿希拉黎明殺戮者,前傭兵阿希拉‧日光本來替暮光之錘辦事總是保持懷疑的態度，但那些教徒的慷慨獎賞很快就讓她臣服了。隨著時間經過，受到她黑暗的雇主所影響，甚至接受了黎明殺戮者的名號。身為教中最致命的殺手之一，阿希拉被召去前往消滅索爾和他的同僚。,0.407704,0.509356,342,186,1340,2,4167,399,0,0,-1
加摩拉,當暮光之錘邪教來到時，其跟隨者激怒並囚禁了居住於伊露恩神殿中最後一些還保持和平的生物之一。邪教徒們多年來以折磨這隻巨龜為樂，對其心智與身軀造成極大的痛苦，直到牠屈服於瘋狂之下。邪教徒們把這隻野獸取名為加摩拉，並希望能利用其兇蠻獸性來防衛他們的巢穴。,0.333333,0.60687,368,227,1667,1,9472,221,0,0,-1
高階審問者格斯塔恩,暮光之錘邪教徒格斯塔恩總是沉迷於一些生活中美好的事物:奇特的美食、華貴的服飾，與鑲滿寶石的刑具。她的囚犯日以繼夜地發出令人膽寒的尖叫，迴盪在黑鐵部族惡名遠播的拘留區中。格斯塔恩驕傲地把這恐怖的噪音稱為她的尖叫交響曲，且總是熱切地想要在這合奏中加入另一個聲音。,0.474044,0.922131,369,228,227,1,4630,242,0,0,-1
洛考爾領主,洛考爾領主厭惡他火元素同伴們的詭計與相互出賣。為了避免與他們一起在熔火之心效勞，這個強大的生物故意觸怒了炎魔。洛考爾這冒險的險著成功了:他被驅逐出熔火之心，並被迫在單獨守衛黑石深淵。,0.556011,0.670082,370,228,228,2,4472,242,0,2,1
馴犬者格雷布瑪爾,格雷布瑪爾‧蚤鬍的獵犬們是他所知的唯一家人。在很久以前，這個矮人孤兒就開始飼育犬類來當作夥伴和守衛犬。當馴犬者沒有和他忠誠的野獸們在黑石深淵中巡邏時，他常會給牠們喝黑鐵酒吧中最好的黑鐵麥芽酒。,0.535002,0.573466,371,228,229,3,4626,242,0,0,-1
秩序競技場,對黑鐵矮人犯下的罪行只有一種刑罰:死刑。古老的傳統會要求有罪之人付出血的代價，在秩序競技場中與從艾澤拉斯收集來的野蠻生物作戰。到今日，是否有人曾經在這殘酷的考驗中存活下來仍不得而知。,0.497785,0.645796,372,228,230,4,4547,242,0,2,1
火占師羅格雷恩,曾經身為陶土議會受人敬仰的成員，羅格雷恩加入暮光之錘邪教的原因對他的前盟友來說仍然是一個謎團。他後來前往黑石深淵，在那他突然對有名的黑鐵建築師弗蘭克羅恩‧鑄鐵感到興趣。他目前著迷的原由仍不明朗，但羅格雷恩依然忠誠於邪教，是他所有反對者的敵人。,0.54918,0.94877,373,228,231,5,4496,243,0,2,1
伊森迪奧斯領主,迦頓男爵教導伊森迪奧斯如何操控他毀滅性的力量，但男爵從未預料到他的門徒能成長到如此致命。因為越來越惟恐伊森迪奧斯有可能會推翻他，男爵將這個熾熱元素從熔火之心派出來防衛黑鐵矮人傳說中的黑鐵砧。,0.564208,0.311475,374,228,232,6,4476,242,0,2,1
護衛斯迪爾基斯,狡詐的法師迪爾基斯在對索瑞森大帝的盡忠多年之後，被託付保衛他的部族在黑鐵寶庫中的財寶。這位忠誠矮人的摯友馴犬者格雷布瑪爾為了慶祝此事，從他兇猛的狗群中挑了一隻叫維雷克的惡犬，送給迪爾基斯。法師善用這隻野獸，把牠留在身邊以嚇跑對寶庫圖謀不軌的小偷。,0.602459,0.659836,375,228,233,7,4386,243,0,0,-1
弗諾斯‧達克維爾,首席建築師弗諾斯‧達克維爾因為將其他更有天賦石匠的主意竊為己有而獲得他的稱號。他的自大與詭計從墓中招來了他的前任者弗蘭克羅恩‧鑄鐵的憤怒。上一任首席建築師的鬼魂想要將他不可思議強大的錘子，鐵膽之錘，在達克維爾能以它作惡之前從他手中取回。,0.635246,0.211066,376,228,234,8,4538,242,0,0,-1
貝爾加,黑鐵大道是矮人工程學在黑石深淵所創下的驚人成就，而巨大的熔火巨人貝爾加就在其上笨重地漫步著。拉格納羅斯從火源之界中將此巨人帶來守衛大道一端緊閉的巨大之門。根據傳說，只有炎魔與黑鐵部族最高階的成員知道此神秘之門另一端有些什麼。,0.251366,0.534836,377,228,235,9,4532,242,0,2,1
安格弗將軍,經過一生的研究，安格弗將軍成為一名矮人軍隊歷史與戰術的專家。他最近因為寫了一篇關於他部族在過去戰爭中失敗的苛刻論文而觸怒了達格蘭‧索瑞森大帝。姑且不論他這在政治上的紕漏，安格弗是個十足的黑鐵矮人。他會為了保護他的同胞與他的大帝而流血，就算死亡也在所不惜。,0.363388,0.82377,378,228,236,10,4508,243,0,2,1
魔像領主阿格曼奇,阿格曼奇一生對不老不死的著迷驅使他打造一個以他自己形象為基礎的魔法傀儡。據謠傳所言，他同時涉獵了某種黑魔法，使魔像領主在他的血肉身軀被摧毀後可以當作他靈魂的容器。,0.364754,0.651639,379,228,237,11,4501,243,0,2,1
霍爾雷‧黑息,說黑息是黑鐵酒吧的常客也不足以形容他。在十多年裡，這個古靈精怪的醉漢只離開過酒館一次，去偷取雷霆啤酒的最高機密配方。黑息偶爾能清醒到可以自己釀酒，他聲稱這給他帶來無法想像的力量與勇氣。,0.505668,0.704778,380,228,238,12,4494,243,0,2,1
法拉克斯,直到最近，幾乎每天都有喝醉的酒客在黑鐵酒吧裡打鬥鬧事。酒保普拉格‧史帕齊林藉著使用強大的魔像保鏢，也就是法拉克斯，已經成功減少這些亂鬥發生的頻率。法拉克斯被設定用來維持酒管裡的秩序，並以極端的武力來排除滋事的酒客。,0.458206,0.564745,381,228,239,13,4504,243,0,2,1
普拉格‧史帕齊林,據說在黑鐵酒吧每個人都知道你的名字。這種同好間的友情是史帕齊林努力的成果。史帕齊林是個在諾姆瑞根失落後，希望能在黑石深淵找到新生活的痲瘋地精。儘管他曾經是個和邪惡打交道的術士，他以酒館酒保的工作為傲，並確保他酒客的酒杯中總是倒滿了酒。,0.47722,0.657122,383,228,241,15,4485,243,0,2,1
弗萊拉斯大使,因為他對拉格納羅斯堅定的效忠，弗萊拉斯躍昇成為與黑鐵部族往來的大使。這個墮落的生物起初鄙視他的矮人盟友們，但後來逐漸對他們喜好破壞的傾向產生敬意。為了展示與他們的團結合作，弗萊拉斯看守著魔法之廳，一個矮人們用來強化他們武裝的地方。,0.538251,0.485656,384,228,242,16,4482,243,0,2,1
七賢,幾世紀以前，巫士族長索瑞森和七名他最強大的黑鐵盟友意外地將拉格納羅斯召喚來到艾澤拉斯，而使他們整個部族被奴役。雖然七賢在儀式中喪生，他們無法安息的靈魂仍然逗留在黑石深淵中，被詛咒必須為他們的元素主人與目前的黑鐵統治者效勞。,0.538251,0.247951,385,228,243,17,4471,243,0,2,1
瑪格姆斯,弗萊拉斯大使命令熔火巨人瑪格姆斯守衛達格蘭‧索瑞森大帝的王座室，但此舉仍無法使黑鐵統治者安心。因極度害怕刺客，大帝給予瑪格姆斯在他房間外一連串可以噴出火焰的雕像的控制權。,0.796448,0.118852,386,228,244,18,4480,243,0,2,1
達格蘭‧索瑞森大帝,達格蘭‧索瑞森大帝和敵對銅鬚部族的茉艾拉公主一起進行著統治。關於大帝是否迷惑了他的新娘還是她自願和大帝在一起的爭辯從未止息。不管真相是什麼，索瑞森的存在對他部族的未來並不是一件好事。只要他還活著，黑鐵矮人就只是拉格納羅斯的奴僕，也是對整個艾澤拉斯各王國的嚴重威脅。,0.909836,0.118852,387,228,245,19,4645,243,0,2,1
歐莫克大王,歐莫克大王以鐵腕支配著塔中的巨魔。有許多下屬曾經挑戰他進行一對一的戰鬥，希望能得到大王的頭銜，但都在未使出一招半式的情況下就落敗了。這種神秘的現象導致有黑暗魔法在保護歐莫克的謠言產生。,0.386612,0.590164,388,229,267,1,4523,252,0,0,-1
暗影獵手沃許加斯,沃許加斯因為她的美麗--還有其精神病的傾向--而在食人妖中聞名。她是暗影獵手技藝的大師，能操控強大的妖術、詛咒與治療魔法。,0.553279,0.692623,389,229,268,2,4525,251,0,0,-1
將領沃恩,在第二次戰爭期間，沃恩率領了一支小型打擊部隊進入高等精靈領土核心進行大膽的任務。這個狡猾的食人妖因為想成為總軍師而加入了虛假的部落，而不是因為他相信黑手的思想體系。沃恩知道這個分裂的陣營處於劣勢，而他就是喜歡克服難以超越的障礙所帶來的成就感。,0.52459,0.545082,390,229,269,3,4527,250,0,0,-1
煙網蛛后,幾世紀以前，黑鐵矮人挖掘到煙網蛛后的巢穴，讓這個巨大的蜘蛛進入塔中。她的幼蟲數量從那時開始就持續地壯大，多到甚至連黑手的部隊都不敢通過煙網的領域。,0.620736,0.741415,391,229,270,4,4543,251,0,0,-1
烏洛克‧末日嚎,末日嚎是塔中巨魔的真正領袖。這個邪惡的人物以陰險的魔法迷惑了他受到信任的幫手歐莫克大王，代替他控制末日嚎的爪牙們。他為了維持這個圈套不遺餘力，會無情地殺死任何挑戰大王權威的巨魔。,0.454918,0.557377,392,229,271,5,4552,253,0,0,-1
軍需官茲格雷斯,在第一次戰爭後，獸人獵人茲格雷斯因其喜好追蹤暴風城難民，並將他們當作獵物殺害而惡名遠播。他厭惡黑石塔會讓人得到幽閉恐懼症的廳堂，但他確信有一天他能再度在開闊之地進行狩獵。,0.539617,0.844263,393,229,272,6,4568,254,0,0,-1
哈雷肯,哈雷肯來自於一條因其兇猛與忠誠而被繁殖的偉大座狼血脈。多年以來，這頭獸穴之后產下了數量驚人的子嗣。有一則謠言說她是燃燒軍團一名深淵領主送給雷德‧黑手的惡魔獵犬。,0.379781,0.840164,394,229,274,7,4572,254,0,0,-1
『奴役者』基茲盧爾,黑暗部落很少人看過隱遁與難以預料的基茲盧爾。這頭野獸只會在他的配偶哈雷肯呼喚他時，從他陰暗的巢穴中出現。這兩頭巨獸生下了許多獸人有史以來最大、最兇猛的座狼。,0.394808,0.793032,395,229,273,8,4584,254,0,0,-1
維姆薩拉克主宰,黑龍裔維姆薩拉克監督著下層塔中的部隊，對攻擊矮人進行準備。他一點也不喜歡這虛假的部落和他們野蠻的成員，只要是為了保護它的主人奈法利安，要他犧牲多少黑手的爪牙都無所謂。,0.575137,0.60041,396,229,275,9,4587,255,0,0,-1
瑟雷姆‧刺蹄,因迫切地想要對燃燒軍團展現他的價值，瑟雷姆‧刺蹄向他的主人們保證他能夠奴役仍漫遊在厄運之槌中的強大古樹。當他認知到他自己的力量不足以達成目標時，他轉向其他生物尋求更多能量，在他的獻祭壇上屠殺受害者，並在他們痛苦的最後一刻收割他們的精華。,0.575137,0.743852,402,1276,343,3,4655,240,0,0,-1
海多斯博恩,當薩特瑟雷姆‧刺蹄尋求控制厄運之槌中的元素生物時，他把精力集中在平靜地居住在他祭壇之下的海多斯博恩身上。隨著他褻瀆的獻祭儀式進行，海多斯博恩變得越來越激動且不得安寧，並對刺蹄的惡魔爪牙們發動攻擊。經年累月，刺蹄利用他受害者們的能量讓海多斯博恩的憤怒達到無法抑制的地步，並一點一滴地使它受縛於薩特的命令之下。,0.536885,0.715164,403,1276,344,2,5004,240,0,0,-1
蕾瑟塔蒂絲,厄運之槌的扭曲能量將蕾瑟塔蒂絲從遠方吸引而來，為滿足她對秘法魔法令人難以忍受的渴求帶來希望。她以獻祭受害者的肌腱與韌帶打造了一張能夠從厄運之槌東翼吸取腐敗能量的網子。讓她欣喜的是，她發現這個裝置能夠收集龐大壓倒性的力量，其威力足夠毀滅她的所有敵人。,0.438525,0.481557,404,1276,345,0,29889,239,0,0,-1
『狂野變形者』奧茲恩,『狂野變形者』奧茲恩一心只想要讓菲拉斯完全墮落腐敗，但直到他在厄運之槌裡發現艾德雷斯神殿前，他做的並不成功。藉助被他奴役而聽他號令的古樹力量，奧茲恩將周遭森林的活力匯集到他的巢穴之中，使他能自由地操控森林的力量。,0.56694,0.288934,405,1276,346,4,4921,240,0,0,-1
特迪斯‧扭木,特迪斯‧扭木曾經是個埃德薩拉斯的可靠守衛，他的心堅定地和這座城市的命運纏繞在一起。當大崩裂將大地撕裂時，他的決心也未動搖過。但在大崩裂發生後的10000年來，許多腐化的能量逐漸滲入城市廢墟之中，使這古樹之魂受到了腐化。,0.336066,0.536885,406,230,350,5,4913,236,0,0,-1
伊琳娜‧鴉橡,伊琳娜‧鴉橡和她忠實的夥伴費拉，曾經是托塞德林王子最看重的獵人，直到她拒絕遵從她的領袖要她處決朋友的命令。他殺死了伊琳娜和她的熊作為懲罰，但使用惡魔力量將她們的靈魂束縛在她們的軀體內，迫使她們成為厄運之槌的不死保護者。,0.203552,0.77664,407,230,347,6,4906,236,0,0,-1
