Name_lang,ID,ParentUiMapID,Flags,System,Type,BountySetID,BountyDisplayLocation,TempVisibilityPlayerConditionID,VisibilityPlayerConditionID,HelpTextPosition,BkgAtlasID,AlternateUiMapGroup,ContentTuningID,AdventureMapTextureKitID,MapArtZoneTextPosition
托迦司 - 地圖樓層 38,1843,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 32,1844,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 31,1845,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 33,1846,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 34,1847,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 14,1848,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 16,1849,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 18,1850,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 42,1851,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 44,1852,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 46,1853,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 48,1854,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 49,1855,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 50,1856,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 51,1857,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 52,1858,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 53,1859,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 54,1860,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 57,1861,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 59,1862,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 61,1863,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 63,1864,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 64,1865,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 66,1867,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 67,1868,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 68,1869,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 69,1870,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 70,1871,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 71,1872,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 74,1873,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 75,1874,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 76,1875,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 77,1876,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 78,1877,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 80,1878,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 81,1879,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 83,1880,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 84,1881,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 86,1882,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 87,1883,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 88,1884,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 89,1885,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 92,1886,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 93,1887,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 94,1888,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 95,1889,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 97,1890,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 98,1891,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 99,1892,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 100,1893,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 23,1894,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 35,1895,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 56,1896,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 62,1897,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 82,1898,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 101,1899,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 58,1900,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 73,1901,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 79,1902,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 85,1903,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 90,1904,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 96,1905,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 102,1907,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 60,1908,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 21,1909,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 91,1910,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 入口,1911,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
符刻師的秘牢,1912,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1913,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1914,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
彼界境地,1917,1565,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1920,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1921,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
德拉諾,1922,0,4,2,2,0,0,0,0,0,5350,0,0,0,0
潘達利亞,1923,0,4,2,2,0,0,0,0,0,5350,0,0,0,0
火源之界,1958,198,0,0,4,0,0,0,0,0,0,0,0,0,0
火源之界,1959,198,0,0,4,0,0,0,0,0,0,0,0,0,0
淵喉,1960,1550,6,0,3,0,0,0,89696,0,0,6,742,0,0
科西亞,1961,1543,6,0,3,0,0,0,0,1,0,0,0,0,0
托迦司,1962,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1963,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1964,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1965,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1966,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1967,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1968,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1969,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
澤瑞斯莫提斯,1970,1550,6,0,3,0,0,0,0,0,0,0,2057,0,0
擎天堡,1971,619,64,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1974,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1975,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1976,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1977,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
巨龍群島,1978,947,0,0,2,119,0,0,0,0,0,0,2424,0,0
托迦司,1979,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1980,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1981,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1982,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1983,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1984,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1985,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1986,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1987,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1988,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
『帷幕市集』塔札維許,1989,1550,0,0,4,0,0,0,0,0,0,0,0,0,0
『帷幕市集』塔札維許,1990,1550,0,0,4,0,0,0,0,0,0,0,0,0,0
『帷幕市集』塔札維許,1991,1550,0,0,4,0,0,0,0,0,0,0,0,0,0
『帷幕市集』塔札維許,1992,1550,0,0,4,0,0,0,0,0,0,0,0,0,0
『帷幕市集』塔札維許,1993,1550,0,0,4,0,0,0,0,0,0,0,0,0,0
『帷幕市集』塔札維許,1995,1550,0,0,4,0,0,0,0,0,0,0,0,0,0
『帷幕市集』塔札維許,1996,1550,0,0,4,0,0,0,0,0,0,0,0,0,0
『帷幕市集』塔札維許,1997,1995,0,0,4,0,0,0,0,0,0,0,0,0,0
統御聖所,1998,1543,0,0,4,0,0,0,0,0,0,0,0,0,0
統御聖所,1999,1543,0,0,4,0,0,0,0,0,0,0,0,0,0
統御聖所,2000,1543,0,0,4,0,0,0,0,0,0,0,0,0,0
統御聖所,2001,1543,0,0,4,0,0,0,0,0,0,0,0,0,0
統御聖所,2002,1543,0,0,4,0,0,0,0,0,0,0,0,0,0
統御聖所,2003,1543,0,0,4,0,0,0,0,0,0,0,0,0,0
統御聖所,2004,1543,0,0,4,0,0,0,0,0,0,0,0,0,0
亞登曠野,2005,1550,4098,0,6,0,0,0,0,0,0,0,0,0,0
冥想洞窟,2006,1961,0,0,5,0,0,0,0,0,0,0,0,0,0
哥羅米谷地,2007,1961,0,0,5,0,0,0,0,0,0,0,0,0,0
符印之室,2008,1961,0,0,5,0,0,0,0,0,0,0,0,0,0
TG106_Floor_MM,2009,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司,2010,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司,2011,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司,2012,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
『帷幕市集』塔札維許,2016,1550,4,0,6,0,0,0,0,0,0,0,0,0,0
晉升之巔,2017,1533,0,0,6,0,0,0,0,0,0,0,0,0,0
晉升之巔,2018,1533,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,2019,1543,0,3,6,0,0,0,0,0,0,0,0,0,0
甦醒海岸,2022,1978,6,0,3,119,0,0,0,0,0,0,2466,0,0
雍亞拉平原,2023,1978,6,0,3,119,0,0,0,0,0,0,2469,0,0
蒼藍高地,2024,1978,6,0,3,119,0,0,0,0,0,0,2468,0,0
薩爪祖斯,2025,1978,6,0,3,119,0,0,0,0,0,10,2541,0,0
禁忌之境,2026,0,0,0,6,0,0,0,0,0,0,0,0,0,0
繁盛鑄造場,2027,1970,0,0,5,0,0,0,0,0,0,0,0,0,0
洛克利安魂核,2028,1970,0,0,5,0,0,0,0,0,0,0,0,0,0
育生棲地,2029,1970,0,0,5,0,0,0,0,0,0,0,0,0,0
映現樞核,2030,1970,0,0,5,0,0,0,0,0,0,0,0,0,0
永恆者眠地,2031,1970,0,0,5,0,0,0,0,0,0,0,0,0,0
審斷殿堂,2042,1670,0,0,4,0,0,0,0,0,0,0,0,0,0
澤瑞斯莫提斯,2046,0,8196,2,2,0,0,0,0,0,5350,0,0,0,0
首創者聖塚,2047,1970,0,0,4,0,0,0,0,0,0,0,0,0,0
首創者聖塚,2048,1970,0,0,4,0,0,0,0,0,0,0,0,0,0
首創者聖塚,2049,1970,0,0,4,0,0,0,0,0,0,0,0,0,0
首創者聖塚,2050,1970,0,0,4,0,0,0,0,0,0,0,0,0,0
首創者聖塚,2051,1970,0,0,4,0,0,0,0,0,0,0,0,0,0
首創者聖塚,2052,1970,0,0,4,0,0,0,0,0,0,0,0,0,0
首創者聖塚,2055,0,4,2,2,0,0,0,0,0,0,0,0,0,0
巨龍群島,2057,0,4,2,2,0,0,0,0,0,5350,0,0,5468,0
鳴響山嶽,2059,2046,16388,2,2,0,0,0,94869,0,5350,0,0,0,0
首創者聖塚,2061,1970,0,0,4,0,0,0,0,0,0,0,0,0,0
巨龍群島,2063,0,0,0,3,0,0,0,0,0,0,0,0,0,0
滋長界地,2066,1970,0,0,5,0,0,0,0,0,0,0,0,0,0
提里斯法林地,2070,13,4098,0,3,0,0,0,0,0,0,0,2172,0,0
奧達曼：提爾的遺產,2071,15,0,0,4,0,0,0,0,0,0,0,0,0,0
奧達曼：提爾的遺產,2072,15,0,0,4,0,0,0,0,0,0,0,0,0,0
蒼藍密庫,2073,2024,0,0,4,0,0,0,0,0,0,0,0,0,0
蒼藍密庫,2074,2024,0,0,4,0,0,0,0,0,0,0,0,0,0
蒼藍密庫,2075,2024,0,0,4,0,0,0,0,0,0,0,0,0,0
蒼藍密庫,2076,2024,0,0,4,0,0,0,0,0,0,0,0,0,0
蒼藍密庫,2077,2024,0,0,4,0,0,0,0,0,0,0,0,0,0
奈薩魯斯堡,2080,2022,0,0,4,0,0,0,0,0,0,0,0,0,0
奈薩魯斯堡,2081,2022,0,0,4,0,0,0,0,0,0,0,0,0,0
灌注迴廊,2082,2025,0,0,4,0,0,0,0,0,0,0,0,0,0
灌注迴廊,2083,2025,0,0,4,0,0,0,0,0,0,0,0,0,0
翡翠夢途,2084,747,0,0,6,0,0,0,0,0,0,0,0,0,0
洪荒使者未來,2085,2025,0,0,6,0,0,0,0,0,0,0,0,0,0
熊貓人革命,2088,424,0,0,6,0,0,0,0,0,0,0,0,0,0
黑暗帝國,2089,947,0,0,6,0,0,0,0,0,0,0,0,0,0
豺狼人之戰,2090,13,4098,0,6,0,0,0,0,0,0,0,0,0,0
流沙之戰,2091,12,4098,0,6,0,0,0,0,0,0,0,0,0,0
亞茲莫洛斯,2092,113,0,0,6,0,0,0,0,0,0,0,0,0,0
諾庫德進攻據點,2093,1978,64,0,4,0,5,0,0,0,0,0,0,0,0
晶紅生命之池,2094,2022,64,0,4,0,0,0,0,0,0,0,0,0,0
晶紅生命之池,2095,2022,0,0,4,0,0,0,0,0,0,0,0,0,0
蕨皮谷,2096,2024,0,0,4,0,0,0,0,0,0,0,0,0,0
阿爾蓋薩學院,2097,2025,0,0,4,0,0,0,0,0,0,0,0,0,0
阿爾蓋薩學院,2098,2025,0,0,4,0,0,0,0,0,0,0,0,0,0
阿爾蓋薩學院,2099,2025,0,0,4,0,0,0,0,0,0,0,0,0,0
圍城育所,2100,2151,0,0,5,0,0,0,0,0,0,0,0,0,0
支援育所,2101,2151,0,0,5,0,0,0,0,0,0,0,0,0,0
戰爭育所,2102,2151,0,0,5,0,0,0,0,0,0,0,0,0,0
蕨皮谷,2106,2024,0,0,4,0,0,0,0,0,0,0,0,0,0
禁忌之境,2107,0,0,0,3,0,0,0,0,0,0,0,0,0,0
戰爭育所,2109,2118,0,0,5,0,0,0,0,0,0,0,0,0,0
支援育所,2110,2118,0,0,5,0,0,0,0,0,0,0,0,0,0
圍城育所,2111,2118,0,0,5,0,0,0,0,0,0,0,0,0,0
沃卓肯,2112,2025,1048580,0,3,119,0,0,0,0,0,0,0,0,0
禁忌之境,2118,1978,6,0,3,0,0,0,102254,0,0,8,0,0,0
洪荒化身牢獄,2119,2025,0,0,4,0,0,0,0,0,0,0,0,0,0
洪荒化身牢獄,2120,2025,0,0,4,0,0,0,0,0,0,0,0,0,0
洪荒化身牢獄,2121,2025,0,0,4,0,0,0,0,0,0,0,0,0,0
洪荒化身牢獄,2122,2025,0,0,4,0,0,0,0,0,0,0,0,0,0
洪荒化身牢獄,2123,2025,0,0,4,0,0,0,0,0,0,0,0,0,0
洪荒化身牢獄,2124,2025,0,0,4,0,0,0,0,0,0,0,0,0,0
洪荒化身牢獄,2125,2025,0,0,4,0,0,0,0,0,0,0,0,0,0
洪荒化身牢獄,2126,2025,0,0,4,0,0,0,0,0,0,0,0,0,0
甦醒海岸,2127,2057,4,2,3,0,0,0,0,0,5350,0,0,0,0
蒼藍高地,2128,2057,4,2,3,0,0,0,0,0,5350,0,0,0,0
雍亞拉平原,2129,2057,4,2,3,0,0,0,0,0,5350,0,0,0,0
薩爪祖斯,2130,2057,4,2,3,0,0,0,0,0,5350,0,0,0,0
禁忌之境,2131,0,4,2,3,0,0,0,0,0,5350,8,0,0,0
蒼藍高地,2132,2024,0,0,5,0,0,0,0,0,0,0,0,0,0
扎拉萊克洞穴,2133,1978,6,0,3,119,0,0,0,0,0,0,2627,0,0
沃卓肯,2134,2130,4,2,3,0,0,0,0,0,0,0,0,0,0
沃卓肯,2135,1978,0,0,6,0,0,0,0,0,0,0,0,0,0
東部林地,2146,18,0,0,6,0,0,0,0,0,0,0,0,0,0
艾澤拉斯,2147,0,4,2,2,0,0,0,0,0,5350,0,0,5468,0
雍亞拉平原,2149,0,4,2,2,0,0,0,0,0,5350,0,0,0,0
龍顱島,2150,2151,0,0,5,0,0,0,0,0,0,0,0,0,0
禁忌之境,2151,1978,6,0,3,119,0,0,102255,0,0,0,2589,0,0
霜石密庫,2154,2151,0,0,5,0,0,0,0,0,0,0,0,0,0
奧特蘭克山谷,2162,25,0,0,6,0,0,0,0,0,0,0,0,0,0
連通道,2165,2133,0,0,3,0,0,0,0,0,0,0,0,0,0
『朧影實驗場』亞貝魯斯,2166,2133,0,0,4,0,0,0,0,0,0,0,0,0,0
『朧影實驗場』亞貝魯斯,2167,2133,0,0,4,0,0,0,0,0,0,0,0,0,0
『朧影實驗場』亞貝魯斯,2168,2133,0,0,4,0,0,0,0,0,0,0,0,0,0
『朧影實驗場』亞貝魯斯,2169,2133,0,0,4,0,0,0,0,0,0,0,0,0,0
『朧影實驗場』亞貝魯斯,2170,2133,0,0,4,0,0,0,0,0,0,0,0,0,0
『朧影實驗場』亞貝魯斯,2171,2133,0,0,4,0,0,0,0,0,0,0,0,0,0
『朧影實驗場』亞貝魯斯,2172,2133,0,0,4,0,0,0,0,0,0,0,0,0,0
『朧影實驗場』亞貝魯斯,2173,2133,0,0,4,0,0,0,0,0,0,0,0,0,0
『朧影實驗場』亞貝魯斯,2174,2133,0,0,4,0,0,0,0,0,0,0,0,0,0
扎拉萊克洞穴,2175,2057,131076,2,3,0,0,0,0,0,5350,0,0,0,0
大漩渦,2176,947,0,0,6,0,0,0,0,0,0,0,0,0,0
蒼藍密庫,2183,2024,0,0,6,0,0,0,0,0,0,0,0,0,0
扎拉萊克洞窟,2184,2133,0,0,5,0,0,0,0,0,0,0,0,0,0
紀年聖所,2190,2198,0,0,4,0,0,0,0,0,0,0,0,0,0
歲月界限,2191,2198,0,0,4,0,0,0,0,0,0,0,0,0,0
永恆龍域,2192,2198,0,0,4,0,0,0,0,0,0,0,0,0,0
無盡凜冬支廳,2193,2198,0,0,4,0,0,0,0,0,0,0,0,0,0
命運叉路,2194,2198,0,0,4,0,0,0,0,0,0,0,0,0,0
恆久合流,2195,2198,0,0,4,0,0,0,0,0,0,0,0,0,0
扭曲之徑,2196,2198,0,0,4,0,0,0,0,0,0,0,0,0,0
太古戰場,2197,2198,0,0,4,0,0,0,0,0,0,0,0,0,0
恆龍黎明,2198,2025,262272,0,4,0,0,0,0,0,0,0,0,0,0
提爾堡蓄水池,2199,2025,0,0,6,0,0,109323,0,0,0,10,0,0,0
翡翠夢境,2200,1978,6,0,3,119,0,0,0,0,0,0,2699,0,0
艾克拉斯,2201,947,0,0,4,0,0,0,0,0,0,0,0,0,0
艾澤之怒,2202,946,0,0,4,0,0,0,0,0,0,0,0,0,0
艾澤之殤,2203,118,0,0,4,0,0,0,0,0,0,0,0,0,0
亞茲莫洛斯,2204,2092,0,0,4,0,0,0,0,0,0,0,0,0,0
奧德拉斯,2205,905,0,0,4,0,0,0,0,0,0,0,0,0,0
A.Z.E.R.O.T.H.,2206,1462,0,0,4,0,5,0,0,0,0,0,0,0,0
戰爭之地,2207,947,0,0,4,0,0,0,0,0,0,0,0,0,0
『朧影實驗場』亞貝魯斯,2211,2133,0,0,6,0,0,0,0,0,0,0,0,0,0
蛛絲城,2213,2255,4,0,3,0,0,0,0,0,0,0,0,0,0
鳴響深淵,2214,2274,6,0,3,120,0,0,0,0,0,0,2798,5586,0
聖落之地,2215,2274,6,0,3,120,0,0,0,0,0,0,2799,5586,0
蛛絲城 - 下層,2216,2255,4,0,3,0,0,0,0,0,0,0,0,0,0
暗夜堡,2220,680,0,0,4,0,0,0,0,0,0,0,0,0,0
暗夜堡,2221,680,0,0,4,0,5,0,0,0,0,0,0,0,0
黑暗帝國,2228,947,0,0,4,0,0,0,0,0,0,0,0,0,0
英靈殿,2230,634,0,0,4,0,0,0,0,0,0,0,0,0,0
英靈殿,2231,634,0,0,4,0,0,0,0,0,0,0,0,0,0
埃達希爾,2232,2200,0,0,4,0,0,0,0,0,0,0,0,0,0
埃達希爾,2233,2200,0,0,4,0,0,0,0,0,0,0,0,0,0
埃達希爾,2234,2200,0,0,4,0,0,0,0,0,0,0,0,0,0
北方枝幹,2235,2234,0,0,4,0,0,0,0,0,0,0,0,0,0
東方枝幹,2236,2234,0,0,4,0,0,0,0,0,0,0,0,0,0
南方枝幹,2237,2234,0,0,4,0,0,0,0,0,0,0,0,0,0
埃達希爾,2238,2200,0,0,4,0,0,0,0,0,0,0,0,0,0
埃達希爾,2239,1978,4,0,3,0,0,0,0,0,0,0,2699,0,0
埃達希爾,2240,2200,0,0,4,0,0,0,0,0,0,0,0,0,0
翡翠夢境,2241,0,131076,2,3,0,0,0,0,0,5350,0,0,0,0
埃達希爾,2244,2200,0,0,4,0,0,0,0,0,0,0,0,0,0
多恩島,2248,2274,6,0,3,120,0,0,0,0,0,0,2797,5586,0
菌菇愚行,2249,2248,0,0,4,0,0,0,0,0,0,0,0,0,0
克里格瓦之眠,2250,2248,0,0,4,0,0,0,0,0,0,0,0,0,0
水力發電壩,2251,2214,0,0,4,0,0,0,0,0,0,0,0,0,0
巨龍群島,2252,0,4,2,2,0,0,5793,0,0,5350,0,0,0,0
索斯利爾獸穴,2253,2200,524288,0,5,0,0,0,0,0,0,0,0,0,0
遐想獸穴,2254,2200,524288,0,5,0,0,0,0,0,0,0,0,0,0
阿茲-卡罕特,2255,2274,6,0,3,120,0,0,0,0,0,0,2762,5586,0
阿茲-卡罕特 - 下層,2256,2274,6,0,3,0,0,0,0,0,0,0,2762,5586,0
阿拉希高地,2257,0,524288,0,3,0,0,0,0,0,0,0,2814,0,0
塔克-瑞桑深淵,2259,2255,0,0,4,0,0,0,0,0,0,0,0,0,0
背叛者之眠,2262,2024,0,0,6,0,0,116949,0,0,0,0,0,0,0
歲月界限,2266,2025,0,0,4,0,0,0,0,0,0,0,0,0,0
埃達希爾,2268,2057,4,2,3,0,0,0,0,0,0,0,0,0,0
地行礦坑,2269,2248,0,0,4,0,0,0,0,0,0,0,0,0,0
阿茲-卡罕特,2270,2276,524324,2,3,0,0,0,0,0,0,0,0,0,0
多恩島,2271,2276,524324,2,3,0,0,0,0,0,0,0,0,0,0
鳴響深淵,2272,2276,524324,2,3,0,0,0,0,0,0,0,0,0,0
聖落之地,2273,2276,524292,2,3,0,0,0,0,0,0,0,0,0,0
卡茲阿爾加,2274,947,2097152,0,2,0,0,0,0,0,0,0,0,0,0
11.0 - Underground [Deprecated],2275,0,0,0,6,0,0,0,0,0,0,0,0,0,0
卡茲阿爾加,2276,0,655364,2,2,0,0,0,0,0,5350,0,2838,5586,3
夜暮聖所,2277,2215,0,0,4,0,0,0,0,0,0,0,0,0,0
奈幽巴宮殿,2291,2255,68,0,4,0,0,0,0,0,0,0,0,0,0
奈幽巴宮殿,2292,2255,70,0,4,0,0,0,0,0,0,0,0,0,0
奈幽巴宮殿,2293,2255,68,0,4,0,0,0,0,0,0,0,0,0,0
奈幽巴宮殿,2294,2255,0,0,4,0,0,0,0,0,0,0,0,0,0
奈幽巴宮殿,2295,2255,0,0,4,0,0,0,0,0,0,0,0,0,0
奈幽巴宮殿,2296,2255,0,0,4,0,0,0,0,0,0,0,0,0,0
奈幽巴宮殿,2298,0,131076,2,3,0,0,0,0,0,5350,0,0,0,0
深淵堡,2299,2255,0,0,4,0,0,0,0,0,0,0,0,0,0
陷坑,2300,2215,0,0,4,0,0,0,0,0,0,0,0,0,0
陷坑,2301,2215,0,0,4,0,0,0,0,0,0,0,0,0,0
恐怖地穴,2302,2214,0,0,4,0,0,0,0,0,0,0,0,0,0
暗焰裂縫,2303,2214,0,0,4,0,0,0,0,0,0,0,0,0,0
暗焰裂縫,2304,2214,0,0,4,0,0,0,0,0,0,0,0,0,0
達拉然,2305,947,0,0,4,0,0,0,0,0,0,0,0,0,0
達拉然,2306,947,0,0,4,0,0,0,0,0,0,0,0,0,0
達拉然,2307,947,0,0,4,0,0,0,0,0,0,0,0,0,0
聖焰隱修院,2308,2215,0,0,4,0,0,0,0,0,0,0,0,0,0
聖焰隱修院,2309,2215,0,0,4,0,0,0,0,0,0,0,0,0,0
奔蛛裂層,2310,2215,0,0,4,0,0,0,0,0,0,0,0,0,0
11.0 -  Hallowfall - [Spreading the Light]- Disabled,2311,2215,524292,0,3,0,0,0,0,0,0,0,0,0,0
真菌法師洞窟,2312,2215,0,0,4,0,0,0,0,0,0,0,0,0,0
迴繞地道,2313,2255,0,0,4,0,0,0,0,0,0,0,0,0,0
塔克-瑞桑深淵,2314,2255,0,0,4,0,0,0,0,0,0,0,0,0,0
培育所,2315,2248,0,0,4,0,0,0,0,0,0,0,0,0,0
培育所,2316,2248,0,0,4,0,0,0,0,0,0,0,0,0,0
培育所,2317,2248,0,0,4,0,0,0,0,0,0,0,0,0,0
培育所,2318,2248,0,0,4,0,0,0,0,0,0,0,0,0,0
培育所,2319,2248,0,0,4,0,0,0,0,0,0,0,0,0,0
培育所,2320,2248,0,0,4,0,0,0,0,0,0,0,0,0,0
心之室,2321,81,64,0,4,0,0,0,0,0,0,0,0,0,0
甦醒會堂,2322,2248,0,0,4,0,0,0,0,0,0,0,0,0,0
舞臺,2328,2248,524292,0,3,0,0,119602,0,0,0,0,0,0,0
聖焰隱修院,2330,2215,0,0,6,0,0,0,0,0,0,0,0,0,0
燼釀酒莊,2335,2248,0,0,4,0,0,0,0,0,0,0,0,0,0
多恩諾加,2339,2248,1048580,0,3,0,0,0,0,0,0,0,0,0,0
石庫,2341,2214,0,0,4,0,0,0,0,0,0,0,0,0,0
蛛絲城,2343,2213,0,0,4,0,0,0,0,0,0,0,0,0,0
蛛絲城,2344,2213,0,0,4,0,0,0,0,0,0,0,0,0,0
