Description_lang,SourceText_lang,ID,CreatureID,SummonSpellID,IconFileDataID,PetTypeEnum,Flags,SourceTypeEnum,CardUIModelSceneID,LoadoutUIModelSceneID,CovenantID
大眼睛和時尚的曲線值得一提。,|cFFFFD200商人：|r塞魯克|n|cFFFFD200區域：|r龍骨荒野|n|cFFFFD200陣營：|r卡魯耶克 - 崇拜|n|cFFFFD200花費：|r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人：|r塔奈卡|n|cFFFFD200區域：|r凜風峽灣|n|cFFFFD200陣營：|r卡魯耶克 - 崇拜|n|cFFFFD200花費：|r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,198,32595,61357,655866,8,2,2,34,7,0
為了避免學徒們秘密地利用魔寵來完成他們的雜務，大法師將召喚此生物所需的儀式放在隱藏於整個達拉然的數本法術書的書頁中。,|cFFFFD200成就：|r進修|n|cFFFFD200類別：|r一般,199,32643,61472,132102,6,82,5,6,7,0
春天的兔子象徵著多產。而牠們很樂於示範牠們成為這種象徵的原因。,|cFFFFD200世界事件：|r貴族花園|n|cFFFFD200商人：|r貴族花園商人|n|cFFFFD200花費：|r100|TINTERFACE\ICONS\Achievement_Noblegarden_Chocolate_Egg:0|t,200,32791,61725,134010,4,2,6,6,7,0
他謙卑、有洞察力，和蔓越莓醬搭在一起很美味。,|cFFFFD200世界事件：|r旅人豐年祭,201,32818,61773,250626,2,82,6,6,7,0
這隻罕見的熊因為其體型小，且永遠年輕的外表而被繁殖出來。,|cFFFFD200成就：|r魔獸世界4週年紀念|n|cFFFFD200類別：|r偉業,202,32841,61855,294471,7,16466,5,6,7,0
她喜歡朋友的陪伴。75個朋友。確切來說。,|cFFFFD200成就：|r小王牌獵人|n|cFFFFD200類別：|r寵物對戰,203,32939,61991,656350,4,82,5,36,7,0
每次都在起床時跳舞。真是棵開心的小樹！,|cFFFFD200商人：|r魯克‧鷹拳|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r40|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t,204,33188,62491,134183,6,2,2,6,7,0
丹莫洛的熊以堅毅、忠誠和戰鬥中的英勇而受人喜愛。他們和矮人相處的時間絲毫不損牠們的兇猛。,|cFFFFD200商人：|r德瑞克‧斑鬚|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r40|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t,205,33194,62508,236243,7,2,2,6,7,0
能以回聲測距法感知對手的心跳。,|cFFFFD200商人：|r伊莉莎‧基里安|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r40|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t,206,33197,62510,132182,2,2,2,6,7,0
這種易怒的杜洛塔蠍子是兇猛的沙摸掠食者。牠以僅會偶爾螫其飼主聞名。,|cFFFFD200商人：|r弗雷卡‧血斧|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r40|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t,207,33198,62513,132195,7,2,2,6,7,0
和被變形術變形而成的種類不一樣，真正的綿羊有可能相當嚇人。,|cFFFFD200商人：|r亞瑟‧弗路下士|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r40|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t,209,33200,62516,136071,4,2,2,6,7,0
陸行鳥在開闊地形奔跑的速度無人能及，所以掠食者必須倚賴潛行或包夾戰術來獵捕牠們。,|cFFFFD200商人：|r杜魯‧雷角|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r40|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t,210,33219,62542,132198,4,2,2,35,7,0
灘頭蟹已經藉由在島上海灘底下冬眠，適應了北方的寒冷。,|cFFFFD200專業技能：|r釣魚|n|cFFFFD200區域：|r北裂境，暴風城，奧格瑪,211,33226,62561,2027886,8,2,3,6,7,0
艾克索達造成的長期污染仍在接受小心的觀察。,|cFFFFD200商人：|r艾芮希|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r40|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t|n,212,33205,62562,133941,6,2,2,6,7,0
這根掃帚是一個血精靈學徒製造出來的，如果有人能想出辦法讓它停止的話，那它就會非常的有用。,|cFFFFD200商人：|r崔利斯‧晨日|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r40|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t,213,33227,62564,655994,5,2,2,38,7,0
許多暴風城的年輕人以侍從的身分加入銀白十字軍，希望有朝一日能為聖光而戰。,|cFFFFD200任務：|r 一位勇士的出現|n|cFFFFD200區域：|r 寒冰皇冠,214,33238,62609,236689,0,659,1,41,7,0
機械小陸行鳥被用來當作年輕地精的訓練用坐騎，它擁有其大型版本除了速度之外的所有特點。,|cFFFFD200商人：|r瑞里‧軸螺|n|cFFFFD200區域：|r寒冰皇冠,215,33274,62674,132247,9,2,2,6,7,0
這些年輕的獸人努力體現銀白十字軍的美德:英勇、力量與正直。,|cFFFFD200任務：|r一位勇士的出現|n|cFFFFD200區域：|r寒冰皇冠,216,33239,62746,236689,0,403,1,41,7,0
魚人穆斯是魚人競技場裡最恐怖的戰士。在某時期，也是唯一的戰士。,|cFFFFD200促銷：|r全球爭霸戰,217,33578,63318,135128,0,16466,7,6,7,0
這實際上是三合一寵物。你在召喚它之前無法知道你會叫出什麼！,|cFFFFD200商人：|r沙瑪巴|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r40|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t|n,218,33810,63712,133798,3,2050,2,39,7,0
會讓人回想起碎界者改變艾澤拉斯面貌時，所失去的種種事物。,|cFFFFD200任務：|r紀念奧伯丁|n|cFFFFD200區域：|r黑海岸,220,34278,65046,132129,6,18,1,6,7,0
許多人在戰鬥前瞧不起這隻貓。他們最後說的一句話通常是「來啊，小貓咪。」,|cFFFFD200商人：|r布芮妮|n|cFFFFD200區域：|r水晶之歌森林|n|cFFFFD200花費：|r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,224,34364,65358,656576,7,2,2,6,7,0
精神飽滿的小神諭者是魚人的遠親。,|cFFFFD200世界事件：|r兒童週,225,33530,65381,252780,0,18,6,6,7,0
儘管牠們體型較小，獾狼怪是北裂境中攻擊性最強的生物之一。這經常使牠們好奇的天性顯得格外嚇人。,|cFFFFD200世界事件：|r兒童週,226,33529,65382,236698,0,18,6,6,7,0
一種以好喝的紅色或藍色電解液為燃料的戰鬥機器人。,|cFFFFD200促銷：|r山露促銷,227,34587,65682,134239,9,16466,7,6,7,0
只有極少數的魚人成功地穿過界域之牆。像阿蠻這樣帶回更強大盔甲和武器的更是少數。,|cFFFFD200促銷：|rBlizzCon 2009,228,34694,66030,656340,0,82,7,6,7,0
這種極度罕見的法力龍鰻因為其獨特的體色與性情而被人珍藏。,|cFFFFD200商人：|r希倫‧識歌|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200聲望：|r白銀誓盟 - 崇拜|n|cFFFFD200花費：|r40|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t|n,229,34724,66096,132849,5,2,2,6,7,0
被視為幸運的象徵，用翠玉雕刻出來的老虎很珍貴，但更難得的是馴服一隻翠玉虎。,|cFFFFD200促銷：|r招兵買馬召集令,231,34930,66520,134134,5,82,7,6,7,0
成年前很少離巢。喜歡對附近的刺喉龍巢惡作劇。,|cFFFFD200掉落：|r達爾特的巢|n|cFFFFD200區域：|r塵泥沼澤,232,35396,67413,132193,7,2,0,6,7,0
對紫色皮膚品種的需求讓哀嚎洞穴周圍的迅猛龍數量戲劇性地減少。,|cFFFFD200掉落：|r變異守護者，變異劫毀者|n|cFFFFD200區域：|r哀嚎洞穴,233,35395,67414,132193,7,2,0,6,7,0
這隻詭計多端的迅猛龍誕生於北裂境的冰原中。其嚴酷的成長環境給予了牠力量，而不像許多其他生物一樣死亡。,|cFFFFD200掉落：|r剛德拉克迅猛龍|n|cFFFFD200區域：|r祖爾德拉克,234,35400,67415,132253,7,2,0,6,7,0
這個『跳躍者』塔克的子嗣極為敏捷，能輕易通過艱難的環境。,|cFFFFD200掉落：|r塔克的巢|n|cFFFFD200區域：|r貧瘠之地,235,35387,67416,132253,7,2,0,6,7,0
這隻幼獸因為其獨特的體色而讓人夢寐以求。儘管布芮妮的悉心照料，迅猛龍的野生天性也無法被重新訓練。,|cFFFFD200商人：|r布芮妮|n|cFFFFD200區域：|r水晶之歌森林|n|cFFFFD200花費：|r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,236,35399,67417,132253,7,2,2,6,7,0
這些幼龍比其他迅猛龍嬰兒都大，而且可以長成高如巨塔、能造成巨大破壞的爬蟲類野獸。,|cFFFFD200掉落：|r暴掠龍族母的巢|n|cFFFFD200區域：|r安戈洛環形山,237,35397,67418,132253,7,2,0,6,7,0
刺喉龍受到牠們母親的嚴厲保護。牠們可愛與天生的凶猛成正比。,|cFFFFD200掉落：|r刺喉龍族母的巢|n|cFFFFD200區域：|r濕地,238,35398,67419,132193,7,2,0,6,7,0
拉札希迅猛龍是叢林裡最聰明的掠食者，這使他們成為古拉巴什食人妖的最愛。,|cFFFFD200掉落：|r世界掉落|n|cFFFFD200區域：|r北荊棘谷、荊棘谷海角,239,35394,67420,132193,7,2,0,6,7,0
黑瑪瑙獵豹在夜間無法被人看見，就像潛行的暗影一般，隨著夜幕低垂而消失。,|cFFFFD200促銷：|r韓國世界事件,240,35468,67527,134399,5,16466,7,6,7,0
看到這些風箏飄盪在北裂境的海岸，就代表肯定有巨牙海民在附近。,|cFFFFD200紙牌獎勵：|r天譴戰爭,241,36482,68767,318523,2,2,8,33,7,0
這些小貓溫柔且充滿好奇心，牠們似乎找到最讓人意想不到的躲藏地點。,|cFFFFD200紙牌獎勵：|r天譴戰爭,242,36511,68810,298591,5,2,8,6,7,0
奧妮克希亞的後代。這條年輕的龍決定不想要跟隨牠祖父們的毀滅性腳步。,|cFFFFD200成就：|r魔獸世界5週年紀念|n|cFFFFD200類別：|r偉業,243,36607,69002,134154,1,16466,5,6,7,0
出沒於火源之界與熔火之心，熔核犬的家系可直追溯到其雄性領袖瑪格曼達。,|cFFFFD200促銷：|r驗證器帳號連結|n,244,36871,69452,236191,6,82,7,6,7,0
蠻錘矮人送給聯盟英雄的禮物，這些幼雛是弗斯塔德和其隨從飛入格瑞姆巴托所騎獅鷲的子嗣。,|cFFFFD200遊戲商城|r,245,36908,69535,327735,2,82,9,6,7,0
『無腿』索格從不留意老獸人說的話，「不要拉蠍尾獅的尾巴」。,|cFFFFD200遊戲商城|r,246,36909,69536,328270,7,82,9,6,7,0
一種罕見的老虎品種，許多人相信(也許是誤信)某種殘餘的魔法或其他事件是造成這種獨特顏色的原因。,|cFFFFD200促銷：|r招兵買馬召集令,247,36910,69539,237194,5,82,7,6,7,0
潘達利亞武僧是無畏的旅行夥伴，孜孜不倦地鍛鍊他的技藝...除非你有酒給他喝。如果拒絕你的好意，他會覺得很失禮。,|cFFFFD200遊戲商城|r,248,36911,69541,328269,0,82,9,6,7,0
科爾蘇加德在世時背叛了祈倫托並創建了詛咒神教。在死後，他成為納克薩瑪斯的大巫妖領主為天譴軍團效忠。,|cFFFFD200遊戲商城|r,249,36979,69677,254094,3,82,9,36,7,0
雖然體型很小，地雷犬被激怒時仍非常危險。,|cFFFFD200成就：|r找一大堆|n|cFFFFD200類別：|r地城與團隊,250,37865,70613,133718,4,82,5,6,7,0
這個「可愛」的小傢伙喜歡和小動物玩。不過別讓它們太過靠近。,|cFFFFD200世界事件：|r愛就在身邊,251,38374,71840,134437,5,2,6,6,7,0
雖然不像其原本主人冰霜領主艾胡恩一樣具破壞力，小霜冰以對毫無防備的探險者投擲寒冰雪球著稱。,|cFFFFD200世界事件：|r仲夏火焰節慶,253,40198,74932,135851,6,2,6,6,7,0
杰佩托本季最熱銷的玩具。這機器人的新型藍色底盤讓全艾澤拉斯的孩童都為之瘋狂。,|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,254,40295,75134,133000,9,2,2,6,7,0
達拉然中的布芮妮是世界上一流的奇特寵物收藏家之一，她只會將星穹龍贈送給著迷程度能和她匹敵的收藏家同好。,|cFFFFD200成就：|r超小型寵物店|n|cFFFFD200類別：|r寵物對戰,255,40624,75613,368365,1,82,5,6,7,0
按照奧杜亞裡巨大的泰坦原型打造出來，這種極不穩定的小魔像和他的玩具玩得很激烈。,|cFFFFD200遊戲商城|r,256,40703,75906,254104,9,82,9,36,7,0
魚人穆斯是魚人競技裡最恐怖的戰士。也是唯一的戰士。,,257,40721,75936,135128,0,34,-1,6,7,0
人類部隊的強大武器。雷神總是第一個殺進戰場，最後一個出來！,|cFFFFD200促銷：|r《星海爭霸II:自由之翼》典藏版,258,42078,78381,387415,9,82,7,6,7,0
和其金色的翻版不一樣，藍色迷你矛騎兵喜歡用輕鬆的步調來捅敵人的眼球。,|cFFFFD200任務：|r蛋之浪|n|cFFFFD200區域：|r海加爾山|n|n,259,42177,78683,132188,2,18,1,6,7,0
這個小動物能施展一陣快速且猛烈眼球攻擊的能力惡名昭彰。,|cFFFFD200任務：|r蛋之浪|n|cFFFFD200區域：|r海加爾山|n|n,260,42183,78685,132200,2,18,1,6,7,0
哥布林工程學的高度成就。藍圖是根據地獄火半島中巨大的惡魔劫奪者繪製而成。,|cFFFFD200專業技能：|r工程學,261,43800,81937,133861,9,2,3,6,7,0
地精科技的黃金準則，這個機械生物是寂寞工程師的最好良伴。,|cFFFFD200專業技能：|r工程學,262,43916,82173,466036,9,2,3,6,7,0
這看起來只不過是一隻小型靈長類的手掌。但進一步的檢視證明這隻手因為幾世紀以來曝露在奧丹姆的沙子中而被風乾。,|cFFFFD200專業技能：|r考古學,264,45128,84263,134555,3,2,3,6,7,0
一個喜愛探險的小元素生物，小石岩在破碎深淵逃過了飢餓的渦旋蟲，勇敢地面對過扭曲虛空的虛無，而最終發現自己從信箱中被拯救出來。,|cFFFFD200成就：|r岩石愛好者|n|cFFFFD200類別：|r任務,265,45247,84492,136024,6,82,5,6,7,0
你盯著她，她就會盯回來。極度聰明;有時她就好像在想辦法要打開門一樣。,|cFFFFD200專業技能：|r考古學,266,45340,84752,458255,3,2,3,6,7,0
降低你進入漆黑地方時被怪物吃掉的機率。,|cFFFFD200專業技能：|r大災變附魔(75)|n|cFFFFD200公式：|r魔法燈,267,46898,93836,134249,5,2,3,6,7,0
無數國家在他的陰影下顫抖。毀滅者，曾經的大地守護者，撕裂艾澤拉斯的怪物。現在有了適合旅行攜帶的尺寸！,|cFFFFD200促銷：|r《浩劫與重生》典藏版,268,46896,87344,441880,1,82,7,6,7,0
火焰幼雛是從鳳凰的灰燼中誕生。黑暗幼雛則是從其陰影中浮現。,|cFFFFD200商人：|r公會商人|n|cFFFFD200區域：|r暴風城，奧格瑪|n|cFFFFD200花費：|r300|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,270,47944,89039,464139,6,82,2,6,7,0
這隻鳥是圍繞托巴拉德無盡海戰的老兵，不過是一個撿取剩菜而長得肥壯的老兵。,|cFFFFD200商人：|r軍需官布瑞奇|n|cFFFFD200區域：|r托巴拉德半島|n|cFFFFD200聲望：|r巴拉丁鐵衛 - 尊敬|n|cFFFFD200花費：|r50|TINTERFACE\ICONS\Achievement_Zone_TolBarad.blp:0|t,271,48107,89472,464160,2,2,2,6,7,0
感受到威脅時會自衛地滾成球狀。或在媽媽叫牠的時候。,|cFFFFD200商人：|r公會商人|n|cFFFFD200區域：|r暴風城，奧格瑪|n|cFFFFD200花費：|r300|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,272,48242,89670,464159,4,82,2,6,7,0
據信是泰坦的原版傀儡，發條地精身上有些小到眼睛看不見的齒輪。,|cFFFFD200專業技能：|r考古學,277,48609,90523,134152,9,2,3,39,7,0
托巴拉德的戰鬥讓牠們變得難找，無數未來買主也讓這種狐狸的數量大幅減少。,|cFFFFD200掉落：|r巴拉丁沙狐|n|cFFFFD200區域：|r托巴拉德半島,278,48641,90637,462532,7,2,0,33,7,0
元素岩蛛不是真的蜘蛛，但牠的耐力和兇猛，讓牠即使在地深之源裡也是令人恐懼的存在。,|cFFFFD200掉落：|r翠玉牙|n|cFFFFD200區域：|r地深之源,279,48982,91343,134397,6,2,0,6,7,0
公會侍從一定是無所畏懼，因為他們被召喚來宣布其公會對抗部落獲得的勝利。,|cFFFFD200商人：|r公會商人|n|cFFFFD200區域：|r暴風城，奧格瑪|n|cFFFFD200花費：|r300|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|cFFFFD200冷卻時間：|r8小時,280,49586,92395,413584,0,17047,2,42,7,0
當一個公會藉由擊敗聯盟勇士而獲得足夠的榮耀時，某些獸人會前來為公會效勞，分享榮耀。,|cFFFFD200商人：|r公會商人|n|cFFFFD200區域：|r暴風城，奧格瑪|n|cFFFFD200花費：|r300|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|cFFFFD200冷卻時間：|r8小時,281,49588,92396,413584,0,16791,2,42,7,0
當公會聚集到足夠的財富，勇敢的士兵們通常會被號召帶著其軍旗。,|cFFFFD200商人：|r公會商人|n|cFFFFD200區域：|r暴風城，奧格瑪|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|cFFFFD200冷卻時間：|r4小時,282,49587,92397,413585,0,16535,2,42,7,0
富有的公會能吸引士兵們的注意，而願意在戰鬥中帶著公會軍旗。,|cFFFFD200商人：|r公會商人|n|cFFFFD200區域：|r暴風城，奧格瑪|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|cFFFFD200冷卻時間：|r4小時,283,49590,92398,413585,0,16535,2,42,7,0
總是「準備好要玩」，藍卓的XT小小拆解者和原始版本幾乎難以區別。有暴怒和嗜睡的傾向。,|cFFFFD200紙牌獎勵：|r碎界者|n,285,50468,93624,254104,9,2,8,36,7,0
瘟疫之地的蠕蟲是死靈腐化和此地大量屍體所產生的副作用。格拉布斯先生是屬於其中一個特別靈活的品種。,|cFFFFD200世界掉落：|r東瘟疫之地(需要菲歐娜的幸運符),286,50586,93739,648918,7,2,0,6,7,0
這些奇怪的昆蟲白天會待在熔岩坑周圍，而夜晚則發出熾烈的亮光。,|cFFFFD200任務：|r七隻！沒錯！，不是螢火蟲，是火蠅|n|cFFFFD200區域：|r燃燒平原|n,287,51632,93813,237146,2,18,1,6,7,0
你會發現他躲在殼中，一個蝸牛該躲的地方。,|cFFFFD200世界事件：|r兒童週,289,51635,93817,134434,4,2,6,6,7,0
這朵甜蜜的花會用它溫暖的微笑與快樂的歌曲讓你的一天更美好！同時它也是抵抗不死生物的強力幫手。,|cFFFFD200任務：|r亡者草地|n|cFFFFD200區域：|r希爾斯布萊德丘陵|n,291,51090,93823,133939,6,18,1,6,7,0
天靈靈、地靈靈，魔法為我放光明！,|cFFFFD200專業技能：|r附魔,292,50545,93837,134971,5,2,3,6,7,0
經常被礦工誤認為稀有的寶石。晶簇給人最初的印象就是會發出動人的振動旋律。,|cFFFFD200掉落：|r源質礦脈，豐沃的源質礦脈|n|cFFFFD200區域：|r地深之源，暮光高地，奧丹姆,293,50722,93838,399040,6,2,0,39,7,0
死亡之翼的出現讓整個艾澤拉斯為之改變;就算是居住在海裡的魚人也無法對其腐敗影響力免疫。,|cFFFFD200促銷：|rBlizzCon 2010,294,51122,94070,441880,0,82,7,6,7,0
月夜梟獸受到伊露恩的祝福，在所到之處散播自然的恩澤。這種歡悅的鳥類總是喜歡跳舞。,|cFFFFD200遊戲商城：|r聯盟,296,51601,95786,467893,0,594,9,6,7,0
召喚這隻迷你恐怖炎魔，永遠都不嫌早。,|cFFFFD200遊戲商城|r,297,51600,95787,254652,6,82,9,35,7,0
月夜梟獸的獨特吼聲是大自然裡最恐怖的聲音之一。,|cFFFFD200遊戲商城：|r部落,298,51649,95909,467894,0,338,9,6,7,0
牠用那雙巨大的眼睛看著你，好像在問:「你是不是我媽咪？」,|cFFFFD200任務：|r好事遲早會來的|n|cFFFFD200區域：|r北荊棘谷|n|n,301,52226,96571,132225,7,18,1,6,7,0
哥布林藍卓‧長射當初如何得到小巫妖仍然是個謎，但他迫不及待地想要把它當作紙牌遊戲的賭注。,|cFFFFD200紙牌獎勵：|r碎界者,302,52343,96817,254094,3,2,8,36,7,0
伊露恩將夜刃豹變成銀色與黑色，這樣牠們才能在月光的夜晚融入陰影之中。,|cFFFFD200紙牌獎勵：|r龍之暮光,303,52344,96819,132242,7,2,8,6,7,0
冬泉幼豹在剛落下的雪中嬉戲時是最開心的。,|cFFFFD200商人：|r蜜雪兒‧德‧蘭姆|n|cFFFFD200區域：|r冬泉谷|n|cFFFFD200花費：|r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,306,52831,97638,132252,7,2,2,6,7,0
誕生於荊棘谷的叢林中，不幸的迅猛龍寶寶經常會被古拉巴什食人妖捕捉然後帶回祖爾格拉布。,|cFFFFD200任務：|r一位老朋友|n|cFFFFD200區域：|r祖爾格拉布,307,52894,97779,132193,7,18,1,6,7,0
野生的沼澤行者有危險的攻擊性，但只要你有辦法能馴服牠們，牠們就會非常忠誠與溫和。,|cFFFFD200世界事件：|r兒童週,308,53048,98079,254502,5,2,6,36,7,0
翼手龍蛋在他們祖先的化石底下進行孵育。讓翼手龍得以吸收祖先的兇猛和機智。,|cFFFFD200專業技能：|r考古學,309,53225,98571,516665,2,2,3,6,7,0
巫毒刻像通常被瓶裝魔精、食人妖的汗水與部族敵人的血肉強化過。,|cFFFFD200專業技能：|r考古學,310,53232,98587,516666,3,2,3,36,7,0
走路還有點不穩，這小小的有翼獅子正在學習怎麼成為最好的坐騎！,|cFFFFD200遊戲商城|r,311,53283,98736,519402,2,2,9,6,7,0
還沒長成令人畏懼的成年生物，塞納里奧角鷹獸有著無害的外表，能讓塞納里奧議會的新手訓練師失去戒心。,|cFFFFD200遊戲商城|r,316,53623,99578,132833,2,4178,9,6,7,0
