ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
632,北風水母群,609,1,0,5278,20,2
633,月色墨魚群,609,1,0,5285,28,2
634,蚌脊魚群,609,1,0,5286,29,2
635,筒頭刺鰭魚群,609,1,0,5276,21,2
636,深海大肚魚群,609,1,0,5279,22,2
637,尖齒鯡魚群,609,1,0,5281,24,2
638,冰川鮭魚群,609,1,0,5282,25,2
639,帝王韌皮魟魚群,609,1,0,5284,27,2
640,龍鰭神仙魚群,609,1,0,5280,23,2
642,擊敗英雄難度中風暴烈酒酒坊的『破罈者』嚴祝。,0,0,4,0,0,0
643,『破罈者』嚴祝,642,1,0,19109,0,2
645,在2v2競技場賽程中獲得2200點個人積分。,0,0,4,0,0,0
646,積分2200,645,2200,0,451,1,2
648,擊敗60級版本的艾澤拉斯奧妮克希亞。,0,1,8,0,0,0
649,唯一的處方,648,1,0,4437,4,2
650,鑄造奎爾賽拉,648,1,0,4270,5,2
651,聯盟的勝利,648,1,0,4266,1,2
652,艾斯卡達爾的項圈,648,1,0,4286,12,2
653,奧妮克希亞皮袋,648,1,0,4271,6,2
654,部落的勝利,648,1,0,4267,3,2
655,合適的弓弦,648,1,0,4268,2,2
656,死亡使者,648,1,0,4282,8,2
657,禁錮之戒,648,1,0,4284,10,2
658,龍鱗裂片,648,1,0,4287,13,2
659,放血者維斯卡格,648,1,0,4283,9,2
660,上古角石魔典,648,1,0,4272,7,2
661,薩菲隆披氅,648,1,0,4285,11,2
663,取得祈倫托聲望崇拜。,0,0,4,0,0,0
664,祈倫托崇拜,663,42000,0,4742,1,2
666,收集25種獨特外袍。,0,25,8,0,0,0
667,保衛者外袍,666,1,0,2338,3,2
668,奧多爾外袍,666,1,0,2893,6,2
669,污染者軍服,666,1,0,2894,7,2
670,血騎士外袍,666,1,0,2895,8,2
671,銀色黎明外袍,666,1,0,2925,38,2
672,防衛者外袍,666,1,0,2926,39,2
673,破碎之日外袍,666,1,0,2929,42,2
674,索爾瑪外袍,666,1,0,2931,44,2
675,安寧地外袍,666,1,0,2932,45,2
676,戰歌軍服,666,1,0,2933,46,2
677,霜狼軍服,666,1,0,2899,12,2
678,榮譽堡外袍,666,1,0,2901,14,2
679,騎士彩帶,666,1,0,2903,16,2
680,陰鬱城外袍,666,1,0,2905,18,2
681,歐格利拉外袍,666,1,0,2907,20,2
682,士兵外袍,666,1,0,2908,21,2
683,薩塔外袍,666,1,0,2911,24,2
684,禦天者外袍,666,1,0,2913,26,2
685,阿拉索軍服,666,1,0,2335,0,2
686,秘法外袍,666,1,0,2924,37,2
687,斯博格爾外袍,666,1,0,2914,27,2
688,石守衛的紋章,666,1,0,2915,28,2
689,冰霜外袍,666,1,0,2919,32,2
690,自然外袍,666,1,0,2921,34,2
691,占卜者外袍,666,1,0,2910,23,2
692,時光守望者外袍,666,1,0,2902,15,2
693,暴風城外袍,666,1,0,2922,35,2
694,雷矛軍服,666,1,0,2916,29,2
695,烈焰外袍,666,1,0,2918,31,2
696,卡爾奈外袍,666,1,0,2904,17,2
697,夏日晴空外袍,666,1,0,2923,36,2
698,烈怒外袍,666,1,0,2920,33,2
699,伊利達瑞外袍,666,1,0,2337,2,2
700,公會外袍,666,1,0,2340,5,2
701,聯合團外袍,666,1,0,2336,1,2
702,冠軍外袍,666,1,0,2898,11,2
703,血色十字軍外袍,666,1,0,2928,41,2
704,塞納里奧遠征外袍,666,1,0,2896,9,2
705,蠻力外袍,666,1,0,6172,49,2
706,探險者外袍,666,1,0,6171,48,2
707,伊利達瑞綠色戰利外袍,666,1,0,2900,13,2
708,瑪格哈外袍,666,1,0,2906,19,2
709,博學大師彩袍,666,1,0,6151,47,2
710,銀白十字軍外袍,666,1,0,6976,50,2
711,黯刃外袍,666,1,0,6977,51,2
712,龍眠協調者外袍,666,1,0,6978,52,2
713,祈倫托外袍,666,1,0,6979,53,2
714,狂烈鬥士外袍,666,1,0,12598,69,2
715,夏日烈焰外袍,666,1,0,2339,4,2
716,虛空外袍,666,1,0,2930,43,2
717,知名公會外袍,666,1,0,16886,86,2
718,銀翼軍服,666,1,0,2912,25,2
719,光明使者的外袍,666,1,0,13241,72,2
720,阿古斯之手外袍,666,1,0,2927,40,2
721,無情鬥士外袍,666,1,0,12599,70,2
722,競賽者外袍,666,1,0,2897,10,2
723,斥候外袍,666,1,0,2909,22,2
724,憤怒鬥士外袍,666,1,0,13242,73,2
725,光輝外袍,666,1,0,2917,30,2
726,污水企業外袍,666,1,0,16325,80,2
727,征服外袍（部落）,666,1,0,11761,68,2
728,陶土議會外袍,666,1,0,16323,78,2
729,蠻錘氏族外袍,666,1,0,16320,75,2
730,白銀誓盟外袍,666,1,0,11307,64,2
731,奪日者外袍,666,1,0,11308,65,2
732,銀白十字軍外袍,666,1,0,11309,66,2
733,銀月城外袍,666,1,0,11298,54,2
734,森金外袍,666,1,0,11299,55,2
735,幽暗城外袍,666,1,0,11300,56,2
736,雷霆崖外袍,666,1,0,11301,57,2
737,達納蘇斯外袍,666,1,0,11302,58,2
738,艾克索達外袍,666,1,0,11303,59,2
739,諾姆瑞根外袍,666,1,0,11304,60,2
740,鐵爐堡外袍,666,1,0,11305,61,2
741,暴風城外袍,666,1,0,11306,62,2
742,征服外袍（聯盟）,666,1,0,11760,67,2
743,地獄吼先鋒外袍,666,1,0,16328,83,2
744,吉爾尼斯外袍,666,1,0,16326,81,2
745,奧格瑪外袍,666,1,0,11378,63,2
746,成就者外袍,666,1,0,12600,71,2
747,龍喉氏族外袍,666,1,0,16319,74,2
748,瑟拉贊恩外袍,666,1,0,16321,76,2
749,海加爾守護者外袍,666,1,0,16322,77,2
750,蘭姆卡韓外袍,666,1,0,16324,79,2
751,巴拉丁鐵衛外袍,666,1,0,16327,82,2
752,克羅姆加外袍,666,1,0,16329,84,2
753,輝煌公會外袍,666,1,0,16885,85,2
755,伺服器首位達到釣魚450級的人。,0,0,4,0,0,0
756,技能升至450點,755,450,0,5696,1,2
758,任務完成數,0,0,5,0,0,0
759,完成的每日任務總數,758,0,0,4984,2,0
760,完成任務總量,758,0,0,3631,1,0
762,曾擊殺的生物數,0,0,5,0,0,0
763,野獸,762,0,0,4948,1,0
764,元素,762,0,0,4951,4,0
765,人形生物,762,0,0,4953,6,0
766,機械,762,0,0,4954,7,0
767,不死族,762,0,0,4955,8,0
768,無法辨認,762,0,0,4956,9,0
769,圖騰,762,0,0,4957,10,0
770,惡魔,762,0,0,4949,2,0
771,龍類,762,0,0,4950,3,0
772,巨人,762,0,0,4952,5,0
774,曾擊殺的小動物數,0,0,4,0,0,0
775,擊殺小動物總數,774,0,0,4958,1,0
777,死於疲倦的次數,0,0,4,0,0,0
778,疲倦致死,777,0,0,148,1,0
780,對下列的種族/職業組合使用一把玫瑰花瓣。,0,0,4,0,0,0
781,食人妖盜賊,780,1,0,6317,8,0
782,獸人死亡騎士,780,1,0,6302,2,0
783,夜精靈牧師,780,1,0,6314,4,0
784,獸人薩滿,780,1,0,6315,5,0
785,牛頭人德魯伊,780,1,0,6316,6,0
786,不死族戰士,780,1,0,6318,7,0
787,地精術士,780,1,0,6312,1,0
788,人類死亡騎士,780,1,0,6313,3,0
789,血精靈法師,780,1,0,6319,9,0
790,矮人獵人,780,1,0,6321,11,0
791,德萊尼聖騎士,780,1,0,6320,10,0
793,外域博學大師,0,0,4,0,0,0
794,背叛者之影,793,0,0,3889,6,32
795,,800,0,0,3885,0,32
796,刀鋒邊緣,793,0,0,3887,4,32
797,深入虛空,793,0,0,3888,5,32
798,沼澤之謎,793,0,0,3884,1,32
799,,800,0,0,3917,1,32
800,泰洛卡大恐慌,793,1,8,0,2,0
802,最高製皮技能,0,0,4,0,0,0
803,製皮技能,802,525,0,5718,1,1
805,放棄的任務數,0,0,4,0,0,0
806,放棄的任務數,805,0,0,5289,1,0
808,劍刃競技場賽事次數,0,0,5,0,0,0
809,劍刃競技場賽事次數,808,0,0,5729,0,0
811,擊敗卡爾加‧刺肋。,0,1,8,0,0,0
812,卡爾加‧刺肋,811,1,0,18528,1,2
813,邪惡的盟友,811,1,0,4409,4,2
814,奧爾德的報復,811,1,0,4250,2,2
815,剃刀沼澤的乾癟老太婆,811,1,0,4251,3,2
817,擊敗『寒冰使者』亞門納爾。,0,1,8,0,0,0
820,『寒冰使者』亞門納爾,817,1,0,24977,0,2
822,擊敗阿札達斯。,0,1,8,0,0,0
823,阿札達斯,822,1,0,18531,1,2
824,白金圓盤,822,1,0,4256,2,2
825,尋找寶貝,822,1,0,4257,3,2
826,修復項鍊,822,1,0,4258,4,2
828,擊敗酋長烏克茲‧沙頂。,0,0,4,0,0,0
829,烏克茲‧沙頂,828,1,0,3265,1,2
831,擊敗瑟萊德絲公主。,0,1,8,0,0,0
832,瑟萊德絲公主,831,1,0,18532,1,2
833,大地與種子的污染,831,1,0,4259,2,2
834,大地與種子的污染,831,1,0,4260,3,2
836,試煉競技場獲勝次數,0,0,5,0,0,0
837,試煉競技場獲勝次數,836,0,0,5735,0,0
839,霞妮苟莎擊殺數（英雄紫羅蘭堡）,0,0,4,0,0,0
840,霞妮苟莎,839,1,0,5613,1,0
842,獲得一隻啤酒節坐騎，或是使用啤酒節啤酒花轉換你的坐騎為啤酒節坐騎。,0,1,8,0,0,0
843,,842,1,0,10968,7,2
844,啤酒節科多獸,842,0,0,6207,1,2
845,,842,1,0,10966,5,2
846,啤酒節山羊,842,0,0,6209,3,2
847,,842,1,0,10967,6,2
848,,842,1,0,10969,8,2
849,迅捷啤酒節山羊,842,0,0,6208,2,2
850,大型啤酒節科多獸,842,0,0,6210,4,2
852,死於范達爾‧雷矛的次數,0,0,4,0,0,0
853,死於范達爾‧雷矛的次數,852,0,0,4965,1,0
855,在冬幕節時對穆拉丁‧銅鬚丟一顆雪球。,0,1,8,0,0,0
856,,855,1,0,10442,2,2
857,,855,1,0,10443,3,2
858,,855,1,0,10441,1,2
860,釣起250個物品。,0,0,4,0,0,0
861,釣上250隻魚,860,250,0,5288,1,1
863,完成下列燃燒的遠征英雄地城成就。,0,0,4,0,0,0
864,英雄麥克納爾,863,0,0,4035,12,0
865,英雄波塔尼卡,863,0,0,4036,13,0
866,英雄博學者殿堂,863,0,0,4038,15,0
867,英雄奧奇奈地穴,863,0,0,4039,16,0
868,英雄法力墓地,863,0,0,4027,5,0
869,英雄破碎大廳,863,0,0,4034,11,0
870,英雄亞克崔茲,863,0,0,4037,14,0
871,英雄地獄火堡壘,863,0,0,4023,1,0
872,英雄開啟黑暗之門,863,0,0,4032,9,0
873,英雄蒸汽洞窟,863,0,0,4033,10,0
874,英雄暗影迷宮,863,0,0,4030,8,0
875,英雄血熔爐,863,0,0,4024,2,0
876,英雄奴隸監獄,863,0,0,4025,3,0
877,英雄深幽泥沼,863,0,0,4026,4,0
878,英雄逃離敦霍爾德,863,0,0,4028,6,0
879,英雄塞司克大廳,863,0,0,4029,7,0
881,阿拉希盆地以1500比0獲勝。,0,1,8,0,0,8192
882,阿拉希盆地完封對手,881,1,0,611,0,2
884,進入過的25人團隊副本總數,0,0,4,0,0,0
885,25人副本通過次數,884,0,0,4989,1,0
887,10人模式中，擊敗奧妮克希亞。,0,0,4,0,0,0
888,奧妮克希亞,887,1,0,12558,1,2
890,25人模式中，擊敗奧妮克希亞。,0,0,4,0,0,0
891,奧妮克希亞,890,1,0,13345,1,2
893,郵寄的花費總額,0,0,4,0,0,0
894,信件往來花費,893,0,0,3358,1,8
896,擊敗英雄難度中阿茲歐-奈幽的首領。,0,0,4,0,0,0
897,『守門者』齊力克西爾,896,1,0,6848,1,0
898,哈卓諾克斯,896,1,0,6849,2,0
899,阿努巴拉克,896,1,0,5610,3,0
901,擊敗石之大廳的首領。,0,0,4,0,0,0
902,悲嘆少女,901,1,0,5452,1,0
903,克利斯托魯斯,901,1,0,5453,3,0
904,『塑鐵者』斯雍尼爾,901,1,0,5454,4,0
905,歲月議庭,901,1,0,6935,2,0
910,,0,0,4,0,0,0
911,貝絲堤拉克,910,1,0,18048,1,2
912,貝絲堤拉克,910,1,0,18049,2,2
914,在單場戰場戰鬥中達成30次榮譽擊殺。,0,1,8,0,0,0
915,在戰歌峽谷中30次榮譽擊殺,914,30,0,1823,3,3
916,在阿拉希盆地中30次榮譽擊殺,914,30,0,1820,0,3
917,在暴風之眼中30次榮譽擊殺,914,30,0,1822,2,3
918,在奧特蘭克山谷中30次榮譽擊殺,914,30,0,1821,1,3
919,在征服之島中30次榮譽擊殺,914,30,0,12579,4,3
921,通過法師傳送門的總次數,0,0,5,0,0,0
922,達拉然傳送門,921,0,0,4993,1,0
923,艾克索達傳送門,921,0,0,4995,3,0
924,撒塔斯傳送門,921,0,0,4996,4,0
925,鐵爐堡傳送門,921,0,0,4997,5,0
926,銀月城傳送門,921,0,0,4999,7,0
927,斯通納德傳送門,921,0,0,5000,8,0
928,暴風城傳送門,921,0,0,5001,9,0
929,塞拉摩傳送門,921,0,0,5002,10,0
930,雷霆崖傳送門,921,0,0,5003,11,0
931,幽暗城傳送門,921,0,0,5004,12,0
932,達納蘇斯傳送門,921,0,0,4994,2,0
933,撒塔斯傳送門,921,0,0,4992,0,0
934,奧格瑪傳送門,921,0,0,4998,6,0
936,擊敗英雄難度中的大酋長卡加斯‧刃拳。,0,1,8,0,0,0
937,監禁堡壘,936,1,0,4487,2,2
938,那魯的試煉:寬容,936,1,0,4489,4,2
939,大酋長卡加斯‧刃拳,936,1,0,3719,1,2
940,監禁堡壘,936,1,0,4488,3,2
942,達到40級。,0,0,4,0,0,0
943,達到40級,942,40,0,5212,1,2
945,參與試煉競技場賽事次數,0,0,5,0,0,0
946,參與試煉競技場賽事次數,945,0,0,5730,0,0
948,獲得50枚先祖硬幣。,0,0,4,0,0,0
949,獲得50枚先祖硬幣,948,50,0,472,1,1
951,擊敗在納克薩瑪斯25人模式中的薩菲隆。,0,0,4,0,0,0
952,薩菲隆,951,1,0,5135,1,2
954,擊敗在納克薩瑪斯25人模式中的科爾蘇加德。,0,0,4,0,0,0
955,科爾蘇加德,954,1,0,5136,1,2
957,擊敗『無疤者』歐瑪爾。,0,1,8,0,0,0
958,『無疤者』歐瑪爾,957,1,0,18536,1,2
959,削弱防禦,957,1,0,4462,3,2
960,削弱防禦,957,1,0,4461,2,2
962,擊敗『破壞者』凱利丹。,0,0,4,0,0,0
963,『破壞者』凱利丹,962,1,0,3239,1,2
965,阿努巴拉克擊殺數（阿茲歐-奈幽）,0,0,4,0,0,0
966,阿努巴拉克,965,1,0,3643,1,0
968,預言者薩隆杰擊殺數（德拉克薩隆要塞）,0,0,4,0,0,0
969,預言者薩隆杰,968,1,0,3651,1,0
970,預言者薩隆杰,968,1,0,9258,2,0
971,預言者薩隆杰,968,1,0,9259,3,0
973,戰場榮譽擊殺數,0,0,5,0,0,0
983,競技場榮譽擊殺數,0,0,5,0,0,0
986,,983,0,0,50456,0,2
990,"在單場戰場戰鬥中造成或治療300,000點傷害。本傷害或治療必須是以玩家為目標。",0,1,8,0,0,0
991,"在暴風之眼中造成300,000點傷害",990,300000,0,2403,4,3
992,"在奧特蘭克山谷中造成300,000點以上的傷害。",990,300000,0,2400,0,3
993,"在奧特蘭克山谷中治療量達到300,000點",990,300000,0,3364,8,3
994,"在暴風之眼中治療量達到300,000點",990,300000,0,3366,9,3
995,"在阿拉希盆地中治療量達到300,000點",79621,300000,0,3365,0,3
996,"在戰歌峽谷中治療量達到300,000點",990,300000,0,3367,10,3
997,"在戰歌峽谷中造成300,000點傷害",990,300000,0,2402,3,3
998,"在阿拉希盆地中造成300,000點傷害",79619,300000,0,2401,0,3
999,"在遠祖灘頭中造成300,000點傷害",990,300000,0,5076,5,3
1000,"在征服之島中治療量達到300,000點",990,300000,0,12378,12,3
1001,"在征服之島中造成300,000點傷害",990,300000,0,12379,6,3
1002,"在遠祖灘頭中治療量達到300,000點",990,300000,0,5077,11,3
1003,"在雙子峰中治療量達到300,000點",990,300000,0,16756,13,3
1004,"在吉爾尼斯之戰中治療量達到300,000點",990,300000,0,16757,14,3
1005,"在雙子峰中造成300,000點以上的傷害",990,300000,0,16771,1,3
1006,"在吉爾尼斯之戰中造成300,000點以上的傷害",990,300000,0,16772,2,3
1008,取得「元帥」頭銜。,0,0,4,0,0,0
1009,元帥,1008,0,0,729,1,2
1011,擊敗雷光大廳的首領。,0,0,4,0,0,0
1012,畢亞格林將軍,1011,1,0,5455,1,0
1013,埃歐納,1011,1,0,5456,2,0
1014,洛肯,1011,1,0,5458,4,0
1015,渥克瀚,1011,1,0,5457,3,0
1017,完成1000個任務。,0,0,4,0,0,0
1018,,1017,1000,0,66919,0,1
1020,《巫妖王之怒》典藏版冰霜巨龍幼龍寵物的擁有者。,0,1,8,0,0,0
1021,寒霜幼龍的項圈,1020,1,0,592,0,2
1022,寒霜幼龍,1020,0,0,6156,1,2
1024,在你的主城中殺死50名敵對玩家。,0,50,5,0,0,0
1025,奧格瑪,1024,50,0,5031,1,3
1026,獵人高地,1024,50,0,5036,6,3
1027,牧羊人之門,1024,50,0,5033,3,3
1028,雷霆崖,1024,50,0,5034,4,3
1029,靈魂高地,1024,50,0,5037,7,3
1030,預見之池,1024,50,0,5038,8,3
1031,幽暗城,1024,50,0,5039,9,3
1032,長者高地,1024,50,0,5035,5,3
1033,銀月城,1024,50,0,5032,2,3
1035,擊敗瑪拉達爾主教。,0,1,8,0,0,0
1036,奧齊頓...,1035,1,0,4465,2,2
1037,一切都會很好,1035,1,0,4466,3,2
1038,瑪拉達爾主教,1035,1,0,3244,1,2
1040,擊敗英雄難度中的奎克米瑞。,0,0,4,0,0,0
1041,奎克米瑞,1040,1,0,3711,1,2
1043,2008年BlizzCon暴風雪大熊的光榮擁有人。,0,1,8,0,0,0
1044,暴風雪大熊,1043,1,0,6974,1,2
1045,暴風雪大熊,1043,0,0,6975,2,2
1047,完成下列的競技場成就。,0,0,4,0,0,0
1048,最後存活者,1047,0,0,3496,8,0
1049,世界級贏家,1047,0,0,3488,1,0
1050,大熱門連勝,1047,0,0,3494,7,0
1051,殘暴地獻身,1047,0,0,3489,2,0
1052,五強聚首:2200,1047,0,0,3492,5,0
1053,熱門連勝,1047,0,0,3493,6,0
1054,三人成行:2200,1047,0,0,3491,4,0
1055,只有我倆:2200,1047,0,0,3490,3,0
1057,完成下列戰場成就。,0,0,4,0,0,0
1058,阿拉希盆地大師,1057,0,0,227,1,0
1060,暴風之眼大師,1057,0,0,3503,3,0
1061,奧特蘭克山谷大師,1057,0,0,226,0,0
1062,戰歌峽谷大師,1057,0,0,229,2,0
1064,阿拉希盆地中的死亡次數,0,0,4,0,0,0
1065,在阿拉希盆地陣亡數,1064,0,0,110,0,0
1067,最高銘文學技能,0,0,4,0,0,0
1068,銘文技能,1067,525,0,5716,1,1
1070,最高剝皮技能,0,0,4,0,0,0
1071,剝皮技能,1070,525,0,5720,1,1
1073,最高工程學技能,0,0,4,0,0,0
1074,工程學技能,1073,525,0,5722,1,1
1076,在阿拉希盆地中奪取50個旗幟。,0,50,5,0,0,8193
1077,在阿拉希盆地奪取50次旗幟,1076,50,0,308,0,1
1079,阿拉希盆地在6分鐘以內獲勝。,0,0,4,0,0,0
1080,在6分鐘內獲勝,1079,1,0,44977,0,2
1082,擊敗納克薩瑪斯10人模式中的蜘蛛區首領。,0,0,4,0,0,0
1083,阿努比瑞克漢,1082,1,0,5100,1,0
1084,梅克絲娜,1082,1,0,5102,3,0
1085,大寡婦費琳娜,1082,1,0,6430,2,0
1087,完成卡林多、東部王國和外域的不給糖就搗蛋成就。,0,0,4,0,0,0
1088,東部王國之不給糖就搗蛋,29050,0,0,2226,0,0
1089,外域之不給糖就搗蛋,29054,0,0,2227,0,0
1090,卡林多之不給糖就搗蛋,29052,0,0,2225,0,0
1092,從旅店中的其中一個糖果桶裡面取得一把糖果。,0,0,4,0,0,0
1093,一把糖果,1092,1,0,2231,1,2
1095,擊殺三錘議會代表:茉艾拉‧索瑞森、穆拉丁‧銅鬚和弗斯塔德‧蠻錘。,0,0,4,0,0,0
1096,,1095,1,0,489,1,2
1097,,1095,1,0,16083,2,2
1098,,1095,1,0,16084,3,2
1100,探索洛克莫丹，解開世界地圖上未知的區域。,0,0,4,0,0,0
1101,灰爪山,1100,1,0,1181,8,0
1102,莫格羅什要塞,1100,1,0,1175,3,0
1103,洛克湖,1100,1,0,1176,1,0
1104,塞爾薩瑪,1100,1,0,1182,9,0
1105,石裂之谷,1100,1,0,1183,10,0
1106,國王谷,1100,1,0,1184,11,0
1107,北門小徑,1100,1,0,1178,5,0
1108,遠行者小屋,1100,1,0,1179,6,0
1109,鐵環挖掘場,1100,1,0,1180,7,0
1110,巨石水壩,1100,1,0,1174,2,0
1111,銀泉礦坑,1100,1,0,1177,4,0
1116,擊敗風暴烈酒酒坊的『破罈者』嚴祝。,0,0,4,0,0,0
1117,『破罈者』嚴祝,1116,1,0,19108,1,2
1119,2008年法國巴黎WWI泰瑞爾之柄的光榮擁有人。,0,1,8,0,0,0
1120,泰瑞爾之柄,1119,1,0,2430,1,2
1121,泰瑞爾,1119,0,0,6158,2,2
1123,榮譽擊殺總數,0,0,4,0,0,0
1124,榮譽擊殺,1123,0,0,13253,1,0
1126,於燃燒的遠征競技場第2季時獲得殘忍虛空龍。,0,1,8,0,0,0
1127,殘忍虛空龍,1126,1,0,1868,1,2
1128,殘忍虛空龍,1126,0,0,6168,2,2
1130,學習中級騎術。,0,0,4,0,0,0
1131,中級騎術,1130,2,0,1872,1,2
1133,學習高級騎術。,0,0,4,0,0,0
1134,高級騎術,1133,3,0,1872,1,2
1136,學習專家級騎術。,0,0,4,0,0,0
1137,專家級騎術,1136,1,0,50905,0,2
1139,取得破碎之日進攻部隊的聲望崇拜。,0,0,4,0,0,0
1140,破碎之日進攻部隊崇拜,1139,42000,0,4761,1,2
1142,取得瑪格哈的聲望崇拜。,0,0,4,0,0,0
1143,瑪格哈崇拜,1142,42000,0,5321,1,2
1145,納克薩瑪斯中的死亡次數,0,0,4,0,0,0
1146,納克薩瑪斯中的死亡次數,1145,0,0,943,1,0
1148,擊敗督軍卡利斯瑞。,0,1,8,0,0,0
1149,督軍卡利斯瑞,1148,1,0,3248,1,2
1150,那魯的試煉:力量,1148,1,0,4474,3,2
1151,督軍的藏身之處,1148,1,0,4473,2,2
1153,在單場阿拉希盆地戰役中守住3座基地。,0,1,8,0,0,0
1154,守住3座基地,1153,3,0,3372,0,2
1159,擊殺總數,0,0,5,0,0,0
1160,榮譽擊殺,1159,0,0,13253,2,0
1161,NPC擊殺總數,1159,0,0,4944,1,0
1163,學得的專業技能數量,0,1,7,0,0,0
1164,採礦,1163,1,0,5559,9,0
1165,裁縫,1163,1,0,5561,11,0
1166,工程學,1163,1,0,5554,4,0
1167,草藥學,1163,1,0,5555,5,0
1168,鍊金術,1163,1,0,5551,1,0
1169,鍛造,1163,1,0,5552,2,0
1170,附魔,1163,1,0,5553,3,0
1171,製皮,1163,1,0,5558,8,0
1172,剝皮,1163,1,0,5560,10,0
1173,銘文學,1163,1,0,5556,6,0
1174,珠寶設計,1163,1,0,5557,7,0
1176,專業技能達到上限的數量,0,600,8,0,0,0
1177,銘文學,1176,700,0,5716,4,0
1178,鍊金術,1176,700,0,5565,0,0
1179,鍛造,1176,700,0,5566,2,0
1180,附魔,1176,700,0,5567,5,0
1181,工程學,1176,700,0,5722,1,0
1182,草藥學,1176,700,0,5569,3,0
1183,製皮,1176,700,0,5718,7,0
1184,採礦,1176,700,0,5573,8,0
1185,珠寶設計,1176,700,0,5571,6,0
1186,剝皮,1176,700,0,5720,9,0
1187,裁縫,1176,700,0,5575,10,0
1189,死亡總數,0,0,4,0,0,0
1190,死亡總數,1189,0,0,111,1,0
1192,與另一名玩家決鬥獲勝。,0,0,4,0,0,0
1193,決鬥獲勝,1192,1,0,3629,1,2
1195,完成下列表中的8個狂心每日任務。,0,0,4,0,0,0
1196,雞派對!,1195,1,0,2054,1,0
1197,戰爭工具,1195,1,0,2056,3,0
1198,英雄的頭盔,1195,1,0,2061,8,0
1199,狂心的秘密力量,1195,1,0,2057,4,0
1200,暴風的力量,1195,1,0,2059,6,0
1201,心臟血液的力量,1195,1,0,2058,5,0
1202,卡爾塔克的衝撞,1195,1,0,2055,2,0
1203,瑞傑克:第一滴血,1195,1,0,2060,7,0
1211,銀行總空間購買量,0,0,4,0,0,0
1212,,1211,0,0,2002,1,0
1214,完成卡林多、東部王國和外域的不給糖就搗蛋成就。,0,0,4,0,0,0
1215,卡林多之不給糖就搗蛋,1214,0,0,2228,2,0
1216,東部王國之不給糖就搗蛋,1214,0,0,2229,1,0
1217,外域之不給糖就搗蛋,1214,0,0,2230,3,0
1219,伺服器首位達到80級的牧師。,0,0,4,0,0,0
1220,升至80級,1219,80,0,5216,1,2
1222,擊敗奎克米瑞。,0,0,4,0,0,0
1223,奎克米瑞,1222,1,0,3240,1,2
1225,擊敗紀元狩獵者。,0,1,8,0,0,0
1226,紀元狩獵者,1225,1,0,3242,1,2
1227,逃離敦霍爾德,1225,1,0,4467,2,2
1229,擊敗鷹王伊奇斯。,0,1,8,0,0,0
1230,泰洛克的遺產,1229,1,0,4468,2,2
1231,鷹王伊奇斯,1229,1,0,3245,1,2
1233,擊敗艾奧那斯。,0,1,8,0,0,0
1234,艾奧那斯,1233,1,0,3247,1,2
1235,大師之觸,1233,1,0,4471,2,2
1236,黑暗之門的開啟,1233,1,0,4472,3,2
1238,擊敗操縱者帕薩里歐。,0,1,8,0,0,0
1239,操縱者帕薩里歐,1238,1,0,3250,1,2
1240,闖入亞克崔茲的方法,1238,1,0,4480,2,2
1242,褻瀆東部王國的部落篝火。,0,0,4,0,0,0
1243,永歌森林,1242,1,0,3134,4,0
1244,鬼魂之地,1242,1,0,3135,5,0
1245,荒蕪之地,1242,1,0,3132,1,0
1246,阿拉希高地,1242,1,0,3131,0,0
1247,銀松森林,1242,1,0,3137,8,0
1248,悲傷沼澤,1242,1,0,3139,9,0
1249,希爾斯布萊德丘陵,1242,1,0,3136,6,0
1250,燃燒平原,1242,1,0,3133,3,0
1251,荊棘谷海角,1242,1,0,3138,10,0
1252,辛特蘭,1242,1,0,3140,11,0
1253,提里斯法林地,1242,1,0,3141,12,0
1254,北荊棘谷,1242,1,0,17010,7,0
1256,褻瀆東部王國的聯盟篝火。,0,0,4,0,0,0
1257,丹莫洛,1256,1,0,3164,4,0
1258,艾爾文森林,1256,1,0,3166,6,0
1259,洛克莫丹,1256,1,0,3168,7,0
1260,荊棘谷海角,1256,1,0,3170,11,0
1261,辛特蘭,1256,1,0,3171,12,0
1262,西瘟疫之地,1256,1,0,3172,13,0
1263,西部荒野,1256,1,0,3173,14,0
1264,阿拉希高地,1256,1,0,3161,0,0
1265,燃燒平原,1256,1,0,3163,3,0
1266,赤脊山,1256,1,0,3169,9,0
1267,詛咒之地,1256,1,0,3162,2,0
1268,濕地,1256,1,0,5266,15,0
1269,暮色森林,1256,1,0,3165,5,0
1270,北荊棘谷,1256,1,0,17011,8,0
1272,參與暴風之眼戰場次數,0,0,4,0,0,0
1273,參與暴風之眼戰場次數,1272,0,0,105,0,0
1275,10人模式中，在3分鐘內擊殺納克薩瑪斯的縫補者。,0,0,4,0,0,0
1276,縫補者,1275,1,0,7126,1,2
1278,奪取暴風之眼旗幟,0,0,4,0,0,0
1279,奪取暴風之眼旗幟總數,1278,0,0,438,0,0
1281,在奧格瑪與暴風城釣到一條魚。,0,0,4,0,0,0
1282,奧格瑪,1281,1,0,5274,1,0
1283,暴風城,1281,1,0,5275,2,0
1285,已學會的附魔公式,0,0,4,0,0,0
1287,已學會的附魔公式,1285,0,0,7225,0,0
1289,達到30級。,0,0,4,0,0,0
1290,達到30級,1289,30,0,5212,1,2
