ID,NameSubtext_lang,Description_lang,AuraDescription_lang
1844,,假如繳械的效果持續影響，阿圖曼將會選擇新的能量。,
1848,,,
1850,,啟動獵豹形態，並且使你在獵豹形態下的移動速度提高$s1%，持續$d。,在獵豹形態下的移動速度提高$s1%。
1852,,這是一個GM使玩家禁言的工具。這個法術執行的時候會有影像的指示讓玩家還有GM都知道它的效用。,你只能與GM對話。
1856,,使你消失並在戰鬥中進入潛行狀態。在消失後的前$11327d內所受到的傷害或有害效果不會取消潛行狀態。同時可解除移動限制效果。,強化潛行。
1860,被動,降低因墜落而受到的傷害。,
1881,,,
1906,,向敵人衝鋒造成傷害，並使其移動速度降低$s3%，持續$d。,移動速度降低$s3%。
1936,,,
1940,,對半徑3碼範圍內造成$s1點火焰傷害。,
1943,,"終結技，撕裂目標的血肉，造成持續性流血傷害。根據連擊點數的數量決定效果持續時間：

   1點：8秒內造成${$o1*2}點傷害
   2點：12秒內造成${$o1*3}點傷害
   3點：16秒內造成${$o1*4}點傷害
   4點：20秒內造成${$o1*5}點傷害
   5點：24秒內造成${$o1*6}點傷害$?s193531|((s394320|s394321}s457512)&!s193531)[
   6點：28秒內造成${$o1*7}點傷害][]$?s193531&(s394320|s394321|s457512)[
   7點：32秒內造成${$o1*8}點傷害][]",流血，每$t1秒受到$w1點傷害。
1949,,"釋放地獄烈焰燃燒附近區域，每$t1秒對自己造成$1949m2點火焰傷害，並且對附近所有敵人造成$5857m1點火焰傷害。

你可以在移動時引導地獄烈焰。

|cFFFFFFFF每秒消耗$s3塊靈魂裂片碎塊。|r",對自己和周圍的所有敵人造成傷害。
1950,,,
1953,,"將你向前傳送$A1碼或是直到你碰到障礙物為止，並脫離所有昏迷和束縛效果。$?a382289[

施放閃現術後獲得護盾，可吸收相當於生命力上限$382289s1%的傷害，持續$382290d。][]",閃現。
1966,,施展令人難以捉摸的欺敵身法，$?a134735&a79008[使受到的傷害降低$s2%]?a79008[使受到的範圍傷害降低$s1%，且受到的所有其他傷害降低$s2%][使受到的範圍傷害降低$s1%]，持續$d。,"受到的範圍傷害降低$s1%$?$w2!=0[受到的所有其他傷害則降低$w2%。
][]"
2000,,,
2006,,復活一名死去的友方玩家，被復活的玩家擁有$s1%的生命力和法力。無法在戰鬥中施放。,
2008,,使目標的靈魂回到其體內，讓已死的目標復活，並恢復生命力上限和法力上限的$s1%。無法在戰鬥中施放。,
2018,,使鐵匠可以製造基本的武器和護甲。需要經由採礦得到的石塊和金屬。,
2020,,,
2021,,,
2023,,恢復$s1點法力。,
2024,,恢復$s1點生命力。,
2050,,"展現奇蹟，使一名盟友恢復$s1點生命力。$?s63733[

|cFFFFFFFF施放治療術或快速治療時，冷卻時間縮短$s2秒。|r][]",
2060,,法力消耗效益高的法術，為一名盟友治療$s1點生命力。,
2061,,施法快速的法術，為一名盟友治療$s1點生命力。,
2094,,使目標$?a200733[附近的所有敵人][]暫時失明，使$?a200733[他們][他]困惑地遊蕩，持續$d。傷害可能會中斷此效果。同一時間只能施放於1個目標上。,困惑。
2096,,使施法者通過目標的眼睛觀察世界，持續$d。如果該目標身處另一個副本區域或另一塊大陸則無法施展。,以目標的視角觀察世界。
2098,,"以終結技抹殺敵人，根據連擊點數的數量決定造成的傷害：
   1點：${$m1*1}點傷害
   2點：${$m1*2}點傷害
   3點：${$m1*3}點傷害
   4點：${$m1*4}點傷害
   5點：${$m1*5}點傷害$?s193531|((s394320|s394321)&!s193531)[
   6點：${$m1*6}點傷害][]$?s193531&(s394320|s394321)[
   7點：${$m1*7}點傷害][]",
2108,,讓製皮師可以製作皮甲和鎖甲。需要剝皮師從野獸身上剝皮的皮毛。,
2110,,,
2118,等級1,使你的閃躲機率提高1%。,
2119,等級1,提高4點自然抗性。,
2120,,"召喚一根火柱，灼燒區域內的所有敵人，造成$s1點火焰傷害，並使其移動速度降低$s2%，持續$d。超過$s3個目標時，造成的傷害降低。$?a205037[

留下一地烈焰，在$205470d內對留在裡面的敵人造成${8*$205472s1}點火焰傷害。][]",移動速度降低$s2%。
2123,等級1,使你的神聖魔法技能提高$s1點，但暗影抗性降低$s2點。,
2139,,反制敵人的施法，防止對方在$d內施展同系法術$?s12598[並讓目標沉默$55021d][]。,
2140,等級1,,移動速度降低$s1%。
2147,,週期性治療,每$t1秒恢復$s1點生命力。
2148,,週期性施放暗影風暴。,週期性施放暗影風暴。
2149,,,
2152,,,
2153,,,
2154,,,
2155,,,
2156,,,
2157,,,
2158,,,
2159,,,
2160,,,
2161,,,
2162,,,
2163,,,
2164,,,
2165,,,
2166,,,
2167,,,
2168,,,
2169,,,
2259,,"使鍊金師可以配製初級的藥水。需要由草藥學採集的草藥。

|CFFFFFFFF特殊能力：混金術|R
每當你喝下自己能製作的藥劑或精煉藥劑時，獲得的效果與持續時間將提升。",
2275,,,
2280,,,
2313,,,
2329,,,
2330,,,
2331,,,
2332,,,
2333,,,
2334,,,
2335,,,
2336,,讓你可以理解敵對陣營的共通語言，持續$d。,可以理解敵對陣營的共通語言。
2337,,,
2366,,從灌木叢和其他植物上採集草藥，以供鍊金術和銘文學使用。,
2367,,提高$s1點力量，持續$d。作戰藥劑。,力量提高$w1點。作戰藥劑。
2368,,尋找並採集更高級的草藥。使你的草藥學技能上限提高到150點。,
2369,,,
2370,,恢復$s1點法力和$s2點生命力。,
2371,,,
2372,,,
2373,,,
2374,,提高$s1點敏捷，持續$d。作戰藥劑。,提高$w1點敏捷。作戰藥劑。
2378,,提高$s1點生命力上限，持續$d。守護藥劑。,提高$w1點生命力。守護藥劑。
2379,,提高$s1%奔跑速度，持續$d。等級超過$maxcast時無效。,提高$s1%奔跑速度。
2382,,,
2383,,在小地圖上顯示附近所有藥草的位置。,尋找草藥。
2385,,,
2386,,,
2387,,,
2389,,,
2392,,,
2393,,,
2394,,,
2395,,,
2396,,,
2397,,,
2399,,,
2400,,,
2401,,,
2402,,,
2403,,,
2406,,,
2425,,,
2426,,,
2442,,,
2443,,,
2444,,,
2446,,,
2479,,,此時敵人殺死你將不會獲得任何榮譽點數。
2481,種族特長,使矮人可以感知附近寶藏的位置，並將其顯示在小地圖上，持續$d。,尋找財寶。
2484,,在目標地點召喚一個圖騰，持續$d，使$3600A1碼範圍內的敵人移動速度降低$3600s1%。,
2538,,,
2539,,,
2540,,,
2541,,,
2542,,,
2543,,,
2544,,,
2545,,,
2546,,,
2547,,,
2548,,,
2549,,,
2550,,讓廚師可以製作普通的食譜。需要火焰和從野獸身上收集的肉塊以烹製食物。,
2551,,,
2565,,舉起你的盾牌，格擋你受到的所有近戰攻擊，持續$132404d。$?s76857[可觸發極效格擋。][]$?c3[在作用期間內，盾牌猛擊的傷害提高$132404s2%。][],
2567,,,
2575,,從礦床採集礦石和其他礦物，以用於工程學、鍛造和珠寶設計。,
2576,,更高級的採礦技能，技能級別上限為150點。,
2580,,在小地圖上顯示附近所有礦脈的位置。,尋找礦脈。
2581,,,
2582,,,
2584,,必須待在靈魂嚮導的影響範圍內才能被復活。,必須待在靈魂嚮導的影響範圍內才能被復活。
2585,等級1,,
2596,,,
2597,,恢復$s1點法力和$s2點生命力。,
2599,,恢復$s1點法力和$s2點生命力。,
2600,,恢復$s1點法力和$s2點生命力。,
2601,,為盟友施加火焰之盾，每$t1秒對該盟友附近的敵人造成火焰傷害，持續$d。,每$t1秒對附近的敵人造成$3054s1點火焰傷害。
2602,,為盟友施加火焰之盾，每$t1秒對該盟友附近的敵人造成火焰傷害，持續$d。,每$t1秒對附近敵人造成火焰傷害。
2606,等級2,立即向目標射出一支閃電箭，對其造成自然傷害。,
2629,,,
2630,,,
2633,,,
2634,,,
2636,,,
2637,,使敵方目標沉睡，最多持續$d，任何傷害都會喚醒被催眠的目標。在同一時間內只能強制使一個目標進入休眠狀態，只能對野獸和龍類施放。,沉睡。
2639,,在$d內恢復總計${$s1*$d/5}點生命力和$o2點法力。進食時必須保持坐姿。,每秒恢復$/5;s1點生命力和$/5;s2點法力。
2641,,暫時解散這隻野獸。你可以稍後再叫回牠。,
2643,,"對當前目標$A2碼範圍內附近的所有敵人展開射擊，造成$s2點物理傷害$?s115939[並觸發獸劈斬][]。超過$s1個目標時，造成的傷害降低。$?s19434[

|cFFFFFFFF每命中一個目標產生$213363s1點集中值。|r][]",
2645,,化身為一頭鬼魂之狼，移動速度提高$?s382215[${$s2+$382216s1}][$s2]%並對減緩移動速度$s3%以下的效果免疫。,"移動速度提高$?s382215[${$382216s1+$w2}][$w2]%.$?$w3!=0[
受到的緩速效果減弱。][]"
2649,基本技能,你的寵物對目標發出低吼，產生威脅值並嘲諷目標使其攻擊寵物。,被嘲諷。
2656,,獲得有關採礦技能、礦床和專精的資訊。同時管理你的採礦裝備。,
2657,,使礦工可以將一塊銅礦石熔煉成一塊銅錠。需要有熔爐才能進行。,
2658,,使礦工可以將一塊銀礦石熔煉成一塊銀錠。需要有熔爐才能進行。,
2659,,使礦工可以將一塊錫錠和一塊銅錠熔煉成兩塊青銅錠。需要有熔爐才能進行。,
2660,,,
2661,,,
2662,,,
2663,,,
2664,,,
2665,,,
2666,,,
2667,,,
2668,,,
2670,,,
2671,,,
2672,,,
2673,,,
2674,,,
2675,,,
2676,,粉碎附近的敵人，使其施法中斷，持續$d。,
2691,,向敵人射出可抽取$s1%法力的箭，每抽取1點法力，目標就受到$e1點傷害。,
2737,,,
2738,,,
2739,,,
2740,,,
2741,,,
2742,,,
2764,,向目標擲出一把投擲武器。,
2782,,從友方目標身上消除不潔效果，移除所有詛咒和中毒效果。,
2795,,,
2812,,射出聖光的箭矢，對目標造成$s1點神聖傷害，並使其在接下來$d內無法造成致命一擊的效果。,無法造成致命一擊的效果。
2818,,$@spelldesc2823,每$t1秒受到$w1點自然傷害。
2823,,在你的武器上塗抹猛烈毒藥，持續$d。每次攻擊都有$h%機率令敵人中毒，在$2818d內造成${$2818m1*$2818d/$2818t1}點自然傷害。在中毒期間再次中毒將立即造成$113780s1點自然傷害。,每次攻擊都有一定機率使敵人每$2818t1秒受到自然傷害，持續$2818d。後續每發動一次毒藥可立即造成自然傷害。
2825,,"使所有隊伍和團隊成員的加速提高$s1%，持續$d。

獲得此效果的盟友會進入精神亢奮狀態，在$57724d內無法再度獲得嗜血術或時間扭曲。",加速提高$w1%。
2828,等級1,磨利刀刃武器，使其武器傷害提高$ec1點，持續1小時。無法用在等級高於$ecix的物品。,
2829,,磨利刀刃武器，使其武器傷害提高$ec1點，持續1小時。無法用在等級高於$ecix的物品。,
2830,,磨利刀刃武器，使其武器傷害提高$ec1點，持續1小時。無法用在等級高於$ecix的物品。,
2831,,永久性地為一件胸部、腿部、手部或腳部裝備附加$ec1點護甲值。無法用在等級高於$ecix的物品。,
2832,,永久性地為一件胸部、腿部、手部或腳部裝備附加$ec1點護甲值。無法用在等級高於$ecix的物品。,
2833,,永久性地為一件胸部、腿部、手部或腳部裝備附加$ec1點護甲值。無法用在等級高於$ecix的物品。,
2834,,週期性施放雷霆一擊。,週期性施放雷霆一擊。
2836,被動,大幅度提高偵測陷阱的機會。,偵測陷阱。
2871,等級1,目標對疾病免疫，並且清除所有當前疾病狀態，持續時間$d。,免疫疾病。
2880,,有一定機率在成功擊中目標後令其昏迷，持續$d。,昏迷。
2881,,,
2908,,安撫目標，驅散目標身上所有狂怒效果。,
2948,,"灼燒一名敵人，對其造成$s1點火焰傷害。

對生命力低於$s2%的目標施放時，灼燒必定造成致命一擊$?a450746[，造成的傷害提高$450746s1%][]，並使你的移動速度提高$236060s1%，持續$236060d。

可邊移動邊施法。",
2950,等級2,,
2963,,,
2964,,,
2969,,,
2983,,"使你的移動速度提高$s1%，持續$d。可在潛行狀態下使用。$?s245751[

可以在水面上奔跑。][]
","移動速度提高$w1%。$?s245751[

可以在水面上奔跑。][]"
3011,等級1,對目標發射燃焰射擊，造成火焰傷害。,
3018,,,
3019,,提高施法者的物理傷害，持續$d。,物理攻擊傷害提高$s1點。
3025,,,
3026,,$@spelldesc20707,
3050,,,
3052,,對附近所有敵人造成$s1點火焰傷害。,
3053,,對附近敵人造成火焰傷害。,
3054,,對附近敵人造成火焰傷害。,
3055,,對周圍的敵人造成火焰傷害。,
3100,,使鐵匠可以製作基本的武器和護甲。需要經由採礦得到的石塊和金屬。,
3101,,"使鍊金師可以配製初級的藥水。需要由草藥學採集的草藥。

|CFFFFFFFF特殊能力：混合學|R
每當你喝下自己能製作的藥劑或精煉藥劑時，獲得的效果與持續時間將提升。",
3102,,讓廚師可以製作普通的食譜。需要火焰和從野獸身上收集的肉塊以烹製食物。,
3104,,讓製皮師可以製作皮甲和鎖甲。需要剝皮師從野獸身上剝皮的皮毛。,
3105,,使敵人的所有屬性降低$s1%，持續$d。,所有屬性降低$s1%。
3106,,對附近的敵人造成自然傷害。,
3107,,召喚$s1個伊莉莎的守衛為她作戰，持續$d。,
3108,,從敵人身上吸取生命力，並使施法者恢復最多相當於該數值一半的生命力。,
3109,,使指定區域內的所有敵人因恐懼而無法移動，持續$d。,因恐懼而不能動彈。
3110,基本攻擊,"對一名目標造成$s1點火焰傷害。

|cFF777777(右鍵點擊以切換)|r",
3112,,強化鈍類武器的平衡度，使其武器傷害提高$ec1點，持續1小時。無法用在等級高於$ecix的物品。,
3113,,強化鈍類武器的平衡度，使其武器傷害提高$ec1點，持續1小時。無法用在等級高於$ecix的物品。,
3114,,強化鈍類武器的平衡度，使其武器傷害提高$ec1點，持續1小時。無法用在等級高於$ecix的物品。,
3115,,,
3116,,,
3117,,,
3120,,,
3121,,,
3127,,使你有一定機率招架敵人的近戰攻擊。,
3129,,對附近敵人造成$s1點冰霜傷害。,
3130,,對一個敵人造$s1%的武器傷害，並使目標的攻擊間隔時間延長$s1%，持續$d。,攻擊間隔時間延長$s1%。
3131,,對一名敵人造成冰霜傷害。,
3132,,每$t1秒對敵人造成$s1點冰霜傷害，並使其移動速度降低$s2%，持續$d。,"每$t1秒受到$s1點冰霜傷害。
移動速度降低為正常移動速度的$s2%。"
3136,,使附近盟友的攻擊速度提高$s1%，持續$d。,攻擊速度提高$s1%。
3143,,對附近的敵人造成冰霜傷害，並使它們昏迷$d。,昏迷。
3145,,使敵人的移動速度降低$s1%，持續$d。,移動速度降低$s1%。
3146,,使附近敵人的力量降低$s1點，敏捷降低$s2點，持續$d。,"力量降低$s1點。
敏捷降低$s2點。"
3147,,每$t1秒對敵人造成傷害，持續$d。,每$t1秒造成一次傷害。
3148,,降低敵人的耐力，持續$d。,耐力降低$s1%。
3149,,提高附近隊友的力量，持續$d。,力量提高$s1%。
3150,,使敵人的耐力降低$s2%，智力降低$s3%，同時使其生命力恢復速度降低$s1%，持續$d。,"生命力恢復速度降低$s1%。
耐力降低$s2%。
智力降低$s3%。"
3151,,使施法者的攻擊速度提高$s1%，持續$d。,攻擊速度提高$s1%。
3160,,提高$s1點敏捷，持續$d。作戰藥劑。,提高$w1點敏捷。作戰藥劑。
3164,,提高$s1點力量，持續$d。作戰藥劑。,力量提高$w1點。作戰藥劑。
3166,,使你的智力提高$s1點，持續$d。作戰藥劑。,提高$w1點智力。作戰藥劑。
3169,,飲用者在接下來的$d內所承受的物理傷害減少$s1點。,所承受的物理傷害減少$s1點。
