SourceText_lang,ID,ItemID,PvpFaction,SourceTypeEnum,SpellID
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（75）|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2696,0,-1,3,2964
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（75）|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2697,0,-1,3,2402
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（85）|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2698,0,-1,3,2399
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（95）|n|cFFFFD200花費：|r7|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2699,0,-1,3,2401
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落|n|n|cFFFFD200收集：|r世界地圖點,2700,0,0,0,2403
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（100）|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2701,0,-1,3,2406
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（125）|n|cFFFFD200花費：|r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2702,0,-1,3,3839
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（175）|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t55|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2703,0,-1,3,3865
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（35）|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t30|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2704,0,-1,3,3840
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（60）|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2705,0,-1,3,3841
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（70）|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2706,0,-1,3,3842
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（85）|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2707,0,-1,3,3843
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落|n|n|cFFFFD200收集：|r世界地圖點,2708,0,0,0,3844
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（80）|n|cFFFFD200花費：|r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2709,0,-1,3,3845
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落|n|n|cFFFFD200收集：|r世界地圖點,2710,0,0,0,3847
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（110）|n|cFFFFD200花費：|r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2711,0,-1,3,3848
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落|n|n|cFFFFD200收集：|r世界地圖點,2712,0,0,0,3849
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（110）|n|cFFFFD200花費：|r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2713,0,-1,3,3850
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落|n|n|cFFFFD200收集：|r世界地圖點,2714,0,0,0,3851
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（130）|n|cFFFFD200花費：|r30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2715,0,-1,3,3852
|cFFFFD200商人：|r基瑞娜|n|cFFFFD200區域：|r淒涼之地|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2716,0,0,2,3854
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（125）|n|cFFFFD200花費：|r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2717,0,-1,3,3855
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落,2718,0,0,0,3856
|cFFFFD200商人：|r希茲克‧古斯提|n|cFFFFD200區域：|r荊棘谷海角|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2719,0,-1,2,3857
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落,2720,0,0,0,3858
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（150）|n|cFFFFD200花費：|r65|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2721,0,-1,3,3859
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落,2722,0,0,0,3860
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（185）|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2723,0,-1,3,3861
|cFFFFD200商人：|r格魯克卡恩|n|cFFFFD200區域：|r塵泥沼澤|n|cFFFFD200花費：|r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2724,0,0,2,3862
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落,2725,0,0,0,3863
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落,2726,0,0,0,3864
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（110）|n|cFFFFD200花費：|r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2727,0,-1,3,3866
"|cFFFFD200掉落：|r世界生物

|cFFFFD200寶藏：|r世界掉落

|cFFFFD200收集：|r世界地圖點",2728,0,0,0,3868
|cFFFFD200商人：|r丹尼勒‧希普斯迪|n|cFFFFD200區域：|r暮色森林|n|cFFFFD200花費：|r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2729,0,-1,2,3869
|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r11|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2730,0,-1,2,3870
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（170）|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2731,0,-1,3,3871
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落,2732,0,0,0,3872
|cFFFFD200商人：|r納爾克|n|cFFFFD200區域：|r荊棘谷海角|n|cFFFFD200花費：|r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2733,0,-1,2,3873
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（30）|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2734,0,-1,3,3914
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（30）|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2741,0,-1,3,3922
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（30）|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2742,0,-1,3,3923
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（50）|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2743,0,-1,3,3925
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（60）|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2744,0,-1,3,3977
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（90）|n|cFFFFD200花費：|r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2745,0,-1,3,3973
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落|n|n|cFFFFD200收集：|r世界地圖點,2746,0,0,0,3928
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（65）|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2747,0,-1,3,3929
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（65）|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2748,0,-1,3,3931
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（85）|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2749,0,-1,3,3932
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落|n|n|cFFFFD200收集：|r世界地圖點,2750,0,0,0,3933
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（100）|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2751,0,-1,3,3934
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（105）|n|cFFFFD200花費：|r12|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2752,0,-1,3,3936
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（105）|n|cFFFFD200花費：|r12|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2753,0,-1,3,3937
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（105）|n|cFFFFD200花費：|r12|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2754,0,-1,3,3938
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（110）|n|cFFFFD200花費：|r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2755,0,-1,3,3978
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（120）|n|cFFFFD200花費：|r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2756,0,-1,3,3939
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落|n|n|cFFFFD200收集：|r世界地圖點,2757,0,0,0,3940
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（120）|n|cFFFFD200花費：|r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2758,0,-1,3,3941
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（125）|n|cFFFFD200花費：|r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2759,0,-1,3,3942
|cFFFFD200掉落：|r機電師瑟瑪普拉格|n|cFFFFD200區域：|r諾姆瑞根,2760,0,-1,0,3944
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（125）|n|cFFFFD200花費：|r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2761,0,-1,3,3945
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（125）|n|cFFFFD200花費：|r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2762,0,-1,3,3946
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（130）|n|cFFFFD200花費：|r30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2763,0,-1,3,3949
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（140）|n|cFFFFD200花費：|r40|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2764,0,-1,3,3950
|cFFFFD200商人：|r加格斯普吉特|n|cFFFFD200區域：|r北貧瘠之地|n|cFFFFD200花費：|r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2765,0,0,2,3952
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（145）|n|cFFFFD200花費：|r52|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2766,0,-1,3,3953
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落,2767,0,0,0,3954
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（150）|n|cFFFFD200花費：|r65|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2768,0,-1,3,3955
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（150）|n|cFFFFD200花費：|r65|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2769,0,-1,3,3956
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（160）|n|cFFFFD200花費：|r90|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2771,0,-1,3,3958
|cFFFFD200掉落：|r機電師瑟瑪普拉格|n|cFFFFD200區域：|r諾姆瑞根,2772,0,-1,0,3959
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落,2773,0,0,0,3960
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（170）|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2774,0,-1,3,3961
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（175）|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t55|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2775,0,-1,3,3962
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（175）|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t55|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2776,0,-1,3,3963
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（180）|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t80|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2777,0,-1,3,3979
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（185）|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2778,0,-1,3,3965
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落,2779,0,0,0,3966
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（190）|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t60|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2780,0,-1,3,3967
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落,2781,0,0,0,3968
|cFFFFD200商人：|r凱伊‧吐吉|n|cFFFFD200區域：|r水晶之歌森林|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人：|r格納茲‧槍焰|n|cFFFFD200區域：|r北荊棘谷|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,2782,0,-1,2,3969
|cFFFFD200商人：|r薩恩‧刀鏈|n|cFFFFD200區域：|r希爾斯布萊德丘陵|n|cFFFFD200花費：|r24|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2783,0,-1,2,3971
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落,2784,0,0,0,3972
|cFFFFD200商人：|r安多德‧法德蘭|n|cFFFFD200區域：|r阿拉希高地|n|cFFFFD200花費：|r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2785,0,-1,2,4097
|cFFFFD200商人：|r吞克|n|cFFFFD200區域：|r阿拉希高地|n|cFFFFD200花費：|r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2786,0,-1,2,4096
|cFFFFD200任務：|r科多獸皮包|n|cFFFFD200區域：|r莫高雷,2790,0,-1,1,5244
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（135）|n|cFFFFD200花費：|r35|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2791,0,-1,3,6458
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落,2792,0,0,0,6518
|cFFFFD200專業技能訓練師：|r艾澤拉斯鍛造（110）|n|cFFFFD200花費：|r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2793,0,-1,3,6517
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（90）|n|cFFFFD200花費：|r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2794,0,-1,3,6521
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落|n|n|cFFFFD200收集：|r世界地圖點,2796,0,0,0,2673
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落|n|n|cFFFFD200收集：|r世界地圖點,2797,0,0,0,3758
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（45）|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2798,0,-1,3,3755
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（80）|n|cFFFFD200花費：|r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2799,0,-1,3,3757
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（150）|n|cFFFFD200花費：|r65|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2800,0,-1,3,3813
|cFFFFD200商人：|r考吉爾德|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r18|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2801,0,0,2,6624
|cFFFFD200商人：|r哈格魯斯|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2802,0,0,2,6618
|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2803,0,0,2,6617
|cFFFFD200專業技能訓練師：|r艾澤拉斯製皮（190）|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t60|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2804,0,-1,3,6661
|cFFFFD200商人：|r世界商人|n|cFFFFD200花費|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2805,0,-1,2,6686
|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2806,0,-1,2,6688
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（135）|n|cFFFFD200花費：|r35|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2807,0,-1,3,6690
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落,2809,0,0,0,6693
|cFFFFD200商人：|r安德魯‧希爾伯特|n|cFFFFD200區域：|r銀松森林|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2811,0,0,2,6702
|cFFFFD200商人：|r布里克雷茲‧古斯提|n|cFFFFD200區域：|r荊棘谷海角|n|cFFFFD200花費：|r28|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2812,0,0,2,6705
|cFFFFD200商人：|r安德魯‧希爾伯特|n|cFFFFD200區域：|r銀松森林|n|cFFFFD200花費：|r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2813,0,0,2,6703
|cFFFFD200商人：|r世界商人|n|cFFFFD200花費|r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2814,0,-1,2,6704
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落|n|n|cFFFFD200收集：|r世界地圖點,2816,0,0,0,7133
|cFFFFD200專業技能訓練師：|r艾澤拉斯製皮（115）|n|cFFFFD200花費：|r17|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2817,0,-1,3,7135
|cFFFFD200專業技能訓練師：|r艾澤拉斯製皮（160）|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2818,0,-1,3,7147
|cFFFFD200商人：|r姬娜|n|cFFFFD200區域：|r阿拉希高地|n|cFFFFD200花費：|r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2819,0,0,2,7149
|cFFFFD200專業技能訓練師：|r艾澤拉斯製皮（175）|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t55|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2820,0,-1,3,7151
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落,2821,0,0,0,7153
|cFFFFD200專業技能訓練師：|r艾澤拉斯製皮（190）|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t60|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2822,0,-1,3,7156
|cFFFFD200專業技能訓練師：|r艾澤拉斯鍊金術（90）|n|cFFFFD200花費：|r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2823,0,-1,3,7179
|cFFFFD200專業技能訓練師：|r艾澤拉斯鍊金術（155）|n|cFFFFD200花費：|r77|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2824,0,-1,3,7181
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落,2826,0,0,0,7224
|cFFFFD200專業技能訓練師：|r艾澤拉斯鍛造（185）|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2827,0,-1,3,7223
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落,2828,0,0,0,7221
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落,2829,0,0,0,7222
|cFFFFD200商人：|r基達|n|cFFFFD200區域：|r石爪山脈|n|cFFFFD200花費：|r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2830,0,0,2,7257
|cFFFFD200商人：|r格里克斯‧布魯維特|n|cFFFFD200區域：|r荊棘谷海角|n|cFFFFD200花費：|r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2831,0,0,2,7258
|cFFFFD200商人：|r哈拉瑪|n|cFFFFD200區域：|r北貧瘠之地|n|cFFFFD200花費：|r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200商人：|r卡茲克斯|n|cFFFFD200區域：|r暮色森林|n|cFFFFD200花費：|r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2832,0,0,2,7255
|cFFFFD200商人：|r世界商人|n|cFFFFD200花費|r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2833,0,-1,2,7259
|cFFFFD200商人：|r克里斯多夫‧傑弗寇特|n|cFFFFD200區域：|r希爾斯布萊德丘陵|n|cFFFFD200花費：|r9|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2834,0,-1,2,7256
|cFFFFD200專業技能訓練師：|r艾澤拉斯鍛造（65）|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2835,0,-1,3,7408
|cFFFFD200專業技能訓練師：|r艾澤拉斯附魔（15）|n|cFFFFD200花費：|r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2840,0,-1,3,7420
|cFFFFD200專業技能訓練師：|r艾澤拉斯附魔（40）|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2842,0,-1,3,7426
|cFFFFD200專業技能訓練師：|r艾澤拉斯工程學（50）|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2844,0,-1,3,7430
|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200寶藏：|r世界掉落|n|n|cFFFFD200收集：|r世界地圖點,2845,0,0,0,7443
|cFFFFD200專業技能訓練師：|r艾澤拉斯附魔（50）|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2846,0,-1,3,7457
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（30）|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2847,0,-1,3,7623
|cFFFFD200專業技能訓練師：|r艾澤拉斯裁縫（30）|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2848,0,-1,3,7624
|cFFFFD200商人：|r世界商人|n|cFFFFD200花費|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2849,0,-1,2,7630
