SourceText_lang,ID,ItemID,Flags,SourceTypeEnum
|cFFFFD200寶藏： |r 寶箱|n|cFFFFD200區域：|r澤斯克拉密庫,1304,204256,0,-1
|cFFFFD200寶藏： |r 寶箱|n|cFFFFD200區域：|r澤斯克拉密庫,1305,204257,0,-1
|cFFFFD200寶藏： |r 寶箱|n|cFFFFD200區域：|r澤斯克拉密庫,1306,204262,0,-1
|cFFFFD200商人：|r艾蜜莉亞‧貝勒克|n|cFFFFD200區域：|r甦醒海岸|n|cFFFFD200費用：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1307,199900,0,2
寶藏：過度巨大的骷髏|n|cFFFFD200區域：|r澤斯克拉密庫,1308,203852,0,-1
|cFFFFD200專業技能：|r巨龍群島工程學|n,1309,201930,0,3
,1310,204389,4,-1
|cFFFFD200世界事件：|r貴族花園,1311,204675,0,2
|cFFFFD200任務：|r白銀稜片|n|cFFFFD200區域：|r提里斯法林地,1312,204686,4,1
|cFFFFD200寶藏： |r 寶箱|n|cFFFFD200區域：|r澤斯克拉密庫,1313,204687,0,-1
|cFFFFD200專業技能：|r巨龍群島工程學|n,1314,204818,0,3
|cFFFFD200專業技能：|r巨龍群島珠寶設計|n,1315,205045,0,3
鼴鼠人名望,1316,205255,4,-1
|cFFFFD200寶藏：|r燃燒的暗焰胸甲|n|n|cFFFFD200區域：|r扎拉萊克洞窟,1317,205418,0,-1
|cFFFFD200掉落：|r迪恩|n|cFFFFD200區域：|r扎拉萊克洞窟,1320,205419,0,0
|cFFFFD200掉落：|r熔縛者的侍徒|n|cFFFFD200區域：|r翡翠夢境,1321,205463,0,0
|cFFFFD200世界任務：|r金玉其外,1322,205688,0,-1
|cFFFFD200掉落：|r因弗克|n|cFFFFD200區域：|r扎拉萊克洞窟,1323,205796,0,0
|cFFFFD200任務：|r平靜的告別|n|cFFFFD200區域：|r蒼藍高地,1324,205908,2,1
|cFFFFD200成就：|r洞窟亂爪|n|cFFFFD200類別：|r《巨龍崛起》,1325,205904,0,-1
|cFFFFD200商人：|r哈蘿威‧瑪爾|n|cFFFFD200區域：|r扎拉萊克洞窟|n|cFFFFD200花費：|r200|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,1326,205963,0,2
|cFFFFD200掉落：|r菲拉卡的侍徒,1327,206043,0,-1
|cFFFFD200商人：|r仲夏節慶商人|n|cFFFFD200區域：|r提里斯法林地|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200區域：|r雷霆崖|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r500|Hitem:23247|h|TInterface\ICONS\INV_SummerFest_FireFlower.blp:0|t|h|n|n|cFFFFD200商人：|r仲夏節慶供應商|n|cFFFFD200區域：|r丹莫洛|n|cFFFFD200區域：|r泰達希爾|n|cFFFFD200區域：|r暴風城|n|cFFFFD200區域：|r艾克索達|n|cFFFFD200花費：|r500|Hitem:23247|h|TInterface\ICONS\INV_SummerFest_FireFlower.blp:0|t|h,1328,206038,4,2
|cFFFFD200商人：|r蓋爾|n|cFFFFD200區域：|r克庫恩|n|cFFFFD200花費：|r90|Hitem:151567|h|TInterface\ICONS\INV_Tailoring_LightweaveCloth.BLP:0|t|h 90|Hitem:151564|h|TInterface\ICONS\INV_Misc_Starmetal.BLP:0|t|h 900|Hcurrency:1508|h|TInterface\ICONS\Oshugun_CrystalFragments.BLP:0|t|h,1329,206195,2,2
|cFFFFD200成就：|r傳說：巨龍崛起第2賽季|n|cFFFFD200類別：|r競技場,1330,206267,2,5
|cFFFFD200事件：|r貪婪使者,1331,206008,2,6
|cFFFFD200商人：|r洛姆食物與飲料商人,1332,205936,0,2
|cFFFFD200成就：|r傳說：巨龍崛起第1賽季|n|cFFFFD200類別：|r玩家對玩家,1333,206343,2,5
|cFFFFD200貿易站|r,1334,206347,2,11
|cFFFFD200發現：|r納克薩瑪斯|n,1335,206565,0,10
|cFFFFD200掉落：|r時光調查鱷|n|cFFFFD200區域：|r薩爪祖斯,1336,206993,0,0
|cFFFFD200成就：|r好多好多盒，好多好多石頭|n,1337,207099,0,5
《魔獸世界》電競：巨龍崛起第2賽季,1338,208057,2,-1
|cFFFFD200發現：|r納克薩瑪斯|n,1340,208096,0,10
|cFFFFD200世界事件：|r艾澤拉斯秘聞|n,1341,206696,2,6
|cFFFFD200世界事件：|r艾澤拉斯秘聞|n,1342,208092,2,6
|cFFFFD200世界事件：|r艾澤拉斯秘聞|n,1343,207730,2,6
|cFFFFD200成就：|r時光獲取專家|n,1344,208186,4,5
|cFFFFD200貿易站|r|n,1345,206268,2,11
|cFFFFD200任務：|r恆龍黎明：時空領主戴歐司|n|cFFFFD200區域：|r薩爪祖斯,1347,208415,0,1
|cFFFFD200成就：|r最佳明星|n|cFFFFD200類別：|r銘文學,1348,208421,0,5
|cFFFFD200成就：|r飛龍騎術：巨龍群島 - 銅牌|n,1349,208433,0,5
|cFFFFD200任務：|r證據與承諾|n|cFFFFD200區域：|r克庫恩,1350,208658,0,1
|cFFFFD200促銷活動|r,1351,208704,0,7
|cFFFFD200世界事件：|r冬幕節,1352,208825,2,6
與索芮朵蜜達到「未來的朋友」友誼等級後，與她談話。,1353,208058,4,-1
|cFFFFD200專業技能：|r巨龍群島工程學,1354,207092,0,3
|cFFFFD200世界事件：|r啤酒節,1355,208880,2,2
|cFFFFD200促銷活動|r,1356,208883,0,0
|cFFFFD200商人：|r啤酒節商人|n|cFFFFD200花費：|r200|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t|n,1357,209052,0,6
|cFFFFD200掉落：|r『烈焰守衛者』拉羅達|n|cFFFFD200區域：|r『夢境希望』埃達希爾,1427,209035,0,0
|cFFFFD200任務：|r碟片快遞|n|cFFFFD200區域：|r薩爪祖斯,1428,208798,4,1
|cFFFFD200掉落：|r可惡的格林奇|n|cFFFFD200區域：|r希爾斯布萊德丘陵,1429,209859,2,6
|cFFFFD200活動：|rBlizzcon 2023,1430,210042,2,7
|cFFFFD200商人：|r『豐收女巫』瑟萊斯丁|n|cFFFFD200區域：|r甦醒海岸|n|cFFFFD200區域：|r雍亞拉平原|n|cFFFFD200區域：|r蒼藍高地|n|cFFFFD200區域：|r薩爪祖斯|n|cFFFFD200花費：|r500|Hitem:207026|h|TInterface\ICONS\INV_Enchant_DustStrange.blp:0|t|h,1431,209944,0,2
|cFFFFD200商人：|r『豐收女巫』瑟萊斯丁|n|cFFFFD200區域：|r甦醒海岸|n|cFFFFD200區域：|r雍亞拉平原|n|cFFFFD200區域：|r蒼藍高地|n|cFFFFD200區域：|r薩爪祖斯|n|cFFFFD200花費：|r500|Hitem:207026|h|TInterface\ICONS\INV_Enchant_DustStrange.blp:0|t|h,1432,209858,0,2
|cFFFFD200寶藏：|r松果鼩寶箱|n|cFFFFD200區域：|r翡翠夢境,1433,210411,0,0
|cFFFFD200成就：|r傳說：巨龍崛起第3賽季|n|cFFFFD200類別：|r競技場,1434,210497,2,-1
|cFFFFD200世界事件：|r冬幕節,1435,210656,2,6
|cFFFFD200掉落：|r梟獸藏匿的寶物|n|cFFFFD200區域：|r翡翠夢境,1436,210725,0,0
|cFFFFD200任務：|r翡翠夢境的失眠德魯伊|n,1437,210864,0,1
|cFFFFD200遊戲商城|r|n|n,1438,210467,2,9
|cFFFFD200世界事件：|r愛就在身邊|n,1439,210974,0,6
《魔獸世界》電競：巨龍崛起第3賽季,1440,211424,2,-1
|cFFFFD200世界事件：|r愛就在身邊|n,1445,210975,0,6
|cFFFFD200世界任務：|r遺留之物|n|cFFFFD200區域：|r吉爾尼斯廢墟,1446,211788,2,-1
|cFFFFD200世界事件：|r愛就在身邊,1447,211864,0,6
|cFFFFD200成就：|r傳說：巨龍崛起第4賽季|n|cFFFFD200類別：|r競技場,1448,211869,2,-1
|cFFFFD200商人：|r芬利‧莫戈頓爵士|n|cFFFFD200區域：|r多恩諾加|n|cFFFFD200花費：|r500|Hcurrency:2803|h|TInterface\ICONS\INV_Misc_ElvenCoins.blp:0|t|h,1449,211931,4,2
,1450,211946,2,-1
|cFFFFD200貿易站|r|n,1452,212500,2,11
|cFFFFD200貿易站|r|n,1453,212523,2,11
|cFFFFD200貿易站|r|n,1454,212524,2,11
|cFFFFD200貿易站|r|n,1455,212525,2,11
,1456,212337,2,-1
|cFFFFD200專業技能：|r卡茲阿爾加珠寶設計|n,1457,215147,0,3
|cFFFFD200專業技能：|r卡茲阿爾加珠寶設計|n,1458,215145,0,3
|cFFFFD200任務：|r搖搖擺擺大步走|n|cFFFFD200區域：|r杜洛塔|n|n|cFFFFD200任務：|r搖搖擺擺大步走|n|cFFFFD200區域：|r艾爾文森林|n,1461,216881,0,1
,1462,216887,2,-1
|cFFFFD200陣營：|r桶腿的船員|n|cFFFFD200名望：|r16,1464,170197,2,0
|cFFFFD200德萊尼傳承任務線|r|n|cFFFFD200任務：|r攜手並進,1465,210455,2,1
"|cFFFFD200商人：|r達森德拉許
|cFFFFD200區域：|r暴風城
|cFFFFD200區域：|r奧格瑪
|cFFFFD200花費：|r40|Hcurrency:2588|h|TInterface\ICONS\INV_10_Fishing_DragonIslesCoins_Bronze.BLP:0|t|h

|cFFFFD200商人：|r瑪茲薩
|cFFFFD200區域：|r沃卓肯
|cFFFFD200花費：|r40|Hcurrency:2588|h|TInterface\ICONS\INV_10_Fishing_DragonIslesCoins_Bronze.BLP:0|t|h",1466,212518,0,2
|cFFFFD200成就：|r恆龍之力XII|n|cFFFFD200類別：|r時光奔走,1467,217724,2,-1
|cFFFFD200成就：|r恆龍之力XII|n|cFFFFD200類別：|r時光奔走,1468,217726,2,-1
|cFFFFD200成就：|r恆龍之力XII|n|cFFFFD200類別：|r時光奔走,1469,217723,2,-1
|cFFFFD200成就：|r恆龍之力XII|n|cFFFFD200類別：|r時光奔走,1470,217725,2,-1
|cFFFFD200貿易站|r,1471,218112,2,11
《魔獸世界》電競：巨龍崛起第4賽季,1472,218128,2,-1
|cFFFFD200世界事件：|r冬幕節,1473,218310,2,-1
|cFFFFD200貿易站|r,1475,220692,2,11
|cFFFFD200成就：|r翠玉林|n|cFFFFD200類別：|r時光奔走,1476,220777,2,-1
|cFFFFD200專業技能：|r卡茲阿爾加工程學,1477,219387,0,3
|cFFFFD200專業技能：|r卡茲阿爾加工程學,1478,221966,2,-1
|cFFFFD200任務：|r姊姊的罪孽,1479,223146,0,0
|cFFFFD200掉落：|r探究旅程|n,1480,223312,4,0
|cFFFFD200商人：|r波巴多姆|n|cFFFFD200區域：|r塔納利斯|n|cFFFFD200花費：|r200|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h|n|n|cFFFFD200商人：|r葛蘭納多姆|n|cFFFFD200區域：|r塔納利斯|n|cFFFFD200花費：|r200|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h,1482,224192,0,2
|cFFFFD200成就：|r世界之魂的記憶|n,1483,224251,0,5
|cFFFFD200寶藏：|r填充熊|n|cFFFFD200區域：|r禁忌之境,1484,204405,0,0
|cFFFFD200專業技能：|r卡茲阿爾加工程學,1485,221962,2,-1
|cFFFFD200寶藏：|r發光的置物箱|n|cFFFFD200區域：|r聖落之地,1486,224552,0,0
|cFFFFD200寶藏：|r沉沒的儲物箱|n|cFFFFD200區域：|r聖落之地,1487,224554,0,0
|cFFFFD200專業技能：|r卡茲阿爾加工程學,1488,219403,0,-1
|cFFFFD200寶藏：|r大樹的寶藏|n|cFFFFD200區域：|r卡茲阿爾加|n,1489,224585,0,0
,1490,224643,0,-1
|cFFFFD200區域：|r蒼藍高地,1491,224783,0,0
|cFFFFD200寶藏：|r「織網補給品」|n|cFFFFD200區域：|r阿茲-卡罕特,1493,225347,0,0
|cFFFFD200專業技能：|r卡茲阿爾加工程學,1494,221964,0,-1
|cFFFFD200任務：|r先驅者之手澤克維爾|n|cFFFFD200區域：|r多恩諾加,1495,225547,4,1
,1496,225641,0,-1
|cFFFFD200寶藏：|r博學大師的獎勵|n|cFFFFD200區域：|r聖落之地,1497,225659,0,0
|cFFFFD200商人：|r芬利‧莫戈頓爵士|n|cFFFFD200區域：|r多恩諾加|n|cFFFFD200花費：|r500|Hcurrency:2803|h|TInterface\ICONS\INV_Misc_ElvenCoins.blp:0|t|h,1498,225910,4,2
|cFFFFD200成就：|r傳奇：地心之戰第1賽季|n|cFFFFD200類別：|r競技場,1499,225933,2,-1
|cFFFFD200成就：|r閃光戰役|n|cFFFFD200類別：|r世界,1500,225969,0,-1
|cFFFFD200寶藏：|r結實的箱子|n|cFFFFD200探究|r|n,1501,225556,4,0
,1502,226191,0,-1
,1503,226519,0,-1
|cFFFFD200掉落：|r以太皇族滲透者|n,1504,226810,2,0
|cFFFFD200成就：|r單人隨機醫護兵：地心之戰|n|cFFFFD200類別：|r競技場,1505,227538,2,-1
|cFFFFD200成就：|r戰場閃擊戰醫護兵：地心之戰|n|cFFFFD200類別：|r戰場,1506,227539,2,-1
|cFFFFD200商人：|r芬利‧莫戈頓爵士|n|cFFFFD200區域：|r多恩諾加|n|cFFFFD200花費：|r500|Hcurrency:2803|h|TInterface\ICONS\INV_Misc_ElvenCoins.blp:0|t|h,1508,228413,4,2
|cFFFFD200商人：|r審計員巴烏茲|n|cFFFFD200區域：|r多恩諾加|n|cFFFFD200花費：|r5000|Hcurrency:2815|h|TInterface\ICONS\SPELL_AZERITE_ESSENCE14.BLP:0|t|h,1509,228706,4,2
|cFFFFD200商人：|r蠟販史奇克|n|cFFFFD200區域：|r鳴響深淵|n|cFFFFD200花費：|r5000|Hcurrency:2815|h|TInterface\ICONS\SPELL_AZERITE_ESSENCE14.BLP:0|t|h,1510,228698,4,2
|cFFFFD200商人：|r奧拉麗亞‧鐵擊|n|cFFFFD200區域：|r聖落之地|n|cFFFFD200花費：|r5000|Hcurrency:2815|h|TInterface\ICONS\SPELL_AZERITE_ESSENCE14.BLP:0|t|h,1511,228707,4,2
|cFFFFD200商人：|r維娜茲安女士|n|cFFFFD200區域：|r阿茲-卡罕特|n|cFFFFD200花費：|r1750|Hcurrency:3056|h|TInterface\ICONS\INV_10_Tailoring_SilkRare_Color3.BLP:0|t|h|n|n|cFFFFD200商人：|r伊特希|n|cFFFFD200區域：|r阿茲-卡罕特|n|cFFFFD200花費：|r1750|Hcurrency:3056|h|TInterface\ICONS\INV_10_Tailoring_SilkRare_Color3.BLP:0|t|h,1512,228705,4,2
|cFFFFD200商人：|r阿弗絲‧瓦拉弗魯|n|cFFFFD200區域：|r蛛絲城|n|cFFFFD200花費：|r1500|Hcurrency:3056|h|TInterface\ICONS\INV_10_Tailoring_SilkRare_Color3.BLP:0|t|h,1513,228914,0,2
|cFFFFD200商人：|r歷史學家瑪迪|n|cFFFFD200區域：|r塔納利斯|n|cFFFFD200花費：|r20|Hcurrency:3100|h|TInterface\ICONS\INV_10_DungeonJewelry_Dragon_Necklace_1_Bronze.BLP:0|t|h,1514,228789,0,2
|cFFFFD200商人：|r歷史學家瑪迪|n|cFFFFD200區域：|r塔納利斯|n|cFFFFD200花費：|r20|Hcurrency:3100|h|TInterface\ICONS\INV_10_DungeonJewelry_Dragon_Necklace_1_Bronze.BLP:0|t|h|n|n|cFFFFD200商人：|r卡爾‧古德阿|n|cFFFFD200區域：|r塔納利斯|n|cFFFFD200花費：|r20|Hcurrency:3100|h|TInterface\ICONS\INV_10_DungeonJewelry_Dragon_Necklace_1_Bronze.BLP:0|t|h,1516,229828,0,2
|cFFFFD200《魔獸世界》電競：|r地心之戰第1賽季,1517,232301,2,7
|cFFFFD200《魔獸世界》電競：|r地心之戰第1賽季,1518,232305,2,7
|cFFFFD200《魔獸世界》電競：|r地心之戰第2賽季,1524,232302,2,7
|cFFFFD200《魔獸世界》電競：|r地心之戰第2賽季,1525,232306,2,7
|cFFFFD200《魔獸世界》電競：|r地心之戰第3賽季,1526,232303,2,7
|cFFFFD200《魔獸世界》電競：|r地心之戰第3賽季,1527,232307,2,7
|cFFFFD200《魔獸世界》電競：|r地心之戰第4賽季,1528,232304,2,7
|cFFFFD200《魔獸世界》電競：|r地心之戰第4賽季,1529,232308,2,7
|cFFFFD200商人：|r供應商雅瑪斯|n|cFFFFD200區域：|r阿茲-卡罕特|n|cFFFFD200花費：|r3000|Hcurrency:3056|h|TInterface\ICONS\INV_10_Tailoring_SilkRare_Color3.BLP:0|t|h,1530,228940,0,2
