Name_lang,Description_lang,ID,GarrTalentTreeID,Tier,UiOrder,IconFileDataID,PlayerConditionID,GarrAbilityID,Flags,TalentType,PrerequisiteTalentID,ResearchCostSource,ActiveDurationSecs,GarrTalentSocketPropertiesID
祝福：護禦之風,"|CFFFFFFFF1.5分鐘冷卻時間|R
$@spelldesc384183",2182,491,1,0,463565,100830,0,0,0,0,0,0,0
祝福：淨化微風,"|CFFFFFFFF被動|R
$@spelldesc385440",2183,491,1,1,2103840,100830,0,0,0,0,0,0,0
祝福：加速強風,"|CFFFFFFFF1.5分鐘冷卻時間|R
$@spelldesc384184",2184,491,1,2,348567,100830,0,0,0,0,0,0,0
棕色歐胡納鷹,為你的歐胡納鷹夥伴改變顏色,2187,486,0,4,2103842,102221,0,0,0,0,0,0,0
橘色巴卡犬,為你的巴卡犬夥伴改變顏色,2188,486,1,4,1518087,102218,0,0,0,0,0,0,0
棕色巴卡犬,為你的巴卡犬夥伴改變顏色,2189,486,1,5,1518086,102217,0,0,0,0,0,0,0
誓盟的恩澤,$@garrspelldesc,2190,393,1,0,3601566,97501,0,0,0,0,0,0,0
誓盟的恩澤,$@garrspelldesc,2191,395,1,0,3601566,97501,0,0,0,0,0,0,0
誓盟的恩澤,$@garrspelldesc,2192,396,1,0,3601566,97501,0,0,0,0,0,0,0
誓盟的恩澤,$@garrspelldesc,2193,397,0,1,3601566,97501,0,0,0,0,0,0,0
藍羽崖釣魚池,,2194,488,0,1,4672499,5703,0,0,0,0,0,0,0
碎鱗者火山口釣魚池,,2195,488,2,1,524794,5703,0,0,0,0,0,0,0
瓦瑟洛斯湖釣魚池,,2196,488,1,1,612393,5703,0,0,0,0,0,0,0
薩鋼網墜,去找一塊優良的薩鋼，然後拿給帶到伊斯凱拉的塔維歐那裡，用來改良你的補漁網性能。,2197,488,4,1,237437,5703,0,0,0,0,0,0,0
伊姆布結,去找一張在伊姆布編織的優質舊漁網，然後拿給伊斯凱拉的塔維歐那裡，好讓你的網子能夠更快積聚漁獲。,2198,488,4,2,1119938,5703,0,0,0,0,0,0,0
巨牙海民魚叉,如果你在巨龍群島各地遇見大魚，能夠讓你用魚叉捕獲牠。,2199,488,3,0,1911518,5703,0,0,0,0,0,0,0
捕漁網,使你能在巨龍群島各地撒下捕漁網。,2200,488,4,0,2159816,5703,0,0,0,0,0,0,0
空的,,2201,488,0,2,0,5793,0,0,0,0,0,0,0
空的,,2202,488,0,3,0,5793,0,0,0,0,0,0,0
空的,,2203,488,1,2,0,5793,0,0,0,0,0,0,0
,,2204,488,1,3,0,5793,0,0,0,0,0,0,0
空的,,2205,488,2,2,0,5793,0,0,0,0,0,0,0
空的,,2206,488,2,3,0,5793,0,0,0,0,0,0,0
空的,,2207,488,4,3,0,5793,0,0,0,0,0,0,0
ZzOLD Extra Wild Arcana,為你的荒野秘能技能新增第四個選擇。,2209,492,0,1,132860,0,0,0,0,0,0,0,0
額外荒野秘能,為你的荒野秘能技能新增第四個選擇。,2210,493,1,1,132860,104787,0,0,0,0,0,0,0
鈷藍聲望,將你透過鈷藍集會獲得的鈷藍聲望提高30%。,2211,493,1,0,135732,104786,0,0,0,0,0,0,0
秘法護盾,在你選用一種荒野秘能力量後，有機率獲得一道秘法吸收護盾。,2212,493,1,2,252184,104788,0,0,0,0,0,0,0
蒼藍復甦,你可以在鈷藍集會操縱荒野秘能，每60秒讓自己起死回生一次。當效果啟用時，你會恢復全部生命力，並讓附近所有敵人昏迷。,2213,493,2,1,4667417,104789,0,0,0,0,0,0,0
秘法易變,$@spelldesc390661,2214,493,3,0,4554440,104790,0,0,0,0,0,0,0
沒有作用的煙火,$@spelldesc390640,2215,493,3,2,669449,104791,0,0,0,0,0,0,0
鈷藍殺手,$@spelldesc394258,2216,493,0,1,237031,0,0,0,0,0,0,0,0
攀岩裝備,一系列可以幫你完成攀爬世界任務的裝備。,2221,489,0,1,511544,104578,0,0,0,0,0,0,0
編目裝備,一系列可以幫你完成編目世界任務的裝備。,2222,489,0,2,1109100,104580,0,0,0,0,0,0,0
雷克薩的援助,"在探究期間，雷克薩有機率會在戰鬥中現身幫助你。

在雷克薩離開之前，他會盡可能造成最多的傷害。",2230,495,0,1,2031684,0,0,0,0,0,1,0,0
更多雷克薩,當雷克薩前來幫助你時，他的停留時間延長。,2231,495,1,0,136167,0,0,0,0,0,0,0,0
我的斧頭有事要問你,"即使是經驗最老到的戰士，也會因雷克薩的戰略技巧而備受啟發。

在雷克薩現身幫助你之後，你的主要屬性將會提高，持續5分鐘。",2232,495,1,2,135424,0,0,0,0,0,0,0,0
米莎喜歡你,雷克薩的忠實夥伴米莎對你頗具好感。當雷克薩離開時，米莎會現身多幫助你一段時間。,2233,495,2,1,132183,0,0,0,0,0,0,0,0
機械意志,代言者庫達斯的生命力超過100%。,2234,496,0,2,4555616,0,0,0,0,0,0,0,0
大地之膚,代言者庫達斯受到的傷害降低25%。,2235,496,0,3,4555571,0,0,0,0,0,0,0,0
烈焰儀式,你對火焰傷害免疫。,2236,496,1,1,4555627,0,0,0,0,0,0,0,0
閃電儀式,你對閃電傷害免疫。,2237,496,1,2,4555626,0,0,0,0,0,0,0,0
金屬儀式,你對物理傷害免疫。,2238,496,1,0,4555625,0,0,0,0,0,0,0,0
有備無患[WIP],永久性地存入10個甦醒通貨。,2239,496,0,5,133649,0,0,0,0,0,0,0,0
機械之怒[WIP],你每擊殺1隻生物，你的加速和移動速度會提高1%。,2240,496,2,0,4555612,0,0,0,0,0,0,0,0
大地之怒[WIP],你每擊殺5隻生物，你的攻擊會額外造成1%自然傷害。,2241,496,2,2,4555611,0,0,0,0,0,0,0,0
末日水晶,使用時，清除當前波次的敵人。只能使用一次。,2242,496,3,0,4555569,0,0,0,0,0,0,0,0
護存水晶,使用時，使代言者庫達斯的生命力恢復全滿。只能使用一次。,2243,496,3,2,4555566,0,0,0,0,0,0,0,0
,,2246,496,0,1,0,0,0,4,0,0,0,0,0
,,2247,496,0,4,0,0,0,4,0,0,0,0,0
,,2248,496,0,0,0,0,0,4,0,0,0,0,0
技能：織繭,身為織絲者的密探，召喚魔法蛛網以躲避敵人的視線，或將敵人困在致命的陷阱中。,2249,497,0,0,5764927,0,0,0,0,0,1,0,0
傳聞,探索蛛絲城等其他地點，發掘獨特的機會以利用你與贊助者的影響力。,2250,497,0,1,136177,0,0,0,0,0,1,0,0
費洛蒙：貴族谷,探索豪奢的奈幽蟲族上層社會，且不用害怕被報復。(警告：晉升後的巡邏隊可以看穿你的偽裝！),2251,497,1,0,4554324,0,0,0,0,0,1,0,0
寶藏：小織蛛寶箱,阿軸會帶你去找各種深埋在王國之下的寶藏…前提是你跟得上的話。,2252,497,1,1,5755547,0,0,0,0,0,1,0,0
織絲者的要求,寡婦阿拉克娜依有個新任務要給你。請去織絲者巢穴找她。,2253,497,2,0,237448,0,0,0,0,0,1,0,0
世界增益效果：織絲者的指導,與織絲者結盟時，專業技能製作和採集速度提高20%。,2254,497,3,0,4549250,0,0,0,0,0,1,0,0
惡名的回報,完成「織絲者之眼」後獲得的寶箱內含額外獎勵。,2255,497,4,0,1394948,0,0,0,0,0,1,0,0
世界增益效果：織絲者的天才,與織絲者結盟時，專業技能製作和採集速度提高40%。,2256,497,5,0,4549250,0,0,0,0,0,1,0,0
織絲者的傳承,寡婦阿拉克娜依有個重要任務要給你。請去織絲者巢穴找她。,2257,497,6,0,237448,0,0,0,0,0,1,0,0
陰險的爬顎者,現在可以向斷裂絲線軍需官購買織絲者的私人收藏。,2258,497,7,0,5520459,0,0,0,0,0,1,0,0
頭銜：絲詠者,為身為織絲者最重要的盟友的你，顯示合適的頭銜。,2259,497,8,0,5862764,0,0,0,0,0,1,0,0
織絲者爐石,一種全新的爐石已在斷裂絲線軍需官處開放購買，讓你可以用拉風的方式返回織絲者巢穴。,2260,497,8,1,2124575,0,0,0,0,0,1,0,0
